X,Y
0.00000,127.981
0.01657,107.204
0.03314,82.648
0.04971,54.574
0.06628,43.296
0.08285,37.019
0.09942,34.593
0.11599,32.907
0.13256,31.685
0.14913,31.907
0.16570,32.963
0.18227,34.111
0.19884,35.611
0.21541,38.167
0.23198,39.519
0.24855,38.185
0.26512,36.463
0.28169,36.426
0.29826,36.389
0.31483,35.000
0.33140,32.889
0.34797,31.315
0.36454,29.852
0.38111,28.722
0.39768,28.315
0.41425,28.204
0.43082,28.278
0.44739,28.037
0.46396,27.907
0.48053,27.981
0.49710,28.056
0.51367,28.630
0.53024,28.278
0.54681,28.407
0.56338,27.981
0.57995,27.852
0.59652,28.167
0.61309,28.704
0.62966,29.315
0.64623,30.093
0.66280,30.056
0.67937,31.333
0.69594,33.315
0.71251,33.852
0.72908,35.111
0.74565,37.519
0.76222,40.241
0.77879,42.926
0.79536,44.333
0.81193,44.981
0.82850,45.333
0.84507,43.407
0.86164,39.407
0.87821,33.630
0.89478,29.315
0.91135,27.259
0.92792,26.593
0.94449,26.630
0.96106,27.370
0.97763,27.963
0.99420,28.407
1.01077,28.648
1.02734,29.074
1.04391,29.167
1.06048,29.481
1.07705,30.000
1.09362,30.204
1.11019,30.315
1.12676,30.241
1.14333,29.833
1.15990,29.741
1.17647,29.852
1.19304,30.185
1.20961,30.333
1.22618,31.019
1.24275,31.500
1.25932,32.167
1.27589,33.278
1.29246,35.278
1.30903,36.537
1.32560,36.741
1.34217,36.537
1.35874,37.074
1.37531,38.037
1.39188,40.185
1.40845,44.185
1.42502,47.778
1.44159,50.889
1.45816,52.796
1.47473,53.741
1.49130,52.778
1.50787,51.093
1.52444,49.148
1.54101,48.111
1.55758,48.019
1.57415,48.870
1.59072,49.685
1.60729,51.815
1.62386,54.315
1.64043,55.852
1.65700,56.815
1.67357,57.352
1.69014,59.481
1.70671,62.833
1.72328,65.963
1.73985,66.759
1.75642,67.056
1.77299,65.722
1.78956,61.778
1.80613,55.000
1.82270,49.019
1.83927,46.204
1.85584,45.148
1.87241,45.315
1.88898,45.093
1.90555,45.667
1.92212,46.037
1.93869,47.426
1.95526,51.537
1.97183,57.167
1.98840,61.370
2.00497,64.759
2.02154,70.611
2.03811,77.000
2.05468,82.185
2.07125,87.852
2.08782,93.167
2.10439,96.704
2.12096,96.778
2.13753,98.259
2.15410,99.648
2.17067,100.074
2.18724,99.444
2.20381,99.167
2.22038,98.963
2.23695,97.907
2.25352,98.778
2.27009,100.370
2.28666,100.389
2.30323,97.704
2.31980,97.778
2.33637,98.111
2.35294,98.870
2.36951,98.944
2.38608,97.778
2.40265,98.278
2.41922,97.778
2.43579,97.963
2.45236,98.315
2.46893,98.000
2.48550,97.204
2.50207,96.167
2.51864,94.611
2.53521,93.704
2.55178,94.796
2.56835,95.444
2.58492,94.370
2.60149,94.296
2.61806,93.963
2.63463,94.852
2.65120,94.722
2.66777,94.537
2.68434,97.611
2.70091,103.907
2.71748,109.111
2.73405,112.796
2.75062,114.648
2.76719,114.611
2.78376,111.870
2.80033,107.074
2.81690,101.463
2.83347,98.537
2.85004,99.259
2.86661,100.963
2.88318,101.185
2.89975,100.944
2.91632,100.667
2.93289,98.722
2.94946,95.981
2.96603,94.519
2.98260,95.463
2.99917,97.315
3.01574,98.296
3.03231,99.111
3.04888,97.648
3.06545,95.926
3.08202,94.833
3.09859,92.981
3.11516,90.352
3.13173,87.778
3.14830,85.778
3.16487,83.204
3.18144,81.167
3.19801,79.611
3.21458,79.167
3.23115,78.519
3.24772,79.296
3.26429,80.037
3.28086,80.130
3.29743,79.796
3.31400,80.296
3.33057,78.981
3.34714,76.833
3.36371,74.204
3.38028,71.148
3.39685,67.333
3.41342,61.778
3.42999,56.537
3.44656,50.407
3.46313,44.815
3.47970,41.296
