X,Y
0.00000,154.204
0.01657,147.963
0.03314,137.352
0.04971,129.111
0.06628,116.815
0.08285,104.333
0.09942,90.926
0.11599,78.148
0.13256,62.389
0.14913,52.056
0.16570,46.296
0.18227,44.463
0.19884,41.370
0.21541,38.315
0.23198,36.130
0.24855,34.037
0.26512,32.778
0.28169,31.870
0.29826,31.481
0.31483,31.648
0.33140,31.685
0.34797,32.167
0.36454,33.056
0.38111,33.481
0.39768,34.426
0.41425,35.519
0.43082,35.315
0.44739,34.648
0.46396,33.574
0.48053,32.870
0.49710,32.370
0.51367,32.000
0.53024,31.667
0.54681,31.444
0.56338,30.944
0.57995,31.204
0.59652,31.667
0.61309,32.167
0.62966,32.074
0.64623,31.796
0.66280,31.833
0.67937,32.500
0.69594,34.685
0.71251,39.315
0.72908,46.907
0.74565,58.000
0.76222,63.222
0.77879,62.204
0.79536,56.056
0.81193,44.796
0.82850,35.870
0.84507,31.981
0.86164,30.407
0.87821,29.556
0.89478,29.074
0.91135,28.963
0.92792,29.222
0.94449,29.944
0.96106,31.759
0.97763,32.630
0.99420,33.093
1.01077,34.148
1.02734,34.648
1.04391,32.870
1.06048,30.685
1.07705,30.241
1.09362,29.907
1.11019,29.259
1.12676,29.611
1.14333,31.241
1.15990,34.167
1.17647,36.648
1.19304,38.185
1.20961,38.611
1.22618,38.778
1.24275,38.167
1.25932,39.222
1.27589,40.722
1.29246,43.278
1.30903,45.185
1.32560,47.111
1.34217,48.481
1.35874,49.389
1.37531,50.037
1.39188,49.389
1.40845,48.296
1.42502,49.500
1.44159,51.019
1.45816,52.426
1.47473,54.537
1.49130,57.630
1.50787,59.741
1.52444,63.519
1.54101,67.741
1.55758,69.167
1.57415,70.426
1.59072,71.389
1.60729,73.333
1.62386,74.722
1.64043,77.963
1.65700,81.944
1.67357,85.685
1.69014,91.037
1.70671,96.093
1.72328,99.981
1.73985,99.148
1.75642,94.963
1.77299,91.815
1.78956,91.315
1.80613,92.463
1.82270,94.481
1.83927,95.648
1.85584,97.000
1.87241,98.352
1.88898,100.000
1.90555,101.833
1.92212,102.074
1.93869,102.370
1.95526,102.241
1.97183,102.981
1.98840,102.926
2.00497,103.870
2.02154,106.278
2.03811,110.296
2.05468,112.574
2.07125,113.870
2.08782,114.519
2.10439,115.296
2.12096,117.944
2.13753,121.611
2.15410,123.407
2.17067,124.593
2.18724,126.722
2.20381,128.389
2.22038,130.574
2.23695,132.704
2.25352,134.611
2.27009,135.907
2.28666,135.296
2.30323,135.759
2.31980,137.278
2.33637,140.556
2.35294,143.241
2.36951,144.574
2.38608,147.926
2.40265,149.741
2.41922,152.315
2.43579,154.537
2.45236,155.556
2.46893,157.315
2.48550,157.648
2.50207,156.852
2.51864,158.963
2.53521,160.259
2.55178,162.556
2.56835,164.241
2.58492,164.556
2.60149,164.722
2.61806,165.222
2.63463,166.648
2.65120,168.148
2.66777,169.389
2.68434,171.944
2.70091,174.241
2.71748,175.352
2.73405,177.074
2.75062,179.685
2.76719,180.444
2.78376,181.611
2.80033,184.130
2.81690,185.611
2.83347,186.741
2.85004,187.981
2.86661,188.981
2.88318,188.944
2.89975,188.593
2.91632,188.500
2.93289,187.556
2.94946,186.685
2.96603,185.796
2.98260,184.519
2.99917,183.056
3.01574,181.759
3.03231,180.889
3.04888,180.556
3.06545,180.630
3.08202,178.222
3.09859,174.333
3.11516,163.259
3.13173,148.167
3.14830,130.000
3.16487,112.667
3.18144,93.537
3.19801,80.204
3.21458,74.000
3.23115,77.296
3.24772,81.278
