X,Y
0.00000,129.852
0.01657,108.907
0.03314,86.019
0.04971,55.926
0.06628,42.333
0.08285,37.037
0.09942,34.685
0.11599,33.370
0.13256,32.704
0.14913,32.074
0.16570,32.778
0.18227,34.481
0.19884,36.333
0.21541,37.222
0.23198,38.852
0.24855,39.667
0.26512,39.259
0.28169,37.852
0.29826,36.630
0.31483,35.019
0.33140,33.870
0.34797,32.759
0.36454,31.037
0.38111,29.000
0.39768,28.204
0.41425,27.944
0.43082,27.630
0.44739,27.685
0.46396,27.833
0.48053,27.815
0.49710,27.630
0.51367,27.556
0.53024,27.111
0.54681,26.944
0.56338,27.296
0.57995,27.648
0.59652,28.667
0.61309,30.222
0.62966,31.926
0.64623,32.852
0.66280,33.722
0.67937,34.074
0.69594,34.315
0.71251,34.370
0.72908,36.481
0.74565,39.426
0.76222,42.148
0.77879,44.833
0.79536,45.796
0.81193,47.130
0.82850,46.593
0.84507,43.556
0.86164,39.963
0.87821,34.556
0.89478,28.500
0.91135,25.574
0.92792,25.074
0.94449,25.222
0.96106,25.463
0.97763,25.722
0.99420,26.056
1.01077,26.407
1.02734,26.741
1.04391,26.926
1.06048,27.444
1.07705,28.648
1.09362,29.111
1.11019,28.593
1.12676,27.852
1.14333,27.037
1.15990,26.815
1.17647,26.630
1.19304,27.407
1.20961,28.241
1.22618,28.556
1.24275,29.111
1.25932,30.093
1.27589,31.407
1.29246,32.185
1.30903,32.685
1.32560,32.648
1.34217,32.056
1.35874,31.593
1.37531,31.056
1.39188,30.463
1.40845,30.444
1.42502,30.593
1.44159,30.852
1.45816,31.204
1.47473,31.889
1.49130,32.833
1.50787,32.889
1.52444,31.204
1.54101,29.296
1.55758,28.259
1.57415,28.222
1.59072,28.278
1.60729,28.111
1.62386,27.278
1.64043,27.167
1.65700,27.852
1.67357,29.722
1.69014,32.963
1.70671,38.056
1.72328,42.278
1.73985,44.889
1.75642,46.296
1.77299,45.593
1.78956,41.759
1.80613,35.796
1.82270,31.315
1.83927,29.370
1.85584,28.278
1.87241,27.889
1.88898,27.630
1.90555,27.685
1.92212,28.074
1.93869,28.500
1.95526,28.259
1.97183,27.648
1.98840,27.556
2.00497,27.963
2.02154,28.593
2.03811,28.889
2.05468,29.685
2.07125,31.148
2.08782,32.056
2.10439,32.667
2.12096,33.352
2.13753,33.963
2.15410,34.241
2.17067,34.093
2.18724,33.574
2.20381,32.796
2.22038,32.148
2.23695,31.241
2.25352,30.167
2.27009,29.333
2.28666,28.407
2.30323,27.963
2.31980,27.963
2.33637,28.056
2.35294,28.185
2.36951,28.593
2.38608,28.611
2.40265,28.389
2.41922,28.519
2.43579,29.037
2.45236,29.222
2.46893,28.667
2.48550,28.889
2.50207,29.352
2.51864,29.537
2.53521,29.741
2.55178,30.037
2.56835,30.037
2.58492,29.741
2.60149,29.241
2.61806,29.222
2.63463,29.870
2.65120,30.926
2.66777,32.074
2.68434,34.296
2.70091,40.704
2.71748,46.426
2.73405,49.296
2.75062,50.889
2.76719,50.148
2.78376,47.889
2.80033,42.556
2.81690,37.056
2.83347,34.481
2.85004,33.222
2.86661,32.741
2.88318,32.704
2.89975,32.704
2.91632,32.630
2.93289,32.630
2.94946,33.019
2.96603,33.611
2.98260,34.056
2.99917,34.204
3.01574,35.481
3.03231,36.593
3.04888,36.407
3.06545,35.778
3.08202,35.426
3.09859,35.019
3.11516,34.759
3.13173,34.370
3.14830,34.500
3.16487,34.981
3.18144,35.130
3.19801,35.778
3.21458,36.481
3.23115,36.667
3.24772,36.130
3.26429,35.722
3.28086,35.093
3.29743,34.907
3.31400,34.704
3.33057,34.944
3.34714,35.000
3.36371,35.315
3.38028,35.759
3.39685,36.333
3.41342,35.870
3.42999,35.389
3.44656,35.556
3.46313,35.463
3.47970,35.574
3.49627,35.741
3.51284,35.852
3.52941,36.074
3.54598,35.611
3.56255,35.056
3.57912,34.611
3.59569,34.185
3.61226,34.130
3.62883,34.963
3.64540,38.167
3.66197,44.333
3.67854,48.852
