X,Y
0.00000,130.056
0.01657,108.796
0.03314,84.889
0.04971,55.870
0.06628,41.778
0.08285,35.778
0.09942,32.870
0.11599,31.667
0.13256,31.222
0.14913,32.000
0.16570,33.315
0.18227,35.037
0.19884,36.463
0.21541,37.111
0.23198,37.407
0.24855,37.778
0.26512,37.685
0.28169,37.056
0.29826,35.148
0.31483,32.907
0.33140,30.667
0.34797,28.667
0.36454,27.741
0.38111,27.019
0.39768,27.056
0.41425,27.111
0.43082,26.907
0.44739,26.667
0.46396,26.907
0.48053,26.759
0.49710,26.593
0.51367,26.537
0.53024,26.426
0.54681,26.111
0.56338,26.796
0.57995,27.519
0.59652,28.000
0.61309,28.296
0.62966,28.685
0.64623,29.204
0.66280,29.778
0.67937,30.722
0.69594,32.352
0.71251,33.130
0.72908,34.130
0.74565,37.241
0.76222,41.333
0.77879,43.981
0.79536,46.056
0.81193,46.944
0.82850,46.407
0.84507,43.852
0.86164,39.333
0.87821,34.463
0.89478,30.278
0.91135,28.074
0.92792,26.426
0.94449,25.759
0.96106,25.722
0.97763,26.148
0.99420,26.111
1.01077,26.259
1.02734,27.259
1.04391,28.241
1.06048,28.407
1.07705,27.426
1.09362,26.722
1.11019,27.259
1.12676,28.019
1.14333,28.426
1.15990,28.593
1.17647,28.630
1.19304,28.389
1.20961,28.278
1.22618,28.352
1.24275,29.519
1.25932,30.556
1.27589,31.000
1.29246,30.722
1.30903,30.259
1.32560,30.056
1.34217,30.315
1.35874,30.926
1.37531,31.574
1.39188,31.389
1.40845,30.796
1.42502,31.852
1.44159,32.463
1.45816,32.815
1.47473,32.556
1.49130,32.593
1.50787,31.926
1.52444,31.148
1.54101,30.593
1.55758,30.056
1.57415,29.333
1.59072,28.463
1.60729,28.426
1.62386,28.963
1.64043,29.667
1.65700,30.611
1.67357,32.037
1.69014,34.722
1.70671,40.185
1.72328,46.370
1.73985,49.907
1.75642,51.870
1.77299,50.352
1.78956,44.352
1.80613,36.907
1.82270,32.519
1.83927,31.241
1.85584,30.889
1.87241,30.944
1.88898,30.481
1.90555,29.870
1.92212,29.130
1.93869,28.981
1.95526,28.778
1.97183,28.833
1.98840,29.185
2.00497,29.426
2.02154,29.278
2.03811,29.407
2.05468,29.815
2.07125,31.000
2.08782,32.352
2.10439,33.167
2.12096,33.926
2.13753,34.370
2.15410,34.130
2.17067,33.759
2.18724,33.611
2.20381,33.130
2.22038,32.093
2.23695,31.481
2.25352,31.611
2.27009,31.426
2.28666,30.944
2.30323,30.370
2.31980,30.037
2.33637,29.704
2.35294,29.685
2.36951,29.981
2.38608,30.093
2.40265,29.963
2.41922,29.759
2.43579,29.259
2.45236,29.037
2.46893,28.944
2.48550,28.833
2.50207,29.407
2.51864,29.685
2.53521,29.796
2.55178,29.926
2.56835,30.148
2.58492,30.389
2.60149,30.241
2.61806,29.981
2.63463,30.574
2.65120,31.759
2.66777,33.593
2.68434,36.926
2.70091,42.389
2.71748,47.074
2.73405,49.556
2.75062,51.537
2.76719,52.444
2.78376,49.407
2.80033,42.778
2.81690,37.944
2.83347,35.852
2.85004,35.370
2.86661,34.907
2.88318,34.537
2.89975,34.537
2.91632,34.852
2.93289,35.148
2.94946,35.204
2.96603,35.111
2.98260,34.870
2.99917,35.148
3.01574,35.556
3.03231,35.889
3.04888,36.278
3.06545,36.981
3.08202,37.537
3.09859,36.833
3.11516,36.815
3.13173,36.778
3.14830,36.019
3.16487,35.259
3.18144,34.870
3.19801,34.426
3.21458,34.426
3.23115,34.778
3.24772,35.093
3.26429,35.222
3.28086,35.222
3.29743,34.981
3.31400,34.944
3.33057,35.093
3.34714,35.241
3.36371,35.519
3.38028,35.963
3.39685,36.000
3.41342,35.667
3.42999,35.500
3.44656,35.519
3.46313,35.259
3.47970,35.370
