X,Y
0.00000,57.214
0.01657,52.524
0.03314,48.500
0.04971,43.952
0.06628,38.571
0.08285,34.333
0.09942,31.190
0.11599,30.214
0.13256,30.310
0.14913,30.571
0.16570,30.286
0.18227,29.310
0.19884,27.952
0.21541,27.048
0.23198,26.833
0.24855,26.476
0.26512,26.048
0.28169,26.143
0.29826,27.190
0.31483,28.071
0.33140,28.381
0.34797,28.619
0.36454,27.286
0.38111,26.381
0.39768,26.119
0.41425,26.238
0.43082,26.857
0.44739,28.167
0.46396,29.143
0.48053,29.452
0.49710,29.357
0.51367,28.548
0.53024,27.262
0.54681,26.452
0.56338,26.429
0.57995,25.976
0.59652,25.405
0.61309,24.833
0.62966,24.881
0.64623,25.857
0.66280,27.476
0.67937,28.476
0.69594,28.714
0.71251,29.214
0.72908,29.452
0.74565,29.571
0.76222,28.952
0.77879,28.643
0.79536,28.595
0.81193,28.786
0.82850,29.262
0.84507,29.381
0.86164,29.405
0.87821,29.714
0.89478,29.500
0.91135,29.381
0.92792,29.619
0.94449,30.190
0.96106,30.881
0.97763,31.643
0.99420,32.738
1.01077,33.690
1.02734,34.238
1.04391,34.714
1.06048,35.619
1.07705,35.929
1.09362,36.548
1.11019,36.548
1.12676,36.548
1.14333,37.167
1.15990,37.310
1.17647,38.357
1.19304,40.500
1.20961,41.976
1.22618,42.833
1.24275,44.238
1.25932,45.952
1.27589,49.262
1.29246,50.810
1.30903,52.857
1.32560,54.095
1.34217,55.167
1.35874,56.690
1.37531,57.452
1.39188,59.214
1.40845,61.476
1.42502,62.357
1.44159,63.857
1.45816,65.333
1.47473,66.810
1.49130,67.500
1.50787,70.119
1.52444,73.476
1.54101,77.095
1.55758,84.714
1.57415,95.643
1.59072,109.214
1.60729,118.952
1.62386,122.667
1.64043,121.548
1.65700,115.167
1.67357,107.476
1.69014,95.905
1.70671,85.095
1.72328,82.095
1.73985,80.214
1.75642,78.167
1.77299,77.500
1.78956,78.595
1.80613,82.238
1.82270,86.476
1.83927,90.119
1.85584,90.238
1.87241,91.429
1.88898,90.905
1.90555,90.024
1.92212,89.024
1.93869,88.833
1.95526,89.262
1.97183,90.690
1.98840,90.905
2.00497,91.190
2.02154,91.548
2.03811,92.690
2.05468,94.357
2.07125,95.500
2.08782,95.738
2.10439,96.619
2.12096,97.500
2.13753,98.405
2.15410,99.357
2.17067,99.976
2.18724,98.762
2.20381,96.976
2.22038,95.810
2.23695,94.952
2.25352,94.381
2.27009,94.952
2.28666,95.571
2.30323,95.595
2.31980,96.524
2.33637,97.786
2.35294,97.524
2.36951,96.619
2.38608,96.071
2.40265,97.262
2.41922,99.786
2.43579,101.905
2.45236,103.095
2.46893,103.405
2.48550,103.881
2.50207,104.786
2.51864,106.286
2.53521,111.548
2.55178,121.000
2.56835,129.548
2.58492,132.143
2.60149,131.738
2.61806,126.881
2.63463,117.476
2.65120,109.571
2.66777,106.429
2.68434,105.071
2.70091,107.381
2.71748,111.452
2.73405,113.643
2.75062,115.976
2.76719,117.167
2.78376,118.619
2.80033,122.214
2.81690,124.571
2.83347,125.357
2.85004,128.667
2.86661,130.810
2.88318,131.429
2.89975,131.310
2.91632,132.262
2.93289,133.810
2.94946,135.619
2.96603,136.571
2.98260,135.619
2.99917,135.762
3.01574,134.667
3.03231,135.310
3.04888,137.929
3.06545,139.548
3.08202,139.881
3.09859,140.286
3.11516,141.071
3.13173,142.333
3.14830,142.929
3.16487,144.690
3.18144,145.690
3.19801,147.190
3.21458,148.548
3.23115,150.548
3.24772,150.976
3.26429,150.833
3.28086,151.214
3.29743,154.190
3.31400,156.905
3.33057,159.119
3.34714,160.500
3.36371,161.048
3.38028,161.929
3.39685,161.167
3.41342,159.952
3.42999,160.452
3.44656,162.333
3.46313,163.000
3.47970,163.167
3.49627,163.619
3.51284,164.452
3.52941,166.048
3.54598,166.762
3.56255,166.857
3.57912,166.857
3.59569,170.333
3.61226,177.167
3.62883,181.667
3.64540,182.738
