X,Y
0.00000,171.500
0.01657,113.741
0.03314,58.944
0.04971,44.111
0.06628,40.278
0.08285,36.630
0.09942,34.056
0.11599,32.611
0.13256,31.056
0.14913,30.463
0.16570,29.704
0.18227,29.463
0.19884,29.852
0.21541,29.556
0.23198,28.426
0.24855,27.333
0.26512,26.815
0.28169,26.481
0.29826,26.704
0.31483,26.907
0.33140,26.981
0.34797,27.019
0.36454,27.185
0.38111,26.981
0.39768,26.833
0.41425,26.944
0.43082,26.759
0.44739,26.963
0.46396,26.981
0.48053,26.444
0.49710,25.926
0.51367,25.963
0.53024,26.019
0.54681,25.241
0.56338,24.907
0.57995,24.815
0.59652,25.019
0.61309,25.296
0.62966,25.407
0.64623,25.278
0.66280,25.500
0.67937,26.167
0.69594,28.019
0.71251,30.019
0.72908,31.056
0.74565,31.796
0.76222,32.333
0.77879,32.556
0.79536,31.944
0.81193,30.778
0.82850,29.815
0.84507,29.148
0.86164,28.741
0.87821,29.056
0.89478,29.241
0.91135,29.389
0.92792,29.500
0.94449,29.648
0.96106,29.759
0.97763,29.648
0.99420,29.333
1.01077,28.796
1.02734,28.407
1.04391,28.185
1.06048,28.296
1.07705,28.352
1.09362,28.296
1.11019,28.315
1.12676,28.352
1.14333,28.000
1.15990,27.426
1.17647,26.963
1.19304,27.222
1.20961,27.907
1.22618,28.333
1.24275,28.704
1.25932,29.111
1.27589,29.778
1.29246,30.093
1.30903,30.500
1.32560,31.185
1.34217,31.426
1.35874,31.481
1.37531,32.056
1.39188,32.037
1.40845,32.444
1.42502,33.019
1.44159,33.537
1.45816,33.037
1.47473,31.981
1.49130,31.352
1.50787,31.741
1.52444,32.556
1.54101,34.056
1.55758,35.704
1.57415,38.278
1.59072,44.815
1.60729,60.333
1.62386,85.981
1.64043,107.593
1.65700,119.963
1.67357,121.704
1.69014,114.500
1.70671,95.704
1.72328,70.519
1.73985,48.000
1.75642,39.574
1.77299,37.556
1.78956,36.852
1.80613,36.759
1.82270,37.611
1.83927,39.019
1.85584,41.667
1.87241,43.574
1.88898,43.370
1.90555,42.537
1.92212,41.815
1.93869,39.944
1.95526,38.241
1.97183,37.907
1.98840,38.444
2.00497,38.056
2.02154,37.000
2.03811,36.259
2.05468,36.259
2.07125,35.963
2.08782,36.352
2.10439,37.574
2.12096,40.037
2.13753,43.093
2.15410,45.370
2.17067,46.389
2.18724,46.815
2.20381,46.648
2.22038,46.704
2.23695,46.611
2.25352,45.481
2.27009,44.074
2.28666,43.185
2.30323,42.648
2.31980,42.093
2.33637,40.963
2.35294,39.111
2.36951,37.148
2.38608,36.963
2.40265,38.037
2.41922,40.519
2.43579,41.963
2.45236,41.926
2.46893,41.389
2.48550,41.815
2.50207,42.704
2.51864,43.667
2.53521,45.407
2.55178,48.037
2.56835,53.352
2.58492,70.259
2.60149,91.815
2.61806,99.630
2.63463,100.685
2.65120,97.963
2.66777,87.167
2.68434,65.537
2.70091,55.463
2.71748,53.389
2.73405,51.389
2.75062,49.426
2.76719,47.815
2.78376,47.815
2.80033,49.611
2.81690,50.241
2.83347,49.130
2.85004,47.222
2.86661,46.759
2.88318,47.852
2.89975,49.463
2.91632,50.981
2.93289,52.148
2.94946,53.722
2.96603,55.130
2.98260,55.648
2.99917,55.185
3.01574,55.500
3.03231,55.833
3.04888,55.889
3.06545,56.111
3.08202,56.889
3.09859,57.685
3.11516,58.204
3.13173,59.000
3.14830,59.926
3.16487,60.352
3.18144,61.556
3.19801,63.185
3.21458,64.185
3.23115,64.389
3.24772,64.815
3.26429,64.556
3.28086,64.389
3.29743,64.500
3.31400,65.093
3.33057,65.981
3.34714,67.019
3.36371,67.407
3.38028,68.296
3.39685,69.000
3.41342,69.685
3.42999,71.037
3.44656,71.889
3.46313,73.370
3.47970,75.778
3.49627,78.278
3.51284,80.241
3.52941,81.667
3.54598,82.759
