X,Y
0.00000,57.286
0.01657,52.714
0.03314,47.357
0.04971,38.857
0.06628,34.024
0.08285,31.810
0.09942,31.333
0.11599,31.262
0.13256,31.286
0.14913,31.024
0.16570,30.190
0.18227,29.857
0.19884,29.976
0.21541,29.952
0.23198,29.190
0.24855,28.548
0.26512,28.214
0.28169,27.643
0.29826,27.524
0.31483,27.810
0.33140,27.952
0.34797,27.857
0.36454,27.524
0.38111,27.381
0.39768,27.310
0.41425,26.762
0.43082,26.048
0.44739,25.548
0.46396,25.810
0.48053,26.619
0.49710,26.667
0.51367,25.571
0.53024,24.857
0.54681,23.571
0.56338,23.286
0.57995,24.000
0.59652,24.571
0.61309,25.214
0.62966,25.238
0.64623,25.333
0.66280,25.810
0.67937,26.929
0.69594,27.714
0.71251,27.381
0.72908,27.333
0.74565,27.524
0.76222,28.857
0.77879,29.929
0.79536,30.405
0.81193,30.095
0.82850,29.690
0.84507,29.333
0.86164,28.857
0.87821,28.310
0.89478,27.762
0.91135,27.690
0.92792,27.714
0.94449,27.881
0.96106,28.429
0.97763,28.357
0.99420,28.214
1.01077,28.214
1.02734,27.929
1.04391,27.452
1.06048,27.143
1.07705,26.643
1.09362,26.143
1.11019,26.262
1.12676,27.167
1.14333,27.857
1.15990,28.810
1.17647,29.810
1.19304,29.762
1.20961,28.405
1.22618,27.881
1.24275,29.048
1.25932,29.524
1.27589,29.810
1.29246,30.476
1.30903,30.952
1.32560,30.690
1.34217,30.357
1.35874,30.452
1.37531,30.500
1.39188,30.643
1.40845,31.071
1.42502,31.119
1.44159,31.143
1.45816,31.262
1.47473,32.286
1.49130,33.381
1.50787,34.929
1.52444,37.000
1.54101,40.929
1.55758,49.595
1.57415,65.143
1.59072,80.000
1.60729,89.810
1.62386,91.833
1.64043,85.071
1.65700,74.500
1.67357,62.429
1.69014,48.405
1.70671,36.881
1.72328,35.000
1.73985,34.690
1.75642,35.048
1.77299,35.905
1.78956,37.500
1.80613,39.429
1.82270,41.762
1.83927,43.690
1.85584,43.310
1.87241,41.571
1.88898,40.095
1.90555,38.286
1.92212,36.690
1.93869,35.952
1.95526,36.119
1.97183,36.810
1.98840,38.095
2.00497,38.857
2.02154,39.095
2.03811,39.262
2.05468,39.524
2.07125,39.905
2.08782,40.405
2.10439,41.643
2.12096,42.952
2.13753,44.286
2.15410,44.548
2.17067,43.333
2.18724,41.571
2.20381,39.595
2.22038,37.500
2.23695,35.500
2.25352,34.833
2.27009,35.238
2.28666,35.881
2.30323,36.667
2.31980,37.262
2.33637,38.143
2.35294,38.643
2.36951,39.095
2.38608,40.429
2.40265,42.262
2.41922,42.405
2.43579,42.690
2.45236,42.405
2.46893,41.476
2.48550,40.571
2.50207,40.595
2.51864,42.714
2.53521,49.452
2.55178,69.286
2.56835,82.929
2.58492,85.952
2.60149,85.976
2.61806,81.762
2.63463,68.071
2.65120,55.119
2.66777,47.929
2.68434,44.476
2.70091,43.524
2.71748,42.952
2.73405,44.000
2.75062,46.143
2.76719,48.095
2.78376,49.405
2.80033,49.690
2.81690,49.024
2.83347,47.381
2.85004,46.476
2.86661,46.429
2.88318,47.500
2.89975,49.524
2.91632,51.952
2.93289,53.500
2.94946,54.429
2.96603,55.524
2.98260,55.929
2.99917,56.881
3.01574,58.071
3.03231,58.357
3.04888,57.929
3.06545,56.786
3.08202,56.476
3.09859,56.905
3.11516,57.762
3.13173,58.262
3.14830,59.214
3.16487,60.381
3.18144,62.286
3.19801,64.548
3.21458,66.357
3.23115,66.333
3.24772,66.405
3.26429,66.429
3.28086,66.333
3.29743,65.857
3.31400,66.333
3.33057,66.429
3.34714,66.452
3.36371,67.548
3.38028,69.548
3.39685,72.143
3.41342,73.857
3.42999,74.452
3.44656,74.524
3.46313,74.429
3.47970,74.667
3.49627,77.190
3.51284,80.857
3.52941,85.333
3.54598,88.524
3.56255,91.595
3.57912,95.762
3.59569,105.643
3.61226,121.619
3.62883,138.952
3.64540,152.619
