X,Y
0.00000,122.889
0.01657,112.278
0.03314,98.333
0.04971,81.981
0.06628,61.444
0.08285,43.259
0.09942,38.426
0.11599,36.778
0.13256,35.833
0.14913,35.111
0.16570,34.167
0.18227,33.370
0.19884,32.500
0.21541,31.481
0.23198,30.352
0.24855,29.889
0.26512,29.556
0.28169,29.019
0.29826,28.463
0.31483,28.074
0.33140,28.278
0.34797,28.296
0.36454,28.630
0.38111,28.870
0.39768,29.241
0.41425,29.852
0.43082,30.370
0.44739,30.907
0.46396,31.667
0.48053,31.907
0.49710,31.519
0.51367,31.222
0.53024,30.500
0.54681,30.074
0.56338,29.926
0.57995,29.963
0.59652,29.926
0.61309,30.167
0.62966,30.056
0.64623,29.667
0.66280,29.185
0.67937,28.593
0.69594,28.778
0.71251,29.333
0.72908,30.852
0.74565,31.778
0.76222,32.722
0.77879,32.259
0.79536,31.444
0.81193,29.500
0.82850,27.778
0.84507,26.537
0.86164,26.222
0.87821,26.259
0.89478,26.685
0.91135,27.241
0.92792,28.463
0.94449,29.370
0.96106,29.852
0.97763,29.796
0.99420,29.722
1.01077,29.519
1.02734,28.870
1.04391,28.444
1.06048,28.241
1.07705,28.259
1.09362,27.926
1.11019,27.556
1.12676,27.611
1.14333,28.981
1.15990,31.389
1.17647,33.000
1.19304,34.148
1.20961,35.426
1.22618,36.704
1.24275,38.111
1.25932,39.315
1.27589,40.167
1.29246,43.278
1.30903,46.278
1.32560,48.074
1.34217,48.111
1.35874,48.111
1.37531,48.611
1.39188,49.556
1.40845,49.407
1.42502,50.000
1.44159,51.315
1.45816,52.611
1.47473,52.926
1.49130,53.426
1.50787,54.852
1.52444,55.519
1.54101,55.815
1.55758,56.204
1.57415,56.630
1.59072,57.796
1.60729,58.963
1.62386,59.611
1.64043,60.870
1.65700,61.778
1.67357,63.204
1.69014,64.148
1.70671,64.704
1.72328,64.870
1.73985,66.296
1.75642,66.407
1.77299,67.074
1.78956,68.296
1.80613,71.667
1.82270,73.537
1.83927,74.796
1.85584,76.722
1.87241,79.259
1.88898,81.167
1.90555,81.685
1.92212,81.611
1.93869,83.148
1.95526,83.741
1.97183,82.815
1.98840,83.407
2.00497,84.074
2.02154,83.074
2.03811,83.333
2.05468,84.944
2.07125,87.315
2.08782,89.593
2.10439,90.130
2.12096,91.537
2.13753,93.093
2.15410,95.667
2.17067,96.741
2.18724,96.370
2.20381,96.278
2.22038,96.815
2.23695,98.593
2.25352,100.833
2.27009,105.296
2.28666,109.407
2.30323,113.093
2.31980,115.407
2.33637,114.907
2.35294,114.370
2.36951,112.722
2.38608,111.852
2.40265,112.278
2.41922,112.907
2.43579,115.130
2.45236,116.093
2.46893,118.185
2.48550,121.093
2.50207,123.185
2.51864,122.611
2.53521,122.759
2.55178,124.278
2.56835,125.463
2.58492,126.593
2.60149,127.389
2.61806,130.204
2.63463,133.685
2.65120,136.796
2.66777,138.481
2.68434,139.981
2.70091,142.370
2.71748,143.444
2.73405,142.519
2.75062,140.759
2.76719,138.148
2.78376,136.593
2.80033,136.204
2.81690,136.685
2.83347,134.981
2.85004,133.704
2.86661,134.056
2.88318,135.833
2.89975,137.852
2.91632,139.741
2.93289,143.444
2.94946,147.667
2.96603,150.167
2.98260,151.519
2.99917,151.037
3.01574,151.204
3.03231,152.389
3.04888,153.944
3.06545,154.093
3.08202,155.000
3.09859,155.704
3.11516,157.130
3.13173,158.111
3.14830,158.759
3.16487,160.963
3.18144,161.741
3.19801,163.074
3.21458,165.296
3.23115,167.722
3.24772,170.426
3.26429,173.389
3.28086,175.852
3.29743,176.611
3.31400,173.667
3.33057,170.389
3.34714,167.278
3.36371,163.796
3.38028,162.685
3.39685,161.241
3.41342,157.704
3.42999,153.241
3.44656,146.463
3.46313,136.667
3.47970,125.167
3.49627,109.833
3.51284,95.056
3.52941,80.278
3.54598,71.278
3.56255,67.870
