X,Y
0.00000,179.600
0.01657,161.778
0.03314,136.089
0.04971,102.511
0.06628,65.267
0.08285,49.200
0.09942,47.022
0.11599,45.400
0.13256,42.867
0.14913,39.956
0.16570,37.111
0.18227,35.044
0.19884,33.911
0.21541,32.556
0.23198,31.156
0.24855,30.200
0.26512,29.933
0.28169,29.244
0.29826,28.378
0.31483,27.711
0.33140,27.956
0.34797,28.689
0.36454,29.267
0.38111,29.756
0.39768,30.622
0.41425,31.044
0.43082,31.022
0.44739,30.644
0.46396,30.667
0.48053,29.911
0.49710,29.400
0.51367,29.311
0.53024,29.222
0.54681,28.400
0.56338,27.689
0.57995,26.800
0.59652,26.444
0.61309,26.378
0.62966,26.622
0.64623,26.911
0.66280,27.022
0.67937,26.867
0.69594,26.556
0.71251,27.222
0.72908,27.978
0.74565,29.067
0.76222,29.911
0.77879,30.178
0.79536,29.400
0.81193,28.133
0.82850,26.867
0.84507,25.044
0.86164,23.867
0.87821,24.756
0.89478,26.467
0.91135,28.156
0.92792,28.511
0.94449,29.178
0.96106,28.800
0.97763,27.244
0.99420,25.756
1.01077,25.044
1.02734,25.067
1.04391,24.956
1.06048,24.378
1.07705,24.267
1.09362,24.200
1.11019,25.111
1.12676,26.000
1.14333,27.111
1.15990,28.378
1.17647,29.156
1.19304,30.044
1.20961,30.756
1.22618,31.267
1.24275,31.533
1.25932,31.400
1.27589,31.400
1.29246,30.689
1.30903,30.089
1.32560,29.467
1.34217,29.867
1.35874,30.444
1.37531,30.822
1.39188,31.111
1.40845,31.733
1.42502,31.733
1.44159,31.622
1.45816,31.533
1.47473,31.800
1.49130,31.911
1.50787,32.600
1.52444,33.556
1.54101,34.733
1.55758,36.511
1.57415,37.867
1.59072,38.822
1.60729,39.733
1.62386,41.756
1.64043,43.600
1.65700,44.978
1.67357,44.889
1.69014,44.622
1.70671,44.822
1.72328,45.444
1.73985,45.978
1.75642,47.044
1.77299,47.222
1.78956,46.378
1.80613,45.844
1.82270,46.244
1.83927,47.244
1.85584,49.156
1.87241,50.578
1.88898,52.178
1.90555,53.289
1.92212,54.667
1.93869,56.333
1.95526,58.111
1.97183,60.044
1.98840,59.867
2.00497,58.511
2.02154,56.400
2.03811,55.133
2.05468,53.978
2.07125,53.667
2.08782,54.422
2.10439,55.422
2.12096,57.311
2.13753,59.111
2.15410,60.689
2.17067,62.444
2.18724,64.556
2.20381,66.356
2.22038,68.800
2.23695,71.667
2.25352,75.844
2.27009,80.644
2.28666,83.622
2.30323,84.867
2.31980,83.600
2.33637,80.400
2.35294,77.267
2.36951,75.711
2.38608,77.489
2.40265,79.911
2.41922,83.000
2.43579,85.556
2.45236,87.200
2.46893,89.556
2.48550,91.067
2.50207,92.556
2.51864,93.333
2.53521,92.444
2.55178,93.467
2.56835,97.111
2.58492,103.022
2.60149,109.089
2.61806,115.200
2.63463,120.644
2.65120,124.378
2.66777,126.156
2.68434,126.200
2.70091,126.222
2.71748,126.044
2.73405,126.889
2.75062,129.311
2.76719,129.778
2.78376,132.400
2.80033,134.956
2.81690,138.644
2.83347,141.467
2.85004,143.978
2.86661,145.711
2.88318,147.733
2.89975,148.000
2.91632,147.844
2.93289,150.378
2.94946,151.711
2.96603,152.933
2.98260,156.133
2.99917,159.889
3.01574,164.022
3.03231,167.711
3.04888,168.711
3.06545,168.556
3.08202,168.156
3.09859,168.556
3.11516,169.467
3.13173,170.311
3.14830,169.667
3.16487,170.111
3.18144,168.733
3.19801,168.489
3.21458,168.289
3.23115,165.889
3.24772,160.911
3.26429,155.822
3.28086,148.822
3.29743,141.111
3.31400,132.533
3.33057,124.022
3.34714,114.733
3.36371,108.578
