X,Y
0.00000,130.815
0.01657,113.259
0.03314,93.556
0.04971,65.704
0.06628,44.278
0.08285,37.944
0.09942,34.815
0.11599,33.000
0.13256,32.241
0.14913,32.556
0.16570,32.981
0.18227,34.315
0.19884,36.333
0.21541,38.574
0.23198,40.407
0.24855,41.833
0.26512,42.463
0.28169,42.389
0.29826,41.889
0.31483,40.093
0.33140,38.296
0.34797,36.333
0.36454,34.352
0.38111,31.389
0.39768,29.556
0.41425,28.907
0.43082,28.889
0.44739,28.704
0.46396,28.556
0.48053,28.648
0.49710,29.111
0.51367,30.222
0.53024,32.537
0.54681,35.463
0.56338,38.333
0.57995,41.463
0.59652,45.000
0.61309,50.500
0.62966,57.019
0.64623,61.333
0.66280,63.463
0.67937,63.630
0.69594,61.574
0.71251,61.000
0.72908,61.407
0.74565,62.222
0.76222,62.056
0.77879,62.111
0.79536,62.426
0.81193,63.870
0.82850,63.648
0.84507,60.926
0.86164,57.111
0.87821,50.500
0.89478,41.370
0.91135,33.352
0.92792,29.741
0.94449,28.870
0.96106,29.222
0.97763,30.296
0.99420,31.278
1.01077,32.074
1.02734,32.648
1.04391,33.278
1.06048,33.796
1.07705,33.833
1.09362,34.222
1.11019,35.148
1.12676,36.407
1.14333,38.074
1.15990,39.352
1.17647,41.556
1.19304,42.870
1.20961,42.963
1.22618,44.130
1.24275,46.519
1.25932,49.037
1.27589,50.444
1.29246,51.556
1.30903,53.167
1.32560,54.519
1.34217,55.759
1.35874,56.407
1.37531,55.370
1.39188,57.296
1.40845,59.537
1.42502,61.500
1.44159,62.093
1.45816,62.389
1.47473,62.815
1.49130,63.093
1.50787,63.870
1.52444,65.074
1.54101,65.426
1.55758,66.148
1.57415,65.296
1.59072,64.130
1.60729,64.630
1.62386,66.463
1.64043,67.148
1.65700,66.778
1.67357,68.352
1.69014,69.389
1.70671,71.463
1.72328,75.426
1.73985,78.852
1.75642,83.648
1.77299,86.000
1.78956,86.685
1.80613,86.389
1.82270,83.611
1.83927,80.185
1.85584,76.111
1.87241,74.852
1.88898,74.352
1.90555,74.611
1.92212,74.852
1.93869,75.000
1.95526,75.593
1.97183,77.407
1.98840,79.889
2.00497,81.519
2.02154,83.074
2.03811,84.481
2.05468,85.574
2.07125,86.074
2.08782,86.185
2.10439,86.241
2.12096,85.611
2.13753,83.963
2.15410,84.519
2.17067,85.630
2.18724,85.815
2.20381,84.370
2.22038,82.481
2.23695,82.352
2.25352,81.741
2.27009,81.685
2.28666,82.481
2.30323,81.870
2.31980,81.519
2.33637,80.648
2.35294,80.593
2.36951,79.963
2.38608,80.407
2.40265,80.222
2.41922,79.241
2.43579,77.963
2.45236,76.833
2.46893,77.352
2.48550,80.389
2.50207,81.685
2.51864,82.852
2.53521,83.796
2.55178,84.574
2.56835,83.648
2.58492,80.907
2.60149,79.833
2.61806,78.259
2.63463,77.611
2.65120,76.889
2.66777,76.500
2.68434,78.074
2.70091,79.537
2.71748,85.148
2.73405,93.407
2.75062,98.778
2.76719,100.093
2.78376,98.926
2.80033,99.667
2.81690,95.704
2.83347,89.981
2.85004,87.500
2.86661,85.370
2.88318,85.389
2.89975,84.667
2.91632,83.759
2.93289,83.444
2.94946,82.111
2.96603,83.148
2.98260,82.111
2.99917,80.315
3.01574,79.852
3.03231,77.148
3.04888,75.870
3.06545,76.241
3.08202,77.056
3.09859,76.556
3.11516,74.407
3.13173,73.185
3.14830,71.500
3.16487,68.556
3.18144,66.167
3.19801,61.278
3.21458,55.611
3.23115,50.037
3.24772,44.074
