X,Y
0.00000,154.037
0.01657,147.074
0.03314,136.537
0.04971,129.019
0.06628,116.130
0.08285,104.074
0.09942,91.019
0.11599,77.130
0.13256,61.185
0.14913,50.963
0.16570,47.611
0.18227,45.870
0.19884,43.574
0.21541,40.074
0.23198,36.926
0.24855,35.741
0.26512,34.259
0.28169,33.667
0.29826,33.019
0.31483,32.019
0.33140,31.667
0.34797,31.426
0.36454,32.148
0.38111,33.037
0.39768,33.593
0.41425,33.833
0.43082,33.537
0.44739,33.204
0.46396,33.333
0.48053,33.148
0.49710,33.574
0.51367,33.259
0.53024,33.667
0.54681,33.204
0.56338,31.611
0.57995,31.296
0.59652,30.981
0.61309,31.352
0.62966,31.944
0.64623,32.259
0.66280,32.389
0.67937,32.574
0.69594,35.074
0.71251,39.370
0.72908,46.222
0.74565,55.444
0.76222,59.685
0.77879,59.352
0.79536,54.130
0.81193,41.704
0.82850,33.852
0.84507,31.444
0.86164,29.704
0.87821,28.852
0.89478,27.685
0.91135,27.296
0.92792,26.852
0.94449,27.111
0.96106,27.630
0.97763,27.981
0.99420,28.889
1.01077,29.333
1.02734,29.981
1.04391,29.259
1.06048,27.111
1.07705,26.056
1.09362,25.852
1.11019,26.093
1.12676,26.556
1.14333,27.352
1.15990,28.019
1.17647,28.463
1.19304,29.463
1.20961,29.407
1.22618,28.648
1.24275,27.722
1.25932,26.963
1.27589,26.944
1.29246,28.037
1.30903,28.759
1.32560,29.056
1.34217,29.593
1.35874,30.370
1.37531,30.259
1.39188,29.667
1.40845,28.593
1.42502,28.259
1.44159,27.907
1.45816,27.463
1.47473,26.889
1.49130,26.537
1.50787,26.685
1.52444,27.519
1.54101,28.574
1.55758,29.500
1.57415,29.796
1.59072,30.222
1.60729,30.833
1.62386,31.241
1.64043,32.500
1.65700,34.630
1.67357,39.852
1.69014,44.352
1.70671,49.241
1.72328,51.333
1.73985,49.519
1.75642,42.259
1.77299,36.093
1.78956,32.778
1.80613,30.907
1.82270,30.037
1.83927,29.852
1.85584,30.019
1.87241,31.074
1.88898,31.537
1.90555,31.241
1.92212,30.315
1.93869,29.130
1.95526,27.778
1.97183,27.148
1.98840,27.537
2.00497,28.444
2.02154,28.889
2.03811,28.704
2.05468,28.630
2.07125,29.204
2.08782,29.815
2.10439,30.000
2.12096,29.463
2.13753,29.019
2.15410,28.704
2.17067,27.519
2.18724,26.519
2.20381,26.315
2.22038,26.833
2.23695,27.833
2.25352,28.296
2.27009,27.815
2.28666,28.426
2.30323,28.241
2.31980,29.037
2.33637,30.056
2.35294,30.685
2.36951,31.370
2.38608,31.444
2.40265,32.222
2.41922,32.426
2.43579,32.278
2.45236,31.796
2.46893,31.426
2.48550,30.537
2.50207,29.889
2.51864,29.389
2.53521,29.315
2.55178,29.259
2.56835,29.130
2.58492,28.370
2.60149,27.500
2.61806,26.704
2.63463,26.426
2.65120,26.981
2.66777,27.944
2.68434,29.685
2.70091,31.407
2.71748,33.463
2.73405,35.759
2.75062,36.444
2.76719,35.222
2.78376,33.222
2.80033,31.685
2.81690,31.481
2.83347,31.407
2.85004,31.111
2.86661,30.815
2.88318,29.944
2.89975,29.407
2.91632,29.722
2.93289,30.296
2.94946,30.981
2.96603,31.815
2.98260,31.259
2.99917,31.111
3.01574,30.778
3.03231,30.889
3.04888,31.222
3.06545,31.685
3.08202,31.037
3.09859,30.963
3.11516,32.648
3.13173,34.778
3.14830,36.815
3.16487,39.185
3.18144,43.333
3.19801,50.148
3.21458,58.111
3.23115,66.000
3.24772,72.722
