X,Y
0.00000,99.2857
0.01657,55.5000
0.03314,46.9762
0.04971,40.7143
0.06628,36.1905
0.08285,34.1667
0.09942,33.1667
0.11599,32.0714
0.13256,31.3571
0.14913,30.6667
0.16570,30.5000
0.18227,30.9762
0.19884,30.7143
0.21541,29.8095
0.23198,28.5714
0.24855,27.4048
0.26512,27.2143
0.28169,26.7143
0.29826,26.6905
0.31483,27.1667
0.33140,27.6429
0.34797,27.9762
0.36454,28.2143
0.38111,27.5000
0.39768,26.8810
0.41425,26.3333
0.43082,26.5476
0.44739,26.5952
0.46396,26.4286
0.48053,25.8095
0.49710,25.0238
0.51367,24.9286
0.53024,25.3333
0.54681,25.7857
0.56338,25.7857
0.57995,25.1429
0.59652,24.8095
0.61309,24.7857
0.62966,25.2619
0.64623,25.9762
0.66280,27.1429
0.67937,28.6429
0.69594,34.3333
0.71251,40.7381
0.72908,44.5000
0.74565,47.2381
0.76222,47.0714
0.77879,40.5000
0.79536,33.4286
0.81193,30.7619
0.82850,29.9048
0.84507,29.4524
0.86164,28.4524
0.87821,28.2619
0.89478,28.3095
0.91135,29.0238
0.92792,30.1190
0.94449,30.7619
0.96106,30.3333
0.97763,29.4762
0.99420,28.7143
1.01077,27.8571
1.02734,27.3571
1.04391,27.4048
1.06048,27.7381
1.07705,27.8095
1.09362,27.5714
1.11019,27.4524
1.12676,27.1429
1.14333,25.9286
1.15990,25.4762
1.17647,25.6667
1.19304,26.4524
1.20961,27.1667
1.22618,27.9524
1.24275,28.5238
1.25932,29.0714
1.27589,29.9286
1.29246,31.6667
1.30903,32.7381
1.32560,33.2857
1.34217,34.1429
1.35874,35.0952
1.37531,34.6429
1.39188,33.5476
1.40845,33.3095
1.42502,32.9762
1.44159,33.1429
1.45816,33.9524
1.47473,34.8333
1.49130,35.7619
1.50787,36.1190
1.52444,36.8571
1.54101,37.0000
1.55758,37.5000
1.57415,39.1190
1.59072,44.1429
1.60729,54.6429
1.62386,63.0000
1.64043,67.5476
1.65700,68.7143
1.67357,65.4762
1.69014,56.4048
1.70671,47.5952
1.72328,43.7143
1.73985,43.8333
1.75642,45.6667
1.77299,47.0714
1.78956,49.0476
1.80613,51.4524
1.82270,55.7143
1.83927,60.1905
1.85584,65.0000
1.87241,68.9762
1.88898,73.5238
1.90555,73.0714
1.92212,70.0952
1.93869,66.3333
1.95526,60.5476
1.97183,53.8095
1.98840,47.7857
2.00497,44.0000
2.02154,40.8095
2.03811,39.2381
2.05468,38.6429
2.07125,39.0000
2.08782,39.4524
2.10439,41.1190
2.12096,41.2381
2.13753,40.6667
2.15410,40.0952
2.17067,40.0952
2.18724,41.9762
2.20381,43.3810
2.22038,44.4524
2.23695,44.4048
2.25352,43.5000
2.27009,41.5952
2.28666,41.1190
2.30323,41.2381
2.31980,41.3571
2.33637,42.8333
2.35294,44.0000
2.36951,44.6667
2.38608,46.0000
2.40265,46.7619
2.41922,47.4048
2.43579,46.6190
2.45236,44.2619
2.46893,43.6429
2.48550,44.1667
2.50207,45.3571
2.51864,45.5952
2.53521,45.0000
2.55178,44.9762
2.56835,47.3571
2.58492,59.7857
2.60149,77.5952
2.61806,85.8571
2.63463,87.4286
2.65120,87.0000
2.66777,81.5238
2.68434,67.9762
2.70091,59.9286
2.71748,55.8095
2.73405,53.9048
2.75062,53.0714
2.76719,52.7143
2.78376,51.9762
2.80033,50.9524
2.81690,51.3810
2.83347,52.9762
2.85004,55.5952
2.86661,58.8095
2.88318,60.3810
2.89975,59.8095
2.91632,59.9524
2.93289,60.0952
2.94946,59.3333
2.96603,59.4048
2.98260,59.5952
2.99917,60.6667
3.01574,62.5476
3.03231,64.7381
3.04888,66.5000
3.06545,66.5714
3.08202,64.8810
3.09859,63.6429
3.11516,63.0952
3.13173,62.4286
3.14830,61.5952
3.16487,61.6190
3.18144,63.1190
3.19801,64.1190
3.21458,64.3810
3.23115,63.9286
3.24772,63.0952
3.26429,63.6429
3.28086,65.1905
3.29743,66.7143
3.31400,66.9048
3.33057,67.2857
3.34714,69.0238
3.36371,70.4048
3.38028,71.9286
3.39685,73.1667
3.41342,74.0714
3.42999,74.7619
3.44656,74.3095
3.46313,73.8333
3.47970,74.5238
3.49627,75.6667
3.51284,76.0476
