X,Y
0.00000,174.100
0.01657,157.317
0.03314,130.650
0.04971,89.867
0.06628,53.317
0.08285,47.450
0.09942,45.950
0.11599,42.100
0.13256,39.017
0.14913,36.917
0.16570,35.467
0.18227,34.400
0.19884,32.833
0.21541,30.567
0.23198,28.467
0.24855,27.200
0.26512,26.150
0.28169,26.133
0.29826,26.467
0.31483,26.983
0.33140,27.733
0.34797,28.067
0.36454,28.433
0.38111,29.167
0.39768,29.383
0.41425,29.000
0.43082,28.233
0.44739,27.850
0.46396,27.750
0.48053,27.433
0.49710,27.367
0.51367,27.383
0.53024,27.500
0.54681,27.733
0.56338,27.700
0.57995,26.783
0.59652,26.583
0.61309,26.667
0.62966,26.683
0.64623,26.217
0.66280,25.617
0.67937,25.483
0.69594,26.300
0.71251,27.467
0.72908,28.100
0.74565,28.850
0.76222,28.467
0.77879,27.083
0.79536,25.800
0.81193,25.200
0.82850,24.650
0.84507,23.833
0.86164,23.817
0.87821,24.267
0.89478,25.067
0.91135,24.767
0.92792,24.633
0.94449,24.617
0.96106,24.267
0.97763,23.750
0.99420,23.117
1.01077,22.600
1.02734,22.100
1.04391,21.783
1.06048,22.017
1.07705,22.583
1.09362,23.483
1.11019,24.600
1.12676,25.533
1.14333,26.183
1.15990,26.083
1.17647,26.317
1.19304,26.117
1.20961,25.750
1.22618,25.883
1.24275,26.617
1.25932,27.067
1.27589,27.450
1.29246,27.550
1.30903,27.100
1.32560,27.033
1.34217,27.183
1.35874,27.417
1.37531,27.633
1.39188,28.800
1.40845,30.600
1.42502,31.850
1.44159,32.683
1.45816,32.933
1.47473,32.100
1.49130,30.250
1.50787,28.000
1.52444,28.900
1.54101,29.833
1.55758,30.950
1.57415,33.700
1.59072,40.150
1.60729,47.000
1.62386,51.167
1.64043,54.400
1.65700,54.367
1.67357,50.933
1.69014,46.100
1.70671,43.783
1.72328,41.483
1.73985,38.683
1.75642,36.567
1.77299,35.967
1.78956,35.133
1.80613,33.567
1.82270,32.950
1.83927,32.950
1.85584,32.733
1.87241,32.367
1.88898,31.950
1.90555,31.817
1.92212,31.500
1.93869,31.367
1.95526,31.350
1.97183,32.300
1.98840,33.117
2.00497,33.917
2.02154,34.200
2.03811,35.000
2.05468,34.750
2.07125,34.567
2.08782,35.883
2.10439,41.000
2.12096,51.850
2.13753,66.300
2.15410,83.083
2.17067,99.433
2.18724,107.133
2.20381,112.817
2.22038,117.350
2.23695,118.583
2.25352,112.367
2.27009,102.650
2.28666,87.717
2.30323,68.417
2.31980,55.917
2.33637,48.367
2.35294,44.067
2.36951,41.583
2.38608,40.600
2.40265,40.400
2.41922,40.517
2.43579,40.983
2.45236,41.150
2.46893,40.433
2.48550,39.850
2.50207,39.583
2.51864,39.567
2.53521,39.750
2.55178,39.917
2.56835,40.483
2.58492,42.233
2.60149,46.550
2.61806,54.917
2.63463,66.533
2.65120,79.267
2.66777,87.767
2.68434,90.133
2.70091,84.617
2.71748,76.483
2.73405,71.867
2.75062,70.550
2.76719,68.733
2.78376,65.567
2.80033,62.550
2.81690,61.083
2.83347,59.983
2.85004,59.317
2.86661,60.100
2.88318,61.067
2.89975,61.533
2.91632,61.433
2.93289,61.683
2.94946,61.917
2.96603,61.367
2.98260,59.950
2.99917,58.983
3.01574,58.983
3.03231,59.967
3.04888,60.500
3.06545,60.650
3.08202,59.800
3.09859,59.417
3.11516,59.550
3.13173,60.367
3.14830,62.317
3.16487,63.967
3.18144,67.100
3.19801,71.483
3.21458,80.767
3.23115,92.183
3.24772,102.233
3.26429,112.417
3.28086,118.833
3.29743,123.200
3.31400,125.717
3.33057,127.983
3.34714,131.600
3.36371,135.283
3.38028,140.317
3.39685,144.567
3.41342,149.617
3.42999,150.583
3.44656,149.233
3.46313,142.550
3.47970,132.150
3.49627,124.033
3.51284,121.883
3.52941,123.700
3.54598,125.200
3.56255,125.117
3.57912,123.467
3.59569,112.833
3.61226,90.333
3.62883,71.883
