X,Y
0.00000,38.019
0.01657,36.556
0.03314,36.056
0.04971,37.167
0.06628,39.722
0.08285,42.796
0.09942,45.352
0.11599,47.185
0.13256,46.611
0.14913,45.000
0.16570,42.407
0.18227,40.111
0.19884,36.333
0.21541,32.722
0.23198,30.796
0.24855,29.870
0.26512,29.537
0.28169,29.148
0.29826,28.556
0.31483,28.852
0.33140,28.685
0.34797,28.574
0.36454,28.500
0.38111,27.648
0.39768,26.796
0.41425,25.722
0.43082,25.222
0.44739,25.463
0.46396,25.722
0.48053,26.278
0.49710,26.296
0.51367,25.741
0.53024,25.296
0.54681,24.981
0.56338,24.407
0.57995,24.222
0.59652,24.056
0.61309,23.481
0.62966,22.778
0.64623,22.389
0.66280,22.222
0.67937,22.352
0.69594,22.593
0.71251,23.130
0.72908,24.630
0.74565,27.352
0.76222,30.648
0.77879,35.074
0.79536,39.722
0.81193,44.611
0.82850,47.296
0.84507,46.407
0.86164,43.148
0.87821,37.907
0.89478,33.833
0.91135,30.185
0.92792,27.185
0.94449,25.111
0.96106,24.037
0.97763,23.019
0.99420,22.278
1.01077,21.741
1.02734,21.296
1.04391,20.907
1.06048,20.759
1.07705,20.537
1.09362,20.500
1.11019,20.426
1.12676,20.407
1.14333,20.222
1.15990,20.019
1.17647,20.315
1.19304,20.870
1.20961,21.259
1.22618,21.444
1.24275,21.370
1.25932,21.148
1.27589,21.056
1.29246,20.944
1.30903,20.741
1.32560,20.815
1.34217,20.981
1.35874,21.222
1.37531,21.333
1.39188,21.481
1.40845,21.574
1.42502,21.667
1.44159,21.889
1.45816,22.278
1.47473,22.278
1.49130,22.019
1.50787,21.667
1.52444,21.574
1.54101,21.630
1.55758,21.741
1.57415,21.889
1.59072,22.407
1.60729,23.426
1.62386,25.000
1.64043,26.611
1.65700,27.796
1.67357,29.074
1.69014,30.741
1.70671,34.111
1.72328,42.815
1.73985,56.648
1.75642,69.759
1.77299,85.704
1.78956,105.537
1.80613,128.037
1.82270,141.796
1.83927,142.593
1.85584,131.611
1.87241,107.185
1.88898,77.741
1.90555,52.278
1.92212,40.833
1.93869,37.722
1.95526,35.204
1.97183,34.019
1.98840,33.926
2.00497,33.944
2.02154,34.130
2.03811,34.000
2.05468,34.574
2.07125,36.111
2.08782,38.204
2.10439,39.852
2.12096,41.537
2.13753,43.148
2.15410,44.944
2.17067,46.444
2.18724,47.667
2.20381,48.796
2.22038,49.519
2.23695,50.352
2.25352,50.870
2.27009,51.519
2.28666,52.333
2.30323,53.167
2.31980,52.796
2.33637,53.407
2.35294,55.148
2.36951,57.759
2.38608,60.981
2.40265,64.074
2.41922,67.130
2.43579,68.241
2.45236,68.815
2.46893,69.481
2.48550,69.463
2.50207,69.796
2.51864,70.056
2.53521,71.185
2.55178,71.852
2.56835,72.278
2.58492,71.889
2.60149,73.278
2.61806,74.204
2.63463,74.944
2.65120,76.519
2.66777,78.093
2.68434,78.889
2.70091,79.593
2.71748,81.389
2.73405,84.296
2.75062,90.722
2.76719,99.815
2.78376,107.778
2.80033,113.926
2.81690,114.519
2.83347,112.481
2.85004,107.889
2.86661,100.204
2.88318,94.556
2.89975,91.870
2.91632,90.611
2.93289,88.259
2.94946,83.741
2.96603,77.315
2.98260,69.389
2.99917,62.815
3.01574,59.593
3.03231,58.704
3.04888,57.537
3.06545,56.778
3.08202,57.130
3.09859,57.519
3.11516,56.796
3.13173,55.537
3.14830,54.130
3.16487,52.296
3.18144,49.204
3.19801,46.852
3.21458,45.648
3.23115,45.333
3.24772,45.741
