X,Y
0.00000,156.130
0.01657,136.926
0.03314,111.870
0.04971,76.074
0.06628,53.333
0.08285,45.815
0.09942,43.556
0.11599,40.889
0.13256,37.944
0.14913,35.870
0.16570,34.167
0.18227,32.167
0.19884,31.185
0.21541,29.685
0.23198,28.426
0.24855,27.259
0.26512,26.963
0.28169,26.870
0.29826,27.019
0.31483,27.426
0.33140,27.556
0.34797,28.037
0.36454,28.556
0.38111,29.056
0.39768,29.389
0.41425,29.407
0.43082,29.407
0.44739,29.241
0.46396,29.037
0.48053,28.722
0.49710,28.333
0.51367,27.870
0.53024,27.759
0.54681,28.130
0.56338,28.222
0.57995,28.111
0.59652,28.148
0.61309,28.204
0.62966,28.444
0.64623,28.296
0.66280,27.722
0.67937,28.000
0.69594,29.037
0.71251,29.704
0.72908,30.481
0.74565,30.963
0.76222,30.037
0.77879,28.278
0.79536,27.352
0.81193,26.667
0.82850,25.796
0.84507,25.167
0.86164,24.870
0.87821,25.704
0.89478,27.722
0.91135,29.481
0.92792,29.870
0.94449,29.074
0.96106,26.944
0.97763,24.667
0.99420,23.481
1.01077,22.963
1.02734,23.000
1.04391,23.370
1.06048,23.926
1.07705,24.278
1.09362,24.833
1.11019,25.333
1.12676,26.037
1.14333,26.537
1.15990,27.000
1.17647,27.500
1.19304,28.167
1.20961,28.648
1.22618,28.722
1.24275,28.426
1.25932,27.685
1.27589,27.444
1.29246,27.222
1.30903,27.833
1.32560,27.611
1.34217,27.500
1.35874,27.907
1.37531,28.463
1.39188,28.667
1.40845,28.500
1.42502,28.593
1.44159,29.037
1.45816,29.926
1.47473,30.981
1.49130,31.833
1.50787,32.333
1.52444,32.537
1.54101,33.370
1.55758,34.593
1.57415,36.130
1.59072,37.722
1.60729,39.037
1.62386,39.926
1.64043,40.481
1.65700,41.222
1.67357,42.241
1.69014,43.093
1.70671,43.648
1.72328,43.778
1.73985,43.741
1.75642,43.926
1.77299,43.741
1.78956,44.019
1.80613,45.630
1.82270,49.093
1.83927,51.130
1.85584,52.222
1.87241,52.667
1.88898,53.370
1.90555,54.500
1.92212,56.833
1.93869,58.389
1.95526,59.000
1.97183,60.500
1.98840,62.333
2.00497,64.148
2.02154,65.278
2.03811,65.667
2.05468,65.093
2.07125,66.593
2.08782,67.667
2.10439,68.796
2.12096,70.463
2.13753,71.519
2.15410,73.630
2.17067,76.037
2.18724,78.222
2.20381,79.407
2.22038,81.463
2.23695,85.537
2.25352,89.907
2.27009,93.370
2.28666,94.222
2.30323,94.519
2.31980,93.074
2.33637,92.593
2.35294,92.370
2.36951,94.204
2.38608,95.463
2.40265,97.611
2.41922,100.333
2.43579,102.130
2.45236,103.722
2.46893,105.481
2.48550,108.074
2.50207,108.944
2.51864,108.407
2.53521,109.037
2.55178,112.056
2.56835,117.315
2.58492,122.519
2.60149,127.056
2.61806,131.481
2.63463,134.815
2.65120,136.444
2.66777,135.537
2.68434,135.537
2.70091,135.204
2.71748,134.907
2.73405,135.278
2.75062,134.796
2.76719,136.741
2.78376,138.093
2.80033,139.019
2.81690,139.500
2.83347,138.759
2.85004,137.556
2.86661,138.481
2.88318,139.926
2.89975,142.222
2.91632,143.815
2.93289,145.389
2.94946,146.019
2.96603,148.333
2.98260,149.833
2.99917,149.204
3.01574,150.037
3.03231,152.019
3.04888,151.667
3.06545,152.352
3.08202,153.259
3.09859,154.074
3.11516,156.093
3.13173,157.741
3.14830,159.148
3.16487,161.648
3.18144,164.185
3.19801,166.574
3.21458,169.000
3.23115,172.685
3.24772,177.315
3.26429,180.796
3.28086,184.685
3.29743,188.333
3.31400,190.056
3.33057,190.556
3.34714,190.278
3.36371,190.352
3.38028,190.500
3.39685,189.685
3.41342,188.704
3.42999,188.204
3.44656,186.481
3.46313,184.296
3.47970,182.963
3.49627,183.722
3.51284,183.759
3.52941,184.741
3.54598,185.463
3.56255,186.111
3.57912,186.130
3.59569,185.204
3.61226,182.981
3.62883,179.481
3.64540,170.204
3.66197,156.481
3.67854,133.796
3.69511,104.981
3.71168,81.185
3.72825,55.333
