X,Y
0.00000,174.241
0.01657,119.407
0.03314,62.630
0.04971,47.815
0.06628,45.278
0.08285,40.611
0.09942,35.537
0.11599,33.352
0.13256,31.981
0.14913,31.204
0.16570,30.370
0.18227,30.222
0.19884,30.259
0.21541,30.278
0.23198,29.815
0.24855,29.333
0.26512,28.519
0.28169,27.926
0.29826,27.296
0.31483,27.148
0.33140,27.093
0.34797,27.111
0.36454,26.907
0.38111,26.759
0.39768,26.704
0.41425,26.500
0.43082,26.333
0.44739,26.111
0.46396,25.944
0.48053,26.185
0.49710,26.537
0.51367,27.352
0.53024,28.148
0.54681,27.852
0.56338,27.111
0.57995,25.889
0.59652,25.093
0.61309,25.389
0.62966,25.796
0.64623,26.185
0.66280,26.389
0.67937,27.130
0.69594,28.537
0.71251,30.037
0.72908,31.241
0.74565,33.222
0.76222,33.685
0.77879,32.648
0.79536,31.648
0.81193,31.241
0.82850,30.759
0.84507,30.167
0.86164,29.241
0.87821,28.704
0.89478,28.685
0.91135,29.019
0.92792,28.667
0.94449,28.444
0.96106,28.537
0.97763,29.148
0.99420,29.704
1.01077,29.741
1.02734,29.593
1.04391,29.296
1.06048,28.944
1.07705,28.815
1.09362,28.259
1.11019,27.685
1.12676,27.556
1.14333,27.778
1.15990,28.074
1.17647,28.259
1.19304,27.852
1.20961,27.778
1.22618,27.519
1.24275,28.037
1.25932,28.630
1.27589,29.037
1.29246,29.852
1.30903,31.019
1.32560,31.852
1.34217,32.481
1.35874,33.148
1.37531,33.759
1.39188,34.685
1.40845,35.296
1.42502,34.630
1.44159,33.926
1.45816,33.074
1.47473,32.685
1.49130,32.944
1.50787,33.630
1.52444,35.056
1.54101,36.611
1.55758,37.796
1.57415,40.630
1.59072,49.759
1.60729,67.019
1.62386,90.241
1.64043,111.574
1.65700,126.204
1.67357,126.796
1.69014,116.667
1.70671,97.981
1.72328,73.407
1.73985,50.889
1.75642,42.630
1.77299,41.352
1.78956,41.019
1.80613,41.556
1.82270,43.074
1.83927,45.315
1.85584,47.611
1.87241,50.167
1.88898,51.889
1.90555,52.722
1.92212,52.389
1.93869,50.889
1.95526,49.037
1.97183,48.315
1.98840,49.296
2.00497,50.019
2.02154,49.741
2.03811,49.259
2.05468,48.426
2.07125,47.370
2.08782,46.685
2.10439,47.278
2.12096,50.222
2.13753,52.593
2.15410,53.537
2.17067,54.407
2.18724,55.741
2.20381,57.278
2.22038,58.204
2.23695,59.389
2.25352,60.259
2.27009,60.389
2.28666,59.963
2.30323,60.000
2.31980,59.019
2.33637,58.074
2.35294,55.907
2.36951,54.981
2.38608,55.315
2.40265,56.741
2.41922,59.667
2.43579,62.704
2.45236,65.093
2.46893,66.667
2.48550,67.852
2.50207,68.741
2.51864,70.333
2.53521,72.593
2.55178,74.889
2.56835,80.944
2.58492,98.889
2.60149,117.944
2.61806,123.611
2.63463,124.926
2.65120,124.259
2.66777,117.981
2.68434,100.204
2.70091,91.185
2.71748,87.574
2.73405,86.259
2.75062,87.389
2.76719,88.333
2.78376,89.481
2.80033,90.556
2.81690,91.981
2.83347,93.463
2.85004,95.333
2.86661,95.500
2.88318,97.259
2.89975,99.204
2.91632,101.352
2.93289,103.796
2.94946,103.704
2.96603,103.407
2.98260,104.630
2.99917,106.333
3.01574,108.093
3.03231,109.833
3.04888,110.167
3.06545,110.722
3.08202,111.259
3.09859,112.148
3.11516,113.148
3.13173,113.130
3.14830,113.963
3.16487,115.685
3.18144,118.019
3.19801,121.852
3.21458,124.685
3.23115,125.352
3.24772,124.685
3.26429,122.407
3.28086,119.889
3.29743,118.759
3.31400,119.222
3.33057,121.315
3.34714,122.519
3.36371,120.870
3.38028,119.963
3.39685,118.759
3.41342,116.519
3.42999,112.889
3.44656,107.074
3.46313,100.426
3.47970,93.019
3.49627,87.500
3.51284,85.167
3.52941,85.426
3.54598,86.500
