X,Y
0.00000,123.500
0.01657,113.093
0.03314,98.537
0.04971,80.963
0.06628,59.963
0.08285,42.870
0.09942,37.111
0.11599,36.333
0.13256,34.796
0.14913,32.630
0.16570,31.648
0.18227,31.037
0.19884,30.111
0.21541,29.074
0.23198,28.870
0.24855,28.500
0.26512,28.537
0.28169,28.148
0.29826,27.963
0.31483,28.333
0.33140,28.889
0.34797,29.370
0.36454,29.667
0.38111,29.704
0.39768,29.352
0.41425,29.259
0.43082,29.111
0.44739,28.870
0.46396,29.037
0.48053,29.333
0.49710,29.296
0.51367,29.093
0.53024,28.574
0.54681,27.815
0.56338,27.222
0.57995,26.870
0.59652,26.981
0.61309,27.352
0.62966,27.963
0.64623,28.296
0.66280,28.630
0.67937,28.611
0.69594,29.037
0.71251,30.185
0.72908,31.463
0.74565,32.037
0.76222,32.130
0.77879,31.389
0.79536,29.852
0.81193,28.093
0.82850,26.685
0.84507,25.537
0.86164,24.685
0.87821,24.259
0.89478,24.389
0.91135,25.315
0.92792,26.500
0.94449,27.093
0.96106,27.111
0.97763,26.000
0.99420,24.426
1.01077,23.259
1.02734,23.019
1.04391,22.796
1.06048,22.463
1.07705,22.500
1.09362,22.907
1.11019,23.944
1.12676,24.519
1.14333,24.722
1.15990,24.852
1.17647,25.241
1.19304,25.537
1.20961,25.648
1.22618,26.167
1.24275,26.648
1.25932,27.074
1.27589,27.648
1.29246,28.463
1.30903,28.685
1.32560,28.389
1.34217,27.519
1.35874,26.444
1.37531,25.833
1.39188,25.611
1.40845,25.556
1.42502,26.389
1.44159,27.000
1.45816,27.278
1.47473,27.796
1.49130,27.981
1.50787,28.222
1.52444,28.204
1.54101,28.426
1.55758,28.759
1.57415,29.574
1.59072,30.185
1.60729,30.315
1.62386,30.574
1.64043,30.944
1.65700,31.500
1.67357,32.167
1.69014,32.963
1.70671,33.611
1.72328,32.852
1.73985,32.778
1.75642,33.019
1.77299,32.907
1.78956,32.389
1.80613,32.167
1.82270,32.870
1.83927,33.741
1.85584,33.926
1.87241,33.704
1.88898,33.741
1.90555,33.833
1.92212,33.519
1.93869,33.352
1.95526,33.667
1.97183,34.111
1.98840,34.648
2.00497,34.833
2.02154,35.148
2.03811,36.019
2.05468,37.185
2.07125,37.556
2.08782,36.796
2.10439,36.056
2.12096,35.926
2.13753,35.259
2.15410,34.759
2.17067,34.500
2.18724,34.278
2.20381,34.148
2.22038,34.685
2.23695,35.944
2.25352,37.981
2.27009,40.352
2.28666,42.611
2.30323,43.259
2.31980,42.574
2.33637,40.704
2.35294,38.870
2.36951,37.889
2.38608,37.463
2.40265,36.222
2.41922,35.796
2.43579,35.519
2.45236,35.204
2.46893,34.315
2.48550,33.056
2.50207,32.204
2.51864,32.130
2.53521,32.278
2.55178,32.815
2.56835,33.204
2.58492,33.481
2.60149,34.259
2.61806,35.074
2.63463,35.778
2.65120,38.148
2.66777,41.444
2.68434,44.944
2.70091,48.481
2.71748,50.185
2.73405,48.370
2.75062,42.500
2.76719,38.611
2.78376,36.444
2.80033,33.870
2.81690,31.759
2.83347,31.185
2.85004,31.833
2.86661,32.463
2.88318,34.389
2.89975,35.241
2.91632,35.889
2.93289,36.759
2.94946,37.352
2.96603,37.444
2.98260,37.481
2.99917,37.259
3.01574,36.389
3.03231,35.463
3.04888,34.370
3.06545,33.537
3.08202,32.370
3.09859,31.963
3.11516,33.074
3.13173,34.370
3.14830,35.130
3.16487,36.370
3.18144,38.333
3.19801,41.574
3.21458,45.204
3.23115,52.370
3.24772,63.056
3.26429,72.519
3.28086,81.833
3.29743,85.259
3.31400,82.315
3.33057,74.833
3.34714,61.833
3.36371,46.889
3.38028,40.019
3.39685,37.537
3.41342,36.759
3.42999,36.111
3.44656,35.593
3.46313,35.222
3.47970,34.815
3.49627,34.611
3.51284,34.204
3.52941,34.259
3.54598,34.333
3.56255,34.611
