X,Y
0.00000,155.981
0.01657,137.111
0.03314,111.463
0.04971,75.852
0.06628,52.648
0.08285,45.426
0.09942,42.667
0.11599,40.667
0.13256,38.444
0.14913,36.407
0.16570,34.759
0.18227,32.963
0.19884,30.981
0.21541,30.333
0.23198,29.704
0.24855,28.685
0.26512,27.722
0.28169,27.315
0.29826,27.778
0.31483,28.130
0.33140,28.574
0.34797,28.704
0.36454,29.056
0.38111,29.481
0.39768,29.611
0.41425,29.944
0.43082,29.870
0.44739,29.500
0.46396,29.204
0.48053,28.778
0.49710,28.167
0.51367,27.759
0.53024,27.370
0.54681,27.241
0.56338,27.463
0.57995,27.333
0.59652,27.593
0.61309,27.907
0.62966,28.259
0.64623,27.685
0.66280,26.963
0.67937,27.037
0.69594,28.093
0.71251,29.019
0.72908,29.648
0.74565,29.870
0.76222,29.704
0.77879,29.370
0.79536,28.278
0.81193,26.741
0.82850,25.407
0.84507,24.241
0.86164,23.741
0.87821,24.407
0.89478,25.796
0.91135,26.741
0.92792,27.167
0.94449,26.759
0.96106,26.130
0.97763,25.444
0.99420,24.648
1.01077,23.667
1.02734,22.630
1.04391,22.593
1.06048,22.907
1.07705,23.426
1.09362,23.870
1.11019,24.333
1.12676,24.630
1.14333,24.519
1.15990,24.815
1.17647,25.222
1.19304,24.852
1.20961,25.370
1.22618,25.796
1.24275,25.815
1.25932,26.500
1.27589,27.574
1.29246,27.463
1.30903,26.463
1.32560,24.722
1.34217,23.796
1.35874,23.315
1.37531,23.278
1.39188,23.926
1.40845,24.278
1.42502,24.944
1.44159,26.037
1.45816,27.278
1.47473,27.796
1.49130,27.685
1.50787,27.444
1.52444,27.370
1.54101,28.056
1.55758,28.352
1.57415,28.889
1.59072,30.796
1.60729,32.796
1.62386,34.685
1.64043,35.963
1.65700,36.167
1.67357,35.944
1.69014,35.407
1.70671,34.370
1.72328,33.444
1.73985,33.037
1.75642,32.444
1.77299,31.926
1.78956,31.852
1.80613,32.222
1.82270,32.833
1.83927,32.870
1.85584,32.907
1.87241,32.778
1.88898,33.037
1.90555,33.519
1.92212,33.019
1.93869,32.537
1.95526,32.741
1.97183,33.111
1.98840,33.907
2.00497,34.722
2.02154,34.556
2.03811,33.704
2.05468,33.130
2.07125,31.667
2.08782,30.630
2.10439,30.685
2.12096,30.685
2.13753,31.537
2.15410,31.963
2.17067,32.778
2.18724,33.963
2.20381,35.574
2.22038,37.241
2.23695,38.130
2.25352,39.352
2.27009,40.944
2.28666,41.481
2.30323,41.833
2.31980,41.315
2.33637,40.148
2.35294,38.704
2.36951,37.426
2.38608,36.630
2.40265,35.574
2.41922,35.167
2.43579,35.185
2.45236,34.815
2.46893,34.611
2.48550,35.241
2.50207,36.130
2.51864,36.630
2.53521,36.389
2.55178,36.648
2.56835,39.574
2.58492,44.648
2.60149,50.426
2.61806,53.630
2.63463,56.222
2.65120,55.815
2.66777,52.407
2.68434,48.852
2.70091,46.722
2.71748,45.000
2.73405,43.407
2.75062,42.685
2.76719,43.037
2.78376,43.426
2.80033,43.722
2.81690,42.870
2.83347,41.241
2.85004,40.500
2.86661,40.685
2.88318,41.389
2.89975,42.611
2.91632,43.500
2.93289,44.093
2.94946,43.704
2.96603,42.981
2.98260,42.463
2.99917,42.704
3.01574,42.926
3.03231,43.093
3.04888,43.037
3.06545,43.296
3.08202,43.389
3.09859,43.796
3.11516,44.556
3.13173,46.648
3.14830,49.352
3.16487,53.000
3.18144,57.759
3.19801,62.407
3.21458,64.759
3.23115,67.148
3.24772,69.926
3.26429,74.500
3.28086,81.222
3.29743,87.167
3.31400,90.611
3.33057,90.796
3.34714,89.204
3.36371,86.426
3.38028,83.593
3.39685,81.389
3.41342,78.815
3.42999,75.352
3.44656,72.111
3.46313,68.241
3.47970,63.630
3.49627,59.852
3.51284,57.167
3.52941,55.037
3.54598,53.241
3.56255,51.907
3.57912,51.148
3.59569,49.519
3.61226,47.778
3.62883,46.222
3.64540,45.519
3.66197,45.926
3.67854,41.352
3.69511,36.000
3.71168,33.556
3.72825,29.704
