X,Y
0.00000,175.981
0.01657,125.630
0.03314,63.444
0.04971,45.037
0.06628,43.222
0.08285,41.278
0.09942,36.648
0.11599,33.500
0.13256,32.333
0.14913,32.000
0.16570,31.815
0.18227,31.389
0.19884,31.093
0.21541,30.648
0.23198,30.407
0.24855,30.056
0.26512,30.093
0.28169,29.796
0.29826,29.722
0.31483,29.222
0.33140,28.444
0.34797,27.963
0.36454,27.981
0.38111,28.111
0.39768,28.130
0.41425,28.019
0.43082,27.852
0.44739,27.315
0.46396,26.481
0.48053,25.981
0.49710,26.074
0.51367,26.574
0.53024,27.093
0.54681,27.000
0.56338,26.778
0.57995,26.481
0.59652,26.185
0.61309,25.778
0.62966,25.889
0.64623,26.463
0.66280,26.981
0.67937,27.204
0.69594,27.759
0.71251,29.278
0.72908,31.389
0.74565,33.556
0.76222,34.000
0.77879,32.963
0.79536,31.833
0.81193,31.593
0.82850,31.537
0.84507,31.407
0.86164,31.093
0.87821,30.648
0.89478,30.556
0.91135,30.481
0.92792,30.407
0.94449,30.778
0.96106,30.944
0.97763,31.093
0.99420,30.907
1.01077,30.407
1.02734,30.074
1.04391,30.056
1.06048,30.463
1.07705,30.685
1.09362,31.000
1.11019,31.833
1.12676,32.815
1.14333,33.741
1.15990,33.852
1.17647,33.574
1.19304,33.963
1.20961,33.889
1.22618,34.111
1.24275,34.759
1.25932,35.000
1.27589,35.500
1.29246,36.481
1.30903,38.704
1.32560,40.130
1.34217,40.926
1.35874,41.722
1.37531,42.222
1.39188,43.278
1.40845,44.463
1.42502,46.037
1.44159,47.648
1.45816,48.574
1.47473,48.778
1.49130,48.333
1.50787,49.148
1.52444,49.981
1.54101,51.593
1.55758,53.722
1.57415,57.815
1.59072,65.056
1.60729,77.481
1.62386,96.093
1.64043,116.741
1.65700,128.630
1.67357,129.870
1.69014,122.167
1.70671,107.574
1.72328,83.370
1.73985,66.463
1.75642,61.630
1.77299,61.815
1.78956,62.463
1.80613,64.889
1.82270,68.241
1.83927,70.185
1.85584,73.463
1.87241,76.704
1.88898,77.889
1.90555,77.833
1.92212,76.889
1.93869,75.944
1.95526,74.278
1.97183,73.500
1.98840,74.296
2.00497,75.315
2.02154,75.352
2.03811,74.870
2.05468,74.759
2.07125,75.204
2.08782,77.519
2.10439,81.259
2.12096,84.870
2.13753,88.389
2.15410,90.241
2.17067,91.074
2.18724,92.593
2.20381,95.019
2.22038,97.833
2.23695,100.037
2.25352,101.111
2.27009,101.611
2.28666,99.537
2.30323,98.370
2.31980,97.259
2.33637,95.185
2.35294,95.093
2.36951,95.000
2.38608,95.667
2.40265,95.722
2.41922,96.000
2.43579,95.852
2.45236,95.944
2.46893,96.981
2.48550,97.926
2.50207,99.019
2.51864,100.037
2.53521,100.944
2.55178,102.315
2.56835,107.315
2.58492,119.944
2.60149,131.426
2.61806,135.500
2.63463,135.630
2.65120,133.852
2.66777,126.981
2.68434,113.352
2.70091,106.259
2.71748,104.389
2.73405,104.037
2.75062,103.648
2.76719,103.481
2.78376,103.630
2.80033,103.519
2.81690,104.537
2.83347,106.185
2.85004,107.056
2.86661,107.500
2.88318,109.037
2.89975,110.796
2.91632,112.704
2.93289,113.815
2.94946,116.389
2.96603,117.944
2.98260,116.833
2.99917,115.407
3.01574,115.111
3.03231,116.000
3.04888,117.278
3.06545,118.407
3.08202,118.278
3.09859,117.611
3.11516,116.222
3.13173,114.148
3.14830,112.370
3.16487,111.907
3.18144,111.352
3.19801,110.259
3.21458,108.019
3.23115,104.907
3.24772,102.130
3.26429,99.722
3.28086,97.722
3.29743,95.537
3.31400,93.537
3.33057,91.574
3.34714,89.444
3.36371,86.963
3.38028,84.593
3.39685,83.019
