X,Y
0.00000,51.3571
0.01657,46.6190
0.03314,40.1429
0.04971,35.3095
0.06628,34.0952
0.08285,32.6429
0.09942,31.0714
0.11599,30.5476
0.13256,30.2143
0.14913,30.0476
0.16570,30.2381
0.18227,30.3810
0.19884,30.4524
0.21541,30.4048
0.23198,30.1905
0.24855,30.3810
0.26512,30.0714
0.28169,29.2143
0.29826,28.3095
0.31483,27.4524
0.33140,27.2619
0.34797,26.7143
0.36454,26.5714
0.38111,26.3810
0.39768,26.3333
0.41425,27.0952
0.43082,26.4524
0.44739,24.7381
0.46396,24.5952
0.48053,25.5476
0.49710,26.0476
0.51367,26.5476
0.53024,26.7857
0.54681,27.1190
0.56338,28.5952
0.57995,29.2143
0.59652,28.9286
0.61309,28.4524
0.62966,27.4286
0.64623,27.6190
0.66280,30.0952
0.67937,34.6667
0.69594,39.0952
0.71251,43.9286
0.72908,47.5238
0.74565,48.3095
0.76222,44.2381
0.77879,35.8333
0.79536,31.6667
0.81193,31.0952
0.82850,31.0714
0.84507,30.1667
0.86164,28.4286
0.87821,27.6667
0.89478,27.7619
0.91135,27.4048
0.92792,26.7381
0.94449,27.2857
0.96106,27.9762
0.97763,28.5238
0.99420,29.0000
1.01077,29.9048
1.02734,30.2143
1.04391,30.3333
1.06048,30.6190
1.07705,31.5714
1.09362,32.7619
1.11019,33.3571
1.12676,34.0476
1.14333,34.6667
1.15990,35.0476
1.17647,36.1905
1.19304,36.5714
1.20961,37.3810
1.22618,39.6429
1.24275,41.9524
1.25932,44.5952
1.27589,47.2619
1.29246,48.6667
1.30903,49.6190
1.32560,49.9286
1.34217,50.3095
1.35874,50.4762
1.37531,49.5952
1.39188,48.4524
1.40845,47.8810
1.42502,48.2857
1.44159,50.1905
1.45816,51.3571
1.47473,52.1190
1.49130,52.6190
1.50787,54.1905
1.52444,54.5714
1.54101,53.1667
1.55758,52.3333
1.57415,52.5952
1.59072,57.6905
1.60729,63.9048
1.62386,68.8333
1.64043,71.8571
1.65700,72.0238
1.67357,67.5714
1.69014,61.8333
1.70671,57.4524
1.72328,56.3095
1.73985,56.0714
1.75642,57.4048
1.77299,59.4048
1.78956,61.5714
1.80613,65.4762
1.82270,69.6429
1.83927,72.1667
1.85584,72.5952
1.87241,73.3095
1.88898,71.0238
1.90555,66.2857
1.92212,63.0714
1.93869,61.6667
1.95526,62.5238
1.97183,62.4048
1.98840,63.4048
2.00497,65.3810
2.02154,65.5000
2.03811,63.8571
2.05468,63.1667
2.07125,63.0714
2.08782,63.8571
2.10439,64.2619
2.12096,65.7619
2.13753,67.9048
2.15410,67.5714
2.17067,67.2143
2.18724,67.8810
2.20381,67.5714
2.22038,68.1429
2.23695,70.7619
2.25352,71.5238
2.27009,73.3095
2.28666,72.6190
2.30323,72.7381
2.31980,74.5714
2.33637,74.8571
2.35294,76.7857
2.36951,79.4048
2.38608,78.3333
2.40265,76.9048
2.41922,75.5714
2.43579,75.1429
2.45236,75.3095
2.46893,76.7619
2.48550,78.1667
2.50207,79.5952
2.51864,81.6905
2.53521,84.2143
2.55178,85.0714
2.56835,84.8571
2.58492,88.4286
2.60149,93.9286
2.61806,98.9048
2.63463,100.9762
2.65120,100.5952
2.66777,99.4762
2.68434,97.5952
2.70091,96.4524
2.71748,96.3095
2.73405,94.7381
2.75062,92.4286
2.76719,89.8810
2.78376,89.3095
2.80033,91.3333
2.81690,92.1429
2.83347,91.3095
2.85004,91.2619
2.86661,91.1429
2.88318,91.8571
2.89975,93.7381
2.91632,93.2857
2.93289,91.5000
2.94946,90.5476
2.96603,88.7143
2.98260,87.8810
2.99917,87.3810
3.01574,88.2381
3.03231,89.5238
3.04888,92.0238
3.06545,92.8810
3.08202,92.8810
3.09859,92.4048
3.11516,93.6190
3.13173,94.9286
3.14830,95.8571
3.16487,95.9524
3.18144,94.8333
3.19801,92.4048
3.21458,91.3571
3.23115,88.8810
3.24772,84.9048
3.26429,81.2619
3.28086,77.0238
3.29743,76.2619
3.31400,75.1190
3.33057,72.0952
3.34714,68.3810
3.36371,65.8571
3.38028,66.4048
3.39685,66.7857
3.41342,66.3333
3.42999,64.9286
