X,Y
0.00000,133.963
0.01657,88.537
0.03314,52.130
0.04971,44.296
0.06628,39.093
0.08285,35.426
0.09942,34.204
0.11599,33.778
0.13256,33.352
0.14913,32.926
0.16570,32.241
0.18227,31.537
0.19884,30.630
0.21541,30.037
0.23198,29.963
0.24855,29.796
0.26512,29.593
0.28169,29.463
0.29826,29.296
0.31483,28.463
0.33140,27.111
0.34797,26.111
0.36454,25.685
0.38111,25.407
0.39768,25.352
0.41425,25.611
0.43082,25.667
0.44739,25.056
0.46396,24.574
0.48053,25.093
0.49710,24.981
0.51367,24.370
0.53024,25.019
0.54681,25.648
0.56338,25.759
0.57995,25.148
0.59652,25.037
0.61309,25.000
0.62966,24.241
0.64623,24.796
0.66280,26.648
0.67937,27.537
0.69594,29.352
0.71251,32.981
0.72908,37.278
0.74565,41.870
0.76222,45.833
0.77879,47.648
0.79536,45.037
0.81193,37.593
0.82850,32.852
0.84507,29.648
0.86164,28.167
0.87821,28.259
0.89478,28.852
0.91135,29.574
0.92792,30.315
0.94449,29.741
0.96106,29.370
0.97763,29.630
0.99420,28.796
1.01077,28.241
1.02734,28.278
1.04391,28.130
1.06048,28.241
1.07705,28.611
1.09362,28.685
1.11019,29.352
1.12676,30.333
1.14333,30.037
1.15990,29.130
1.17647,28.148
1.19304,27.704
1.20961,27.889
1.22618,28.204
1.24275,29.130
1.25932,30.389
1.27589,31.833
1.29246,33.574
1.30903,34.556
1.32560,36.167
1.34217,38.407
1.35874,40.000
1.37531,40.500
1.39188,39.963
1.40845,39.389
1.42502,38.889
1.44159,38.426
1.45816,38.259
1.47473,38.796
1.49130,39.870
1.50787,41.593
1.52444,44.704
1.54101,46.463
1.55758,45.907
1.57415,45.463
1.59072,47.500
1.60729,53.926
1.62386,62.926
1.64043,70.648
1.65700,76.352
1.67357,78.981
1.69014,78.037
1.70671,71.759
1.72328,62.296
1.73985,55.556
1.75642,52.222
1.77299,52.407
1.78956,54.759
1.80613,57.963
1.82270,62.852
1.83927,71.352
1.85584,78.593
1.87241,81.852
1.88898,83.852
1.90555,85.889
1.92212,84.852
1.93869,78.278
1.95526,73.278
1.97183,70.593
1.98840,68.241
2.00497,66.056
2.02154,64.315
2.03811,62.500
2.05468,61.685
2.07125,60.926
2.08782,62.185
2.10439,64.148
2.12096,65.889
2.13753,67.370
2.15410,68.537
2.17067,69.426
2.18724,70.593
2.20381,70.333
2.22038,69.370
2.23695,70.500
2.25352,72.278
2.27009,73.574
2.28666,74.889
2.30323,74.667
2.31980,74.222
2.33637,74.000
2.35294,74.556
2.36951,76.278
2.38608,79.370
2.40265,80.630
2.41922,82.667
2.43579,83.685
2.45236,82.519
2.46893,81.222
2.48550,80.870
2.50207,82.778
2.51864,85.537
2.53521,87.796
2.55178,90.352
2.56835,92.963
2.58492,96.481
2.60149,103.389
2.61806,113.519
2.63463,120.963
2.65120,124.852
2.66777,124.519
2.68434,122.444
2.70091,118.222
2.71748,113.574
2.73405,110.481
2.75062,109.463
2.76719,108.574
2.78376,106.556
2.80033,107.407
2.81690,109.574
2.83347,113.648
2.85004,117.500
2.86661,119.574
2.88318,121.019
2.89975,122.574
2.91632,122.630
2.93289,122.963
2.94946,122.389
2.96603,121.907
2.98260,120.833
2.99917,120.833
3.01574,121.315
3.03231,121.296
3.04888,122.222
3.06545,123.333
3.08202,123.741
3.09859,123.444
3.11516,123.574
3.13173,123.963
3.14830,123.593
3.16487,122.315
3.18144,121.000
3.19801,121.259
3.21458,123.315
3.23115,124.685
3.24772,125.000
3.26429,127.907
3.28086,131.630
3.29743,131.352
3.31400,129.778
3.33057,129.315
3.34714,130.222
3.36371,129.056
3.38028,126.481
3.39685,126.204
3.41342,127.259
3.42999,127.722
3.44656,128.444
3.46313,129.870
3.47970,129.963
3.49627,128.722
3.51284,127.685
3.52941,128.185
3.54598,128.722
3.56255,130.185
3.57912,132.519
3.59569,134.093
3.61226,134.315
3.62883,132.481
3.64540,127.630
3.66197,120.722
3.67854,112.963
3.69511,106.278
3.71168,102.333
3.72825,98.481
3.74482,92.778
3.76139,87.111
3.77796,84.000
3.79453,82.500
3.81110,81.500
