t,x,y,v_{x},v_{y}
4.706000000E2,1.278164899E-3,-7.872776595E-4,5.960409458E-6,1.158204033E-4
4.712000000E2,1.284708156E-3,-7.200612450E-4,-3.526942165E-6,1.183713328E-4
4.718000000E2,1.273932569E-3,-6.452320602E-4,-1.968812575E-6,1.107613202E-4
4.724000000E2,1.282345581E-3,-5.871476608E-4,2.806648142E-6,9.800631493E-5
4.730000000E2,1.277300547E-3,-5.276244823E-4,-5.685398572E-6,1.005934422E-4
4.736000000E2,1.275523103E-3,-4.664355302E-4,-3.128638098E-6,1.049077932E-4
4.742000000E2,1.273546181E-3,-4.017351305E-4,-1.852161938E-5,1.177755295E-4
4.748000000E2,1.253297160E-3,-3.251048948E-4,-1.679919944E-5,1.228769691E-4
4.754000000E2,1.253387142E-3,-2.542827675E-4,1.585764747E-5,1.097848133E-4
4.760000000E2,1.272326337E-3,-1.933631188E-4,1.382858132E-7,1.081881351E-4
4.766000000E2,1.253553085E-3,-1.244570055E-4,-2.635969475E-5,1.068449639E-4
4.772000000E2,1.240694703E-3,-6.514916208E-5,-7.654545329E-6,1.166391546E-4
4.778000000E2,1.244367630E-3,1.550997999E-5,-1.408223376E-5,1.267216076E-4
4.784000000E2,1.223796022E-3,8.691676702E-5,3.206673654E-6,1.050068636E-4
4.790000000E2,1.248215639E-3,1.415182164E-4,2.317910502E-5,1.086677375E-4
4.796000000E2,1.251610948E-3,2.173180520E-4,4.122178499E-6,1.174227950E-4
4.802000000E2,1.253162253E-3,2.824255703E-4,-1.107681036E-6,9.812598240E-5
4.808000000E2,1.250281731E-3,3.350692309E-4,7.991325447E-6,1.152793095E-4
4.814000000E2,1.262751843E-3,4.207607417E-4,7.860070176E-6,1.049697599E-4
4.820000000E2,1.259713815E-3,4.610329427E-4,5.062097159E-6,1.044144688E-4
4.826000000E2,1.268826360E-3,5.460581043E-4,2.075378304E-5,1.189648173E-4
4.832000000E2,1.284618355E-3,6.037907235E-4,2.665075891E-5,1.048647599E-4
4.838000000E2,1.300807271E-3,6.718958162E-4,6.055297670E-6,1.240882224E-4
4.844000000E2,1.291884712E-3,7.526965904E-4,7.908378250E-6,1.074609045E-4
4.850000000E2,1.310297324E-3,8.008489015E-4,1.618120118E-5,9.706724936E-5
4.856000000E2,1.311302154E-3,8.691772896E-4,6.093410295E-7,1.278363838E-4
4.862000000E2,1.311028534E-3,9.542525620E-4,5.556600201E-6,1.280533457E-4
4.868000000E2,1.317970074E-3,1.022841304E-3,1.045930852E-5,1.010277369E-4
4.874000000E2,1.323579704E-3,1.075485846E-3,2.106775339E-5,1.058291709E-4
4.880000000E2,1.343251378E-3,1.149836309E-3,2.300017782E-5,1.100418737E-4
4.886000000E2,1.351179917E-3,1.207536095E-3,3.715302111E-6,9.730000867E-5
4.892000000E2,1.347709740E-3,1.266596320E-3,-1.794326229E-6,1.191427664E-4
4.898000000E2,1.349026726E-3,1.350507414E-3,-2.277876209E-6,1.325996439E-4
4.904000000E2,1.344976289E-3,1.425715893E-3,,
3E-3,,
