,t,x,y,v_{x},v_{y}
759,239.0,-0.00026000000000000003,-0.000991,-2.8999999999999997e-05,-7.950000000000001e-05
760,239.0,-0.000264,-0.000995,-5.12e-06,-3.84e-05
761,239.0,-0.000262,-0.00101,-2.51e-07,-6.87e-05
762,240.0,-0.000264,-0.0010199999999999999,5.5799999999999994e-05,-9.98e-05
763,240.0,-0.00023999999999999998,-0.00105,6.07e-05,-7.25e-05
764,240.0,-0.00023999999999999998,-0.00105,-3.9899999999999994e-05,2.94e-05
765,240.0,-0.000256,-0.00103,-7.45e-05,5.6999999999999996e-05
766,240.0,-0.00027,-0.00103,9.44e-05,-3.8799999999999994e-05
767,241.0,-0.000218,-0.00105,8.4e-05,-4.11e-05
768,241.0,-0.000236,-0.00105,-4.66e-05,1.83e-05
769,241.0,-0.00023700000000000001,-0.0010400000000000001,1.66e-06,6.13e-06
770,241.0,-0.00023500000000000002,-0.0010400000000000001,-1.1400000000000001e-05,1.1599999999999999e-05
771,241.0,-0.000241,-0.0010400000000000001,-7.53e-06,7.88e-06
772,242.0,-0.00023799999999999998,-0.0010400000000000001,4.67e-06,1.6100000000000002e-05
773,242.0,-0.000239,-0.00103,-1.66e-05,2.35e-05
774,242.0,-0.000245,-0.00103,-1.2e-05,1.17e-05
775,242.0,-0.000244,-0.00103,2.82e-06,2.24e-05
776,242.0,-0.000244,-0.0010199999999999999,2.21e-07,2.37e-06
777,243.0,-0.000244,-0.00103,-6.12e-06,-2.48e-05
778,243.0,-0.000246,-0.00103,-2.3e-05,-4.7499999999999996e-05
779,243.0,-0.00025299999999999997,-0.00105,-2.05e-05,-5.22e-05
780,243.0,-0.00025499999999999996,-0.00105,-3.49e-06,-6.29e-05
781,243.0,-0.00025499999999999996,-0.00107,-4.7499999999999996e-05,3.3299999999999996e-05
