t,x,y,v_{x},v_{y}
6.600000000E0,2.156018134E-4,4.961647195E-4,,
6.800000000E0,2.190235470E-4,4.948104326E-4,1.045636466E-5,-1.100169486E-6
7.000000000E0,2.197843592E-4,4.957246517E-4,-1.101875219E-6,1.476933653E-6
7.200000000E0,2.185827969E-4,4.954012060E-4,5.546700687E-6,-2.741747779E-5
7.400000000E0,2.220030395E-4,4.847576605E-4,9.364726726E-6,-3.337018946E-5
7.600000000E0,2.223286876E-4,4.820531302E-4,-6.114274683E-6,-9.267190109E-6
7.800000000E0,2.195573296E-4,4.810507845E-4,-1.700187353E-5,-2.082149760E-5
8.000000000E0,2.155279381E-4,4.737245312E-4,-3.725301009E-6,-1.497993847E-5
8.200000000E0,2.180672092E-4,4.750588091E-4,-1.097686307E-5,-1.002671270E-5
8.400000000E0,2.111371929E-4,4.697138461E-4,-3.383722693E-5,-1.594770550E-5
8.600000000E0,2.045323185E-4,4.686797269E-4,-2.202423795E-5,-2.517806129E-5
8.800000000E0,2.023274977E-4,4.596426216E-4,6.259213512E-6,-2.241653301E-5
9.000000000E0,2.070360039E-4,4.597131137E-4,-4.266942481E-7,-4.276596028E-6
9.200000000E0,2.021568200E-4,4.579319832E-4,-2.256276033E-6,-1.366778051E-5
9.400000000E0,2.061334935E-4,4.542460015E-4,1.909930146E-5,-2.103680857E-5
9.600000000E0,2.097965406E-4,4.495172598E-4,-5.636878329E-6,-1.672920130E-5
9.800000000E0,2.038787421E-4,4.475543210E-4,-1.917094969E-5,-5.714381531E-6
1.000000000E1,2.021281607E-4,4.472315072E-4,-2.785911731E-6,6.533067223E-7
1.020000000E1,2.027643774E-4,4.478156437E-4,2.602345094E-6,-1.628968605E-5
1.040000000E1,2.031690988E-4,4.407156327E-4,8.398044263E-6,-2.484681386E-5
1.060000000E1,2.061235951E-4,4.378769181E-4,9.239303728E-6,-2.633208022E-6
1.080000000E1,2.068648203E-4,4.396623495E-4,7.249831566E-7,-2.862309711E-6
1.100000000E1,2.064135884E-4,4.367319942E-4,8.755912112E-6,-1.993017820E-5
1.120000000E1,2.103671851E-4,4.316902782E-4,1.647974155E-5,-1.036581478E-5
1.140000000E1,2.130054850E-4,4.325856683E-4,1.945593558E-5,-1.665585576E-5
1.160000000E1,2.181495594E-4,4.250279359E-4,2.185073034E-5,-2.921223766E-5
1.180000000E1,2.217457772E-4,4.209007733E-4,-5.430930457E-7,-3.424089822E-5
1.200000000E1,2.179323221E-4,4.113315767E-4,-1.053701192E-5,-4.688326324E-5
1.220000000E1,2.175309724E-4,4.021474680E-4,1.425815322E-5,-1.425559211E-5
1.240000000E1,2.236355834E-4,4.056293398E-4,1.347786044E-5,-2.097031183E-5
1.260000000E1,2.229221166E-4,3.937593432E-4,1.223516122E-5,-3.706371822E-5
1.280000000E1,2.285296479E-4,3.908038525E-4,1.919706891E-5,-1.186443760E-5
1.300000000E1,2.306009441E-4,3.890135682E-4,1.835456172E-6,-1.533949315E-5
1.320000000E1,2.292638304E-4,3.846680553E-4,6.517160073E-7,-1.676095941E-5
1.340000000E1,2.308616305E-4,3.823091844E-4,-2.025245929E-6,-4.376571555E-6
1.360000000E1,2.284537320E-4,3.829174266E-4,-1.945852534E-5,-2.538887818E-5
1.380000000E1,2.230782204E-4,3.721536332E-4,-1.193796873E-8,-3.599851225E-5
1.400000000E1,2.284489568E-4,3.685180217E-4,2.171200634E-5,-1.205607452E-5
1.420000000E1,2.317630229E-4,3.673312034E-4,3.379148765E-6,5.466168971E-6
1.440000000E1,2.298006163E-4,3.707044893E-4,-4.046950592E-6,3.889109007E-5
1.460000000E1,2.301442427E-4,3.828876394E-4,-3.101012959E-6,1.505732595E-5
1.480000000E1,2.285602111E-4,3.767274197E-4,-5.502351596E-6,-2.272629929E-5
1.500000000E1,2.279433021E-4,3.737971197E-4,-1.000769091E-5,6.362467802E-6
1.520000000E1,2.245571348E-4,3.792724068E-4,-2.075519326E-6,7.344977529E-6
1.540000000E1,2.271130943E-4,3.767351107E-4,8.643125149E-7,-6.841740879E-6
1.560000000E1,2.249028598E-4,3.765357105E-4,-6.106679821E-6,1.360875646E-5
1.580000000E1,2.246704224E-4,3.821786133E-4,-1.540194111E-6,5.673940906E-6
1.600000000E1,2.242867821E-4,3.788052868E-4,2.222522204E-6,2.169227836E-5
1.620000000E1,2.255594313E-4,3.908555246E-4,2.339093072E-6,1.292494758E-5
1.640000000E1,2.252224194E-4,3.839752659E-4,2.586008875E-6,-1.679172166E-5
1.660000000E1,2.265938348E-4,3.841388359E-4,-1.497180091E-6,-9.863602572E-6
1.680000000E1,2.246235473E-4,3.800298248E-4,5.266035003E-6,-1.050346062E-5
1.700000000E1,2.287002488E-4,3.799374517E-4,4.251729344E-6,-1.038154223E-5
1.720000000E1,2.263242391E-4,3.758772080E-4,-1.224767165E-5,-2.252582786E-5
1.740000000E1,2.238011802E-4,3.709271206E-4,5.240013523E-6,-1.128201860E-5
1.760000000E1,2.284202445E-4,3.713644005E-4,8.948142456E-6,-1.523487317E-5
1.780000000E1,2.273804372E-4,3.648331713E-4,1.912554170E-5,-3.375076018E-5
1.800000000E1,2.360704612E-4,3.578640964E-4,2.916036918E-5,-1.618181697E-5
1.820000000E1,2.390445848E-4,3.583604445E-4,7.455417627E-6,-6.157820485E-6
1.840000000E1,2.390526282E-4,3.554009682E-4,1.497318385E-5,2.249404237E-6
1.860000000E1,2.450338584E-4,3.592602062E-4,6.431969659E-6,1.057207325E-5
1.880000000E1,2.416254161E-4,3.596297975E-4,-1.287058939E-5,-5.114708279E-6
1.900000000E1,2.398856226E-4,3.572143229E-4,5.164989283E-6,1.318094852E-5
1.920000000E1,2.436914118E-4,3.649021770E-4,-1.054020430E-5,1.816167201E-5
1.940000000E1,2.356695409E-4,3.644789917E-4,-1.430995373E-5,-2.076767354E-5
1.960000000E1,2.379674303E-4,3.565951075E-4,9.866481314E-6,-1.975785305E-5
1.980000000E1,2.396161334E-4,3.565758505E-4,-9.730169816E-6,-9.698031450E-6
2.000000000E1,2.340753624E-4,3.527158950E-4,-1.470000693E-5,-2.292353253E-5
2.020000000E1,2.337361306E-4,3.474064375E-4,-7.810412249E-6,-2.191204977E-5
2.040000000E1,2.309511975E-4,3.439510751E-4,-1.545622054E-5,-1.338414576E-5
2.060000000E1,2.275536424E-4,3.420527792E-4,7.482035327E-6,-3.488077291E-5
2.080000000E1,2.339440116E-4,3.299987659E-4,1.734705080E-5,-2.901118589E-5
2.100000000E1,2.344924627E-4,3.304483048E-4,3.161194612E-6,-1.659379174E-5
2.120000000E1,2.352084894E-4,3.233612492E-4,1.684176783E-5,-2.803180787E-5
2.140000000E1,2.412291699E-4,3.192355816E-4,4.849818796E-6,-5.812181919E-6
2.160000000E1,2.371484170E-4,3.210363764E-4,-1.568034063E-5,5.288564854E-6
2.180000000E1,2.349570336E-4,3.213510076E-4,4.176089862E-6,-2.164502690E-5
2.200000000E1,2.388188529E-4,3.123783657E-4,3.386677539E-6,-2.691161242E-5
2.220000000E1,2.363117046E-4,3.105863626E-4,5.277207099E-6,-2.863262185E-5
2.240000000E1,2.409297357E-4,3.009253169E-4,1.745346188E-6,-1.919484441E-5
2.260000000E1,2.370098431E-4,3.029084249E-4,3.243565311E-6,1.550847834E-5
2.280000000E1,2.422271619E-4,3.071287083E-4,2.483197360E-5,1.337915756E-5
2.300000000E1,2.469426326E-4,3.082600879E-4,6.782854313E-6,-7.682640922E-6
2.320000000E1,2.449403036E-4,3.040556519E-4,-5.591744282E-6,-1.344996956E-5
2.340000000E1,2.447059348E-4,3.028801001E-4,1.067821029E-5,-2.128520242E-5
2.360000000E1,2.492115877E-4,2.955415709E-4,-6.516567375E-7,-4.622041739E-5
2.380000000E1,2.444452721E-4,2.843919331E-4,-7.714503329E-6,-2.405117882E-5
2.400000000E1,2.461257864E-4,2.859210994E-4,-1.977880716E-6,-6.276795205E-6
2.420000000E1,2.436541199E-4,2.818812150E-4,-1.227669137E-5,-2.049584351E-5
2.440000000E1,2.412151098E-4,2.777227620E-4,-6.433521370E-6,-2.020222634E-5
2.460000000E1,2.410807113E-4,2.738003245E-4,5.496290948E-6,-1.043889328E-5
2.480000000E1,2.434136262E-4,2.735472047E-4,-1.182535835E-5,-1.387146786E-6
2.500000000E1,2.363505680E-4,2.732454658E-4,-1.965704188E-5,1.779631706E-6
2.520000000E1,2.355508095E-4,2.742590574E-4,-2.256996826E-6,1.985953738E-5
2.540000000E1,2.354477692E-4,2.811892807E-4,-5.599878830E-6,2.407868246E-5
2.560000000E1,2.333108579E-4,2.838905303E-4,-5.316211213E-6,-8.023503879E-7
2.580000000E1,2.333212848E-4,2.808683406E-4,-1.501097487E-5,-5.356058982E-6
2.600000000E1,2.273064680E-4,2.817481068E-4,9.386571070E-6,-6.513318161E-6
2.620000000E1,2.370759132E-4,2.782630133E-4,3.468970067E-5,-9.619061994E-6
2.640000000E1,2.411823483E-4,2.779004820E-4,1.523315428E-5,-1.774590600E-5
2.660000000E1,2.431691749E-4,2.711646509E-4,1.409730568E-8,-2.874892845E-5
2.680000000E1,2.411879872E-4,2.664009106E-4,7.206752854E-6,2.359311634E-5
2.700000000E1,2.460518760E-4,2.806018974E-4,-1.134687427E-6,1.964617483E-5
2.720000000E1,2.407341122E-4,2.742593805E-4,-4.429707840E-6,-9.169263451E-6
2.740000000E1,2.442799929E-4,2.769341921E-4,-1.221628517E-5,-1.340974585E-5
2.760000000E1,2.358475981E-4,2.688954822E-4,-8.752210133E-6,-3.573756405E-5
2.780000000E1,2.407791088E-4,2.626391664E-4,1.997377886E-5,-1.393796858E-5
2.800000000E1,2.438371097E-4,2.633202947E-4,1.947574346E-5,-1.685654625E-6
2.820000000E1,2.485694062E-4,2.619649046E-4,1.705176857E-5,-2.060888730E-5
2.840000000E1,2.506578171E-4,2.550767398E-4,8.112034437E-7,-2.053758324E-6
2.860000000E1,2.488938876E-4,2.611434013E-4,-1.182638093E-5,1.983281577E-6
2.880000000E1,2.459272647E-4,2.558700525E-4,-1.259370450E-5,-1.604840755E-5
2.900000000E1,2.438564058E-4,2.547240382E-4,-1.619610504E-5,-1.632688783E-5
2.920000000E1,2.394488227E-4,2.493392973E-4,-9.409990772E-6,-1.812970852E-5
2.940000000E1,2.400924095E-4,2.474721548E-4,-5.679036849E-6,-6.792896554E-6
2.960000000E1,2.371772080E-4,2.466221387E-4,-1.541586000E-6,-1.266099880E-5
2.980000000E1,2.394757751E-4,2.424077553E-4,1.598135671E-5,-7.240378503E-7
3.000000000E1,2.435697507E-4,2.463325236E-4,3.054783412E-5,3.616413077E-6
3.020000000E1,2.516949087E-4,2.438543205E-4,3.324826287E-6,-8.728107676E-6
3.040000000E1,2.448996812E-4,2.428412805E-4,-3.595739241E-5,-2.041915794E-6
3.060000000E1,2.373119518E-4,2.430375542E-4,-3.930425380E-6,-1.576478505E-5
