t,x,y,v_{y},v_{x}
4.682000000E2,2.848600375E-4,-9.309085115E-4,-2.050280228E-5,-2.276585249E-6
4.688000000E2,2.843332380E-4,-9.427354476E-4,-2.196654832E-5,3.358848714E-7
4.694000000E2,2.852630993E-4,-9.572683695E-4,6.589897008E-6,2.750325140E-6
4.700000000E2,2.876336281E-4,-9.348275712E-4,5.678570683E-5,2.327673122E-6
4.706000000E2,2.880563071E-4,-8.891255213E-4,6.155889118E-5,-5.874139637E-7
4.712000000E2,2.869287314E-4,-8.609569017E-4,3.878227779E-5,-7.718091140E-7
4.718000000E2,2.871301362E-4,-8.425867880E-4,4.062957184E-5,1.262618815E-5
4.724000000E2,3.020801572E-4,-8.122014155E-4,4.471202110E-5,1.089577413E-5
4.730000000E2,3.002050651E-4,-7.889323626E-4,5.096730466E-5,-1.323669946E-5
4.736000000E2,2.861961178E-4,-7.510406499E-4,5.393104289E-5,-1.326748075E-5
4.742000000E2,2.842840882E-4,-7.242151112E-4,4.973510411E-5,-4.303520811E-6
4.748000000E2,2.810318928E-4,-6.913585250E-4,4.338704351E-5,-1.077344052E-6
4.754000000E2,2.829912754E-4,-6.721506590E-4,3.910171945E-5,-1.125449207E-5
4.760000000E2,2.675265024E-4,-6.444364617E-4,4.480549550E-5,-1.028046726E-5
4.766000000E2,2.706547146E-4,-6.183840644E-4,3.703415394E-5,6.472998922E-6
4.772000000E2,2.752941011E-4,-5.999954769E-4,3.235791572E-5,7.423904213E-6
4.778000000E2,2.795633997E-4,-5.795545655E-4,5.097956283E-5,3.956240693E-6
4.784000000E2,2.800415899E-4,-5.388200015E-4,4.947095361E-5,4.959471285E-6
4.790000000E2,2.855147652E-4,-5.201894212E-4,3.729074968E-5,1.869457173E-5
4.796000000E2,3.024750760E-4,-4.940711019E-4,4.600918579E-5,1.228983493E-5
4.802000000E2,3.002625672E-4,-4.649783982E-4,4.023466422E-5,1.012541078E-6
4.808000000E2,3.036901253E-4,-4.457895049E-4,4.022146882E-5,2.860757397E-6
4.814000000E2,3.036954760E-4,-4.167126356E-4,4.492049962E-5,1.341573708E-6
4.820000000E2,3.053000137E-4,-3.918849053E-4,3.732370217E-5,-9.185550735E-7
4.826000000E2,3.025932099E-4,-3.719241930E-4,4.192638295E-5,9.936864711E-6
4.832000000E2,3.172242514E-4,-3.415732458E-4,4.729373566E-5,5.442357025E-6
4.838000000E2,3.091240384E-4,-3.151717102E-4,4.236319296E-5,-9.535949826E-6
4.844000000E2,3.057811116E-4,-2.907374142E-4,4.683940775E-5,-9.340305126E-7
4.850000000E2,3.080032018E-4,-2.589644209E-4,4.515784767E-5,2.421234623E-6
4.856000000E2,3.086865931E-4,-2.365479970E-4,4.811162707E-5,-2.599385831E-6
4.862000000E2,3.048839388E-4,-2.012304685E-4,4.815550675E-5,-1.889854079E-6
4.868000000E2,3.064187682E-4,-1.787613889E-4,3.966511649E-5,3.180961074E-7
4.874000000E2,3.052656541E-4,-1.536323287E-4,3.763747272E-5,6.743715336E-7
4.880000000E2,3.072280141E-4,-1.335964217E-4,4.386531251E-5,4.686063950E-7
4.886000000E2,3.058279818E-4,-1.009939537E-4,4.957511263E-5,3.706711506E-6
4.892000000E2,3.116760679E-4,-7.410628649E-5,3.710782823E-5,-1.131737082E-6
4.898000000E2,3.044698973E-4,-5.646455979E-5,2.702529548E-5,-7.084164177E-6
4.904000000E2,3.031750709E-4,-4.167593191E-5,3.680767982E-5,-1.287381614E-6
4.910000000E2,3.029250393E-4,-1.229534401E-5,4.180781794E-5,-2.138449015E-5
4.916000000E2,2.775136827E-4,8.493449623E-6,4.291392292E-5,-1.888037313E-5
4.922000000E2,2.802685916E-4,3.920136350E-5,3.949907237E-5,-2.544565155E-6
4.928000000E2,2.744602045E-4,5.589233647E-5,3.417260556E-5,-5.021191358E-6
4.934000000E2,2.742431619E-4,8.020849017E-5,4.063457098E-5,-1.085129829E-6
4.940000000E2,2.731580487E-4,1.046538216E-4,1.720606800E-5,-1.593067420E-5
4.946000000E2,2.551263529E-4,1.008557718E-4,-9.425519576E-6,-1.071717881E-5
4.952000000E2,2.602974341E-4,9.334319815E-5,-2.609127083E-5,7.090007306E-6
4.958000000E2,2.636343617E-4,6.954624678E-5,-2.681577120E-5,1.433271231E-6
4.964000000E2,2.620173596E-4,6.116427271E-5,-1.740636554E-5,4.878410553E-7
4.970000000E2,2.642197709E-4,4.865860813E-5,-1.488503798E-5,2.204820589E-6
4.976000000E2,2.646631443E-4,4.330222713E-5,-1.820775269E-5,-2.216214217E-6
4.982000000E2,2.615603139E-4,2.680930491E-5,-2.566200395E-5,-2.743346961E-6
4.988000000E2,2.613711279E-4,1.250782240E-5,-1.953387513E-5,1.475940713E-6
4.994000000E2,2.633314427E-4,3.368654755E-6,,
5E-6,,
