t,x,y,v_{y},v_{x}
4.102000000E2,1.221092576E-3,1.061383100E-3,-6.990094066E-6,6.581195465E-7
4.104000000E2,1.220611648E-3,1.050905394E-3,-7.733004181E-5,-2.094589072E-6
4.106000000E2,1.220254740E-3,1.030451084E-3,-1.034557841E-4,-9.673828547E-6
4.108000000E2,1.216742117E-3,1.009523081E-3,-8.481187820E-5,-1.883023871E-5
4.110000000E2,1.212722645E-3,9.965263323E-4,-5.594290369E-5,-1.297212014E-5
4.112000000E2,1.211553269E-3,9.871459193E-4,-6.733693686E-5,-4.971815645E-6
4.114000000E2,1.210733919E-3,9.695915576E-4,-9.289213848E-5,6.595847729E-6
4.116000000E2,1.214191608E-3,9.499890639E-4,-8.753415079E-5,1.844742716E-5
4.118000000E2,1.218112889E-3,9.345778972E-4,-8.696655332E-5,1.740403780E-5
4.120000000E2,1.221153223E-3,9.152024426E-4,-7.161920792E-5,7.735892008E-6
4.122000000E2,1.221207246E-3,9.059302141E-4,-6.699386675E-5,1.625392210E-5
4.124000000E2,1.227654792E-3,8.884048959E-4,-7.299035209E-5,1.796064588E-5
4.126000000E2,1.228391505E-3,8.767340732E-4,-6.880559244E-5,-2.939054304E-6
4.128000000E2,1.226479170E-3,8.608826589E-4,-7.336502461E-5,-7.526355562E-7
4.130000000E2,1.228090450E-3,8.473880634E-4,-6.880366445E-5,8.998252486E-6
4.132000000E2,1.230078471E-3,8.333611931E-4,-9.028546356E-5,1.764409863E-6
4.134000000E2,1.228796214E-3,8.112738780E-4,-8.594030765E-5,1.506997020E-6
4.136000000E2,1.230681270E-3,7.989850700E-4,-7.804631673E-5,1.027719691E-5
4.138000000E2,1.232907093E-3,7.800553513E-4,-8.466041392E-5,1.302774619E-5
4.140000000E2,1.235892368E-3,7.651209045E-4,-6.989275796E-5,8.512884973E-6
4.142000000E2,1.236312247E-3,7.520982481E-4,-7.297138412E-5,1.827986493E-5
4.144000000E2,1.243204314E-3,7.359323508E-4,-9.292298388E-5,1.576029645E-5
4.146000000E2,1.242616366E-3,7.149290545E-4,-9.381398586E-5,-2.771146437E-7
4.148000000E2,1.243093468E-3,6.984067565E-4,-7.869938021E-5,-8.379832176E-6
4.150000000E2,1.239264433E-3,6.834493025E-4,-7.306201135E-5,-3.565769371E-6
4.152000000E2,1.241667161E-3,6.691819519E-4,-7.014707916E-5,-4.054382050E-6
4.154000000E2,1.237642680E-3,6.553904708E-4,-6.341991128E-5,-1.258731639E-5
4.156000000E2,1.236632234E-3,6.438139874E-4,-6.845929533E-5,-8.803970089E-6
4.158000000E2,1.234121092E-3,6.280067527E-4,-8.284615412E-5,3.591344989E-6
4.160000000E2,1.238068772E-3,6.106755258E-4,-7.688863956E-5,1.704156608E-5
4.162000000E2,1.240937718E-3,5.972512968E-4,-7.597619005E-5,6.515305451E-6
4.164000000E2,1.240674894E-3,5.802850498E-4,-8.344714001E-5,5.120014360E-6
4.166000000E2,1.242985724E-3,5.638724408E-4,-7.797175063E-5,-1.193996219E-6
4.168000000E2,1.240197296E-3,5.490963495E-4,-6.610584410E-5,-1.134743703E-5
4.170000000E2,1.238446749E-3,5.374301032E-4,-9.435868438E-5,-7.050942235E-6
4.172000000E2,1.237376919E-3,5.113528757E-4,-9.093088181E-5,-5.820176019E-6
4.174000000E2,1.236118679E-3,5.010577505E-4,-5.328258605E-5,-1.723916113E-5
4.176000000E2,1.230481254E-3,4.900398413E-4,-6.652709622E-5,-1.709601326E-5
4.178000000E2,1.229280274E-3,4.744469120E-4,-7.430608166E-5,-1.812718549E-5
4.180000000E2,1.223230380E-3,4.603174087E-4,-7.027063443E-5,-8.409583546E-6
4.182000000E2,1.225916440E-3,4.463386582E-4,-1.019853452E-4,1.409515605E-5
4.184000000E2,1.228868443E-3,4.195232706E-4,-1.059101773E-4,1.543384023E-5
4.186000000E2,1.232089976E-3,4.039745873E-4,-8.247323073E-5,2.520981764E-5
4.188000000E2,1.238952370E-3,3.865339783E-4,-8.574563066E-5,8.036421948E-6
4.190000000E2,1.235304545E-3,3.696763350E-4,-7.900682847E-5,-1.029645705E-5
4.192000000E2,1.234833787E-3,3.549312469E-4,-7.173843348E-5,6.004644778E-6
4.194000000E2,1.237706403E-3,3.409809616E-4,-6.083376926E-5,1.942218999E-5
4.196000000E2,1.242602663E-3,3.305977392E-4,-7.715423081E-5,1.210326241E-5
4.198000000E2,1.242547708E-3,3.101192693E-4,-8.905509754E-5,-1.390997137E-5
4.200000000E2,1.237038674E-3,2.949757002E-4,-6.796043465E-5,-6.328455179E-6
4.202000000E2,1.240016326E-3,2.829350954E-4,-6.719244919E-5,5.720265411E-6
4.204000000E2,1.239326780E-3,2.680987205E-4,-7.738777537E-5,2.340352837E-6
4.206000000E2,1.240952467E-3,2.519799853E-4,-6.820997139E-5,8.847895567E-7
4.208000000E2,1.239680696E-3,2.408147319E-4,-5.559598217E-5,-1.129871828E-5
4.210000000E2,1.236432980E-3,2.297415924E-4,-6.731420972E-5,-2.256248285E-5
4.212000000E2,1.230655703E-3,2.138890481E-4,-7.444963089E-5,-7.837194069E-6
4.214000000E2,1.233298102E-3,1.999617401E-4,-6.678985103E-5,1.095940696E-5
4.216000000E2,1.235039466E-3,1.871731076E-4,-6.580764513E-5,5.838857727E-6
4.218000000E2,1.235633645E-3,1.736386820E-4,-7.782336385E-5,4.442386287E-6
4.220000000E2,1.236816420E-3,1.560437621E-4,-8.116238027E-5,7.661465688E-6
4.222000000E2,1.238698231E-3,1.411737299E-4,-8.684258944E-5,-3.113761957E-7
4.224000000E2,1.236691870E-3,1.213067263E-4,-9.183185071E-5,4.943350497E-6
4.226000000E2,1.240675572E-3,1.044409896E-4,-8.123347882E-5,1.055724627E-5
4.228000000E2,1.240914768E-3,8.881333480E-5,-9.212139950E-5,2.069066662E-6
4.230000000E2,1.241503198E-3,6.759242983E-5,-8.558519606E-5,6.276541385E-6
4.232000000E2,1.243425385E-3,5.457925637E-5,-5.333971554E-5,3.085515775E-6
4.234000000E2,1.242737405E-3,4.625654362E-5,-6.797267431E-5,8.997827727E-6
4.236000000E2,1.247024516E-3,2.739018665E-5,-9.679400851E-5,8.018383577E-6
4.238000000E2,1.245944758E-3,7.538940212E-6,-8.456964367E-5,-5.886045840E-6
4.240000000E2,1.244670098E-3,-6.437670822E-6,-6.260288571E-5,-5.896191516E-7
4.242000000E2,1.245708910E-3,-1.750221407E-5,-6.167453367E-5,1.363179880E-5
4.244000000E2,1.250122817E-3,-3.110748429E-5,-7.957989548E-5,1.630516138E-5
4.246000000E2,1.252230975E-3,-4.933417227E-5,-9.891730133E-5,-3.965630456E-6
4.248000000E2,1.248536565E-3,-7.067440482E-5,-9.692440046E-5,-1.273149208E-5
4.250000000E2,1.247138378E-3,-8.810393245E-5,-9.342588388E-5,2.727405790E-7
4.252000000E2,1.248645661E-3,-1.080447584E-4,-8.653953613E-5,7.182859038E-6
4.254000000E2,1.250011522E-3,-1.227197469E-4,-7.835533476E-5,2.070430702E-6
4.256000000E2,1.249473834E-3,-1.393868923E-4,-8.751857916E-5,-5.405883810E-6
4.258000000E2,1.247849168E-3,-1.577271786E-4,-1.060584977E-4,8.199276357E-7
4.260000000E2,1.249801805E-3,-1.818102913E-4,-9.605841985E-5,6.710867483E-6
4.262000000E2,1.250533515E-3,-1.961505465E-4,-6.121490364E-5,7.553261984E-6
4.264000000E2,1.252823109E-3,-2.062962528E-4,-6.464963747E-5,1.443248383E-5
4.266000000E2,1.256306509E-3,-2.220104015E-4,-7.526516972E-5,7.185824690E-6
4.268000000E2,1.255697439E-3,-2.364023207E-4,-8.315898422E-5,8.390410923E-6
4.270000000E2,1.259662673E-3,-2.552739952E-4,-6.643514186E-5,4.328145310E-6
4.272000000E2,1.257428697E-3,-2.629763774E-4,-7.382733466E-5,-8.304215596E-7
4.274000000E2,1.259330504E-3,-2.848049290E-4,-8.825136468E-5,1.468629479E-5
4.276000000E2,1.263303215E-3,-2.982769233E-4,-6.452712090E-5,5.862710611E-6
4.278000000E2,1.261675589E-3,-3.106157774E-4,-6.845483441E-5,1.366077775E-5
4.280000000E2,1.268767527E-3,-3.256588571E-4,-7.780934068E-5,2.906446791E-5
4.282000000E2,1.273301376E-3,-3.417395137E-4,-7.753854198E-5,1.407694892E-5
4.284000000E2,1.274398306E-3,-3.566742739E-4,-7.228017982E-5,5.816017029E-6
4.286000000E2,1.275627783E-3,-3.706515856E-4,-7.737972354E-5,1.300483655E-5
4.288000000E2,1.279600241E-3,-3.876261633E-4,-6.279251288E-5,1.580643649E-5
4.290000000E2,1.281950357E-3,-3.957685908E-4,-6.535995916E-5,6.098045356E-6
4.292000000E2,1.282039459E-3,-4.137701469E-4,-7.967615188E-5,1.442097050E-6
4.294000000E2,1.282527196E-3,-4.276390515E-4,-7.429937004E-5,8.732728659E-6
4.296000000E2,1.285532550E-3,-4.434898949E-4,-7.561415715E-5,1.944976765E-6
4.298000000E2,1.283305187E-3,-4.578847144E-4,-9.398905583E-5,-1.428630631E-5
4.300000000E2,1.279818028E-3,-4.810855173E-4,-7.215713764E-5,-5.401747524E-6
4.302000000E2,1.281144488E-3,-4.867475694E-4,-4.991697704E-5,-3.948679013E-7
4.304000000E2,1.279660081E-3,-5.010523081E-4,-7.752594688E-5,1.736423267E-6
4.306000000E2,1.281839057E-3,-5.177579482E-4,-9.344216911E-5,7.987296926E-6
4.308000000E2,1.282854999E-3,-5.384291757E-4,-8.898886277E-5,4.376293438E-6
4.310000000E2,1.283589574E-3,-5.533534933E-4,-9.831991790E-5,6.300073064E-6
4.312000000E2,1.285375029E-3,-5.777571429E-4,-8.146995742E-5,4.430180072E-6
4.314000000E2,1.285361646E-3,-5.859414763E-4,-5.910675499E-5,-1.030088181E-5
4.316000000E2,1.281254676E-3,-6.013998449E-4,-7.924515602E-5,-3.180422875E-6
4.318000000E2,1.284089477E-3,-6.176395387E-4,-2.108571827E-5,8.553031843E-6
4.320000000E2,1.284675889E-3,-6.098341322E-4,3.741297120E-5,1.232568312E-5
4.322000000E2,1.289019751E-3,-6.026743502E-4,5.280789467E-5,2.541721594E-6
4.324000000E2,1.285692577E-3,-5.887109743E-4,4.794277956E-5,-1.015454725E-5
4.326000000E2,1.284957932E-3,-5.834972384E-4,3.622693571E-5,-6.759090947E-6
4.328000000E2,1.282988941E-3,-5.742202000E-4,5.027922607E-5,-8.056023580E-6
4.330000000E2,1.281735522E-3,-5.633855479E-4,5.267881891E-5,6.265743923E-6
4.332000000E2,1.285495238E-3,-5.531486725E-4,5.021782392E-5,3.729859188E-8
4.334000000E2,1.281750442E-3,-5.432984184E-4,3.217213716E-5,-7.541528650E-6
4.336000000E2,1.282478627E-3,-5.402798176E-4,1.862238168E-5,3.331790307E-7
4.338000000E2,1.281883713E-3,-5.358494657E-4,3.339314697E-5,1.815547171E-6
4.340000000E2,1.283204846E-3,-5.269225588E-4,3.701349236E-5,3.315204875E-6
4.342000000E2,1.283209795E-3,-5.210440687E-4,3.107855134E-5,-1.525585430E-6
4.344000000E2,1.282594612E-3,-5.144911383E-4,2.924476331E-5,-4.795482652E-7
4.346000000E2,1.283017976E-3,-5.093461634E-4,3.503688170E-5,3.230005018E-6
4.348000000E2,1.283886614E-3,-5.004763856E-4,5.016459142E-5,-3.431882980E-6
4.350000000E2,1.281645223E-3,-4.892803269E-4,3.936863727E-5,-4.242175788E-6
4.352000000E2,1.282189743E-3,-4.847289307E-4,1.414156630E-5,5.563881088E-6
4.354000000E2,1.283870775E-3,-4.836237003E-4,1.727077942E-5,9.408504468E-6
4.356000000E2,1.285953145E-3,-4.778206189E-4,2.864263837E-5,5.702799495E-6
4.358000000E2,1.286151895E-3,-4.721666450E-4,6.382117359E-5,7.088824994E-6
4.360000000E2,1.288788675E-3,-4.522921495E-4,5.726138232E-5,1.774308898E-8
4.362000000E2,1.286158992E-3,-4.492620921E-4,2.103436537E-5,-1.261566078E-5
4.364000000E2,1.283742411E-3,-4.438784034E-4,2.503940326E-5,-5.699048326E-6
4.366000000E2,1.283879373E-3,-4.392463308E-4,3.807719493E-5,-1.464328635E-6
4.368000000E2,1.283156679E-3,-4.286475254E-4,4.176250652E-5,-5.322151753E-6
4.370000000E2,1.281750512E-3,-4.225413281E-4,2.551069847E-5,-2.982402629E-7
4.372000000E2,1.283037383E-3,-4.184432460E-4,3.375459201E-5,-1.147620382E-6
