t,x,y,v_{x},v_{y}
0.000000000E0,1.183546921E-3,1.423985753E-4,,
4.000000000E-1,1.181133327E-3,1.377749284E-4,-3.771134040E-6,-2.327690976E-5
6.000000000E-1,1.181284241E-3,1.284324295E-4,5.454282009E-6,-2.035148563E-5
8.000000000E-1,1.183315040E-3,1.296343342E-4,1.139737221E-6,-2.620890314E-6
1.000000000E0,1.181740136E-3,1.273840734E-4,-5.086578525E-6,-1.366483571E-5
1.200000000E0,1.181280408E-3,1.241683999E-4,2.107754235E-5,-2.772251622E-5
1.400000000E0,1.190171153E-3,1.162950669E-4,2.982772311E-5,-2.643810838E-5
1.600000000E0,1.193211498E-3,1.135931565E-4,1.235492160E-5,-3.967866175E-6
1.800000000E0,1.195113121E-3,1.147079204E-4,2.920413653E-6,-3.028648434E-6
2.000000000E0,1.194379663E-3,1.123816972E-4,2.118835880E-5,-2.837031830E-5
2.200000000E0,1.203588465E-3,1.033597931E-4,2.281792416E-5,-3.365130996E-5
2.400000000E0,1.203506833E-3,9.892117319E-5,-1.335518453E-5,-3.504710430E-5
2.600000000E0,1.198246391E-3,8.934095136E-5,-2.306564346E-5,-2.989174786E-5
2.800000000E0,1.194280575E-3,8.696447404E-5,-8.100816404E-6,-9.724248987E-6
3.000000000E0,1.195006064E-3,8.545125177E-5,-9.360611137E-7,-2.431807243E-5
3.200000000E0,1.193906151E-3,7.723724507E-5,-2.494197988E-6,-2.128928344E-5
3.400000000E0,1.194008385E-3,7.693553839E-5,2.217192133E-5,1.095612415E-6
3.600000000E0,1.202774919E-3,7.767549004E-5,8.693322121E-6,9.194873798E-6
3.800000000E0,1.197485714E-3,8.061348791E-5,-1.265374750E-5,-3.133578027E-6
4.000000000E0,1.197713420E-3,7.642205883E-5,8.439196689E-7,-2.120717007E-5
4.200000000E0,1.197823282E-3,7.213061988E-5,-1.018394524E-5,-3.012146088E-5
4.400000000E0,1.193639842E-3,6.437347448E-5,-1.143627695E-5,-1.471746926E-5
4.600000000E0,1.193248771E-3,6.624363218E-5,1.105457942E-5,5.657019874E-6
4.800000000E0,1.198061674E-3,6.663628242E-5,-2.468586992E-6,1.090124675E-5
5.000000000E0,1.192261336E-3,7.060413088E-5,-1.218048184E-5,1.196407385E-5
5.200000000E0,1.193189481E-3,7.142191197E-5,4.427888426E-6,3.292990843E-7
5.400000000E0,1.194032492E-3,7.073585051E-5,4.837942624E-6,-1.794311219E-5
5.600000000E0,1.195124658E-3,6.424466709E-5,-2.762303497E-6,-2.025666407E-5
5.800000000E0,1.192927570E-3,6.263318488E-5,-9.499103959E-6,-2.836100222E-5
6.000000000E0,1.191325017E-3,5.290026620E-5,-1.050585708E-5,-2.965375067E-5
6.200000000E0,1.188725228E-3,5.077168461E-5,-1.104970295E-5,-3.715800663E-6
6.400000000E0,1.186905136E-3,5.141394594E-5,1.790662121E-6,8.483066648E-6
6.600000000E0,1.189441492E-3,5.416491127E-5,5.251078313E-6,-4.386677322E-6
6.800000000E0,1.189005567E-3,4.965927501E-5,5.335475737E-6,-4.158085450E-5
7.000000000E0,1.191575683E-3,3.753256947E-5,2.405051437E-5,-1.163858547E-5
7.200000000E0,1.198625773E-3,4.500384082E-5,1.681236781E-5,4.744925632E-6
7.400000000E0,1.198300630E-3,3.943053973E-5,3.515609126E-7,-1.591224823E-5
7.600000000E0,1.198766397E-3,3.863894153E-5,1.913453857E-5,-1.131979281E-5
7.800000000E0,1.205954445E-3,3.490262260E-5,1.921482365E-5,-9.545628348E-6
8.000000000E0,1.206452327E-3,3.482069019E-5,-1.955049399E-5,8.408676419E-6
8.200000000E0,1.198134248E-3,3.826609317E-5,-3.194456597E-5,-2.655570894E-6
8.400000000E0,1.193674500E-3,3.375846183E-5,-7.711181627E-6,-1.954737362E-5
8.600000000E0,1.195049775E-3,3.044714372E-5,-2.502978991E-6,-1.154223007E-5
8.800000000E0,1.192673309E-3,2.914156980E-5,-1.718751042E-5,-2.568589389E-6
9.000000000E0,1.188174771E-3,2.941970797E-5,-6.706073132E-6,3.944340879E-6
9.200000000E0,1.189990879E-3,3.071930615E-5,-2.785147119E-6,-9.535228267E-6
9.400000000E0,1.187060712E-3,2.560561666E-5,-8.455417657E-7,-1.027307543E-5
9.600000000E0,1.189652663E-3,2.661007598E-5,4.965124383E-5,-3.564194709E-5
9.800000000E0,1.206921209E-3,1.134883782E-5,4.296782554E-5,-4.981398344E-5
