t,x,y,v_{y},v_{x}
2.470000000E2,5.785541486E-4,9.066782423E-4,-5.395802367E-5,-6.074461956E-6
2.472000000E2,5.748485959E-4,8.963429214E-4,-4.917235094E-5,-1.125533900E-5
2.474000000E2,5.740520130E-4,8.870093020E-4,-3.337451376E-5,-3.462809551E-6
2.476000000E2,5.734634720E-4,8.829931159E-4,-2.963852840E-5,-3.204016555E-6
2.478000000E2,5.727704064E-4,8.751538906E-4,-4.662481882E-5,-1.070003820E-7
2.480000000E2,5.734206719E-4,8.643431884E-4,-6.083335039E-5,-1.297792884E-6
2.482000000E2,5.722512892E-4,8.508205505E-4,-4.785983033E-5,-8.582230857E-6
2.484000000E2,5.699877795E-4,8.451992562E-4,-3.839479450E-5,-4.886655555E-6
2.486000000E2,5.702966270E-4,8.354626327E-4,-4.899317948E-5,8.461186943E-6
2.488000000E2,5.733722543E-4,8.256019844E-4,-4.107132501E-5,5.726039703E-6
2.490000000E2,5.725870429E-4,8.190341026E-4,-3.669897959E-5,6.501251709E-7
2.492000000E2,5.736323044E-4,8.109223926E-4,-4.949805689E-5,6.881107451E-6
2.494000000E2,5.753394859E-4,7.992348799E-4,-3.653016821E-5,-8.258746096E-6
2.496000000E2,5.703288059E-4,7.963103253E-4,-3.675284157E-5,-1.709023910E-5
2.498000000E2,5.685033902E-4,7.845337433E-4,-5.263010382E-5,4.323554728E-6
2.500000000E2,5.720582278E-4,7.752582838E-4,-3.780340753E-5,1.016672483E-5
2.502000000E2,5.725700801E-4,7.694123803E-4,-3.111764004E-5,6.975365853E-8
2.504000000E2,5.720861293E-4,7.628112278E-4,-3.864965379E-5,-1.074916295E-5
2.506000000E2,5.682704150E-4,7.539525187E-4,-4.476625513E-5,-7.635402660E-6
2.508000000E2,5.690319682E-4,7.449047257E-4,-3.682136523E-5,1.265502418E-6
2.510000000E2,5.687766159E-4,7.392239726E-4,-3.856163190E-5,-3.396619884E-6
2.512000000E2,5.676733203E-4,7.294800730E-4,-9.864652931E-6,-3.893364673E-6
2.514000000E2,5.672192701E-4,7.352781115E-4,4.541363530E-5,5.188131370E-6
2.516000000E2,5.697485728E-4,7.476455271E-4,5.149783940E-5,6.703737355E-6
2.518000000E2,5.699007650E-4,7.558772472E-4,5.263814042E-5,6.421388562E-6
2.520000000E2,5.723171283E-4,7.687007832E-4,6.321249128E-5,-3.222616597E-7
2.522000000E2,5.697718603E-4,7.811622437E-4,5.682491250E-5,6.196872004E-6
2.524000000E2,5.747958771E-4,7.914307482E-4,4.405843226E-5,8.389736247E-6
2.526000000E2,5.731277548E-4,7.987856166E-4,7.276613724E-5,-4.093977676E-6
2.528000000E2,5.731582860E-4,8.205372031E-4,8.161590767E-5,-2.017072386E-6
2.530000000E2,5.723209259E-4,8.314319797E-4,5.566841462E-5,1.240424210E-5
2.532000000E2,5.781199828E-4,8.428045690E-4,6.212012403E-5,1.206292002E-5
2.534000000E2,5.771460939E-4,8.562800293E-4,7.253402989E-5,-1.020891846E-5
2.536000000E2,5.740364154E-4,8.718181809E-4,7.043475653E-5,-3.541178831E-6
2.538000000E2,5.757296224E-4,8.844539319E-4,6.253847960E-5,2.166898229E-5
2.540000000E2,5.827040084E-4,8.968335728E-4,9.274250081E-5,9.968274138E-6
2.542000000E2,5.797169320E-4,9.215509323E-4,9.809301187E-5,-2.223049026E-6
2.544000000E2,5.818147887E-4,9.360707775E-4,8.127124262E-5,8.387369901E-6
2.546000000E2,5.830718800E-4,9.540594293E-4,8.818762960E-5,1.662421807E-5
2.548000000E2,5.884644760E-4,9.713458294E-4,7.765687968E-5,2.001195044E-5
2.550000000E2,5.910766602E-4,9.851221812E-4,6.378884343E-5,7.853556682E-6
2.552000000E2,5.916058986E-4,9.968613667E-4,7.422328373E-5,-3.713106091E-6
2.554000000E2,5.895914177E-4,1.014811495E-3,7.866295432E-5,-6.463829851E-6
2.556000000E2,5.890203667E-4,1.028326548E-3,6.863487853E-5,-1.655496179E-6
2.558000000E2,5.889292192E-4,1.042265446E-3,6.939412180E-5,6.516420246E-8
2.560000000E2,5.890464324E-4,1.056084197E-3,7.003965070E-5,-9.521690151E-6
2.562000000E2,5.851205432E-4,1.070281306E-3,6.919801848E-5,-1.000544912E-5
2.564000000E2,5.850442527E-4,1.083763405E-3,8.539360941E-5,-1.666137233E-5
2.566000000E2,5.784559943E-4,1.104438750E-3,8.845702220E-5,-1.091211215E-5
2.568000000E2,5.806794079E-4,1.119146213E-3,7.374267783E-5,6.861546619E-6
2.570000000E2,5.812006129E-4,1.133935821E-3,6.009774185E-5,-7.239847043E-6
2.572000000E2,5.777834691E-4,1.143185310E-3,5.460308811E-5,-2.259150247E-5
2.574000000E2,5.721640119E-4,1.155777057E-3,5.453322776E-5,-1.724617722E-5
2.576000000E2,5.708849982E-4,1.164998601E-3,5.303747083E-5,6.066726965E-6
2.578000000E2,5.745907027E-4,1.176992045E-3,6.450674245E-5,5.956513824E-6
2.580000000E2,5.732676037E-4,1.190801298E-3,8.913253108E-5,1.446741205E-6
2.582000000E2,5.751693992E-4,1.212645057E-3,7.001440975E-5,8.361159934E-6
2.584000000E2,5.766120677E-4,1.218807062E-3,5.664472273E-5,1.069696602E-5
2.586000000E2,5.794481856E-4,1.235302946E-3,7.032736005E-5,-2.620975713E-6
2.588000000E2,5.755636774E-4,1.246938006E-3,6.235121167E-5,-1.843397832E-5
2.590000000E2,5.720745943E-4,1.260243431E-3,4.929275968E-5,-1.164198426E-5
2.592000000E2,5.709068837E-4,1.266655110E-3,4.498162978E-5,-3.907408266E-6
2.594000000E2,5.705116310E-4,1.278236083E-3,5.972390786E-5,8.906524836E-9
2.596000000E2,5.709104463E-4,1.290544673E-3,5.046444149E-5,3.504507190E-6
2.598000000E2,5.719134338E-4,1.298421860E-3,5.247248579E-5,6.619080006E-6
2.600000000E2,5.735580783E-4,1.311533668E-3,7.226555030E-5,7.521416112E-6
2.602000000E2,5.749220003E-4,1.327328080E-3,6.306873743E-5,1.462429179E-6
2.604000000E2,5.741430500E-4,1.336761163E-3,4.878024488E-5,-6.044086710E-6
2.606000000E2,5.725043656E-4,1.346840178E-3,5.342239345E-5,1.900426091E-6
2.608000000E2,5.749032204E-4,1.358130120E-3,5.116470524E-5,-5.217735714E-6
2.610000000E2,5.704172713E-4,1.367306060E-3,5.760153247E-5,-1.064345689E-5
2.612000000E2,5.706458377E-4,1.381170733E-3,6.119295235E-5,-1.471178537E-6
2.614000000E2,5.698287999E-4,1.391783241E-3,6.704689186E-5,-2.552637092E-6
2.616000000E2,5.696247828E-4,1.407989490E-3,8.314791948E-5,5.402875937E-6
2.618000000E2,5.719899503E-4,1.425042408E-3,6.143419808E-5,3.049557005E-6
2.620000000E2,5.708446056E-4,1.432563169E-3,6.709024140E-5,1.562590732E-6
2.622000000E2,5.726149866E-4,1.451878505E-3,7.107156771E-5,5.252648340E-6
2.624000000E2,5.729456650E-4,1.460991796E-3,4.708226573E-5,1.042431277E-5
2.626000000E2,5.767847117E-4,1.470711411E-3,4.730469500E-5,1.090441168E-5
2.628000000E2,5.773074296E-4,1.479913674E-3,4.398497870E-5,-5.920583468E-6
2.630000000E2,5.744164783E-4,1.488305403E-3,5.879594555E-5,-1.798923722E-6
2.632000000E2,5.765878601E-4,1.503432052E-3,8.415374239E-5,-5.234571048E-6
2.634000000E2,5.723226499E-4,1.521966900E-3,6.563163558E-5,-3.203831131E-5
2.636000000E2,5.637725356E-4,1.529684706E-3,4.197626458E-5,-2.819350477E-5
