t,x,y,v_{x},v_{y}
5.10E+01,-1.94E-04,1.04E-03,3.23E-05,-4.03E-05
5.12E+01,-1.83E-04,1.03E-03,1.79E-05,-5.35E-05
5.14E+01,-1.87E-04,1.02E-03,5.25E-06,-2.99E-05
5.16E+01,-1.81E-04,1.01E-03,5.77E-06,-8.98E-05
5.18E+01,-1.84E-04,9.84E-04,5.25E-06,-2.99E-05
5.20E+01,-1.78E-04,1.00E-03,5.16E-06,-1.99E-05
5.22E+01,-1.82E-04,9.76E-04,-5.92E-05,-8.04E-05
5.24E+01,-2.02E-04,9.70E-04,1.99E-05,5.16E-06
5.26E+01,-1.74E-04,9.79E-04,5.01E-05,-2.45E-05
5.28E+01,-1.82E-04,9.61E-04,-2.45E-05,-5.51E-05
5.30E+01,-1.84E-04,9.56E-04,1.52E-05,-2.48E-05
5.32E+01,-1.76E-04,9.51E-04,3.02E-05,-2.97E-05
5.34E+01,-1.72E-04,9.45E-04,,
