t,x,y,v_{y},v_{x}
1.60E+01,2.77E-04,-4.28E-04,-1.93E-05,-2.10E-05
1.62E+01,2.72E-04,-4.33E-04,-1.85E-05,-1.70E-05
1.64E+01,2.70E-04,-4.36E-04,-1.00E-05,-1.64E-05
1.66E+01,2.66E-04,-4.37E-04,-1.98E-05,-1.83E-05
1.68E+01,2.63E-04,-4.44E-04,-3.78E-05,-5.26E-07
1.70E+01,2.65E-04,-4.53E-04,-2.34E-05,-7.57E-08
1.72E+01,2.63E-04,-4.53E-04,-2.80E-06,2.12E-05
1.74E+01,2.74E-04,-4.54E-04,-8.21E-06,2.60E-05
1.76E+01,2.73E-04,-4.56E-04,-1.88E-05,3.06E-06
1.78E+01,2.75E-04,-4.61E-04,-1.95E-05,-5.53E-06
1.80E+01,2.71E-04,-4.64E-04,-1.08E-05,7.45E-07
1.82E+01,2.76E-04,-4.65E-04,9.63E-07,-2.52E-06
1.84E+01,2.70E-04,-4.64E-04,-5.51E-05,-1.28E-05
1.86E+01,2.70E-04,-4.88E-04,-1.16E-04,3.61E-06
1.88E+01,2.72E-04,-5.10E-04,-1.30E-04,-3.21E-06
1.90E+01,2.69E-04,-5.39E-04,-1.23E-04,-7.87E-07
1.92E+01,2.71E-04,-5.59E-04,-6.68E-05,-2.08E-06
1.94E+01,2.68E-04,-5.66E-04,-2.59E-05,6.17E-06
1.96E+01,2.74E-04,-5.69E-04,2.89E-05,2.78E-05
1.98E+01,2.79E-04,-5.55E-04,6.68E-05,2.61E-05
2.00E+01,2.84E-04,-5.43E-04,6.81E-05,2.22E-05
2.02E+01,2.88E-04,-5.27E-04,7.72E-05,2.18E-05
2.04E+01,2.93E-04,-5.12E-04,9.50E-05,2.94E-05
2.06E+01,3.00E-04,-4.89E-04,5.95E-05,1.74E-05
2.08E+01,3.00E-04,-4.88E-04,3.29E-05,-7.18E-06
2.10E+01,2.97E-04,-4.76E-04,4.81E-05,-1.47E-05
2.12E+01,2.94E-04,-4.69E-04,4.78E-05,-3.10E-06
2.14E+01,2.96E-04,-4.57E-04,8.07E-05,2.22E-06
2.16E+01,2.95E-04,-4.36E-04,9.67E-05,5.91E-06
2.18E+01,2.98E-04,-4.18E-04,9.37E-05,3.06E-05
2.20E+01,3.07E-04,-3.99E-04,7.14E-05,3.30E-05
2.22E+01,3.11E-04,-3.90E-04,5.11E-05,1.27E-05
2.24E+01,3.12E-04,-3.79E-04,7.36E-05,1.35E-05
2.26E+01,3.17E-04,-3.60E-04,9.05E-05,-4.65E-06
2.28E+01,3.10E-04,-3.42E-04,6.40E-05,-1.47E-05
2.30E+01,3.11E-04,-3.35E-04,3.74E-05,3.94E-06
2.32E+01,3.12E-04,-3.27E-04,3.88E-05,-5.66E-06
2.34E+01,3.09E-04,-3.19E-04,5.15E-05,-6.79E-07
2.36E+01,3.12E-04,-3.07E-04,5.73E-05,2.44E-05
2.38E+01,3.19E-04,-2.96E-04,4.01E-05,2.34E-05
2.40E+01,3.21E-04,-2.91E-04,3.14E-05,2.74E-05
2.42E+01,3.29E-04,-2.84E-04,5.32E-05,2.91E-05
2.44E+01,3.33E-04,-2.69E-04,8.74E-05,1.66E-05
2.46E+01,3.36E-04,-2.49E-04,8.73E-05,6.52E-06
2.48E+01,3.35E-04,-2.35E-04,5.97E-05,4.27E-06
2.50E+01,3.38E-04,-2.25E-04,4.04E-05,9.26E-06
2.52E+01,3.39E-04,-2.18E-04,2.61E-05,1.87E-05
2.54E+01,3.45E-04,-2.15E-04,2.43E-06,1.42E-05
2.56E+01,3.45E-04,-2.17E-04,-1.12E-05,1.07E-05
2.58E+01,3.50E-04,-2.19E-04,-1.36E-05,5.14E-06
2.60E+01,3.47E-04,-2.23E-04,-5.71E-06,-1.58E-05
2.62E+01,3.43E-04,-2.21E-04,3.02E-06,1.04E-05
2.64E+01,3.51E-04,-2.22E-04,-1.49E-06,1.26E-05
2.66E+01,3.48E-04,-2.22E-04,-1.67E-05,-1.40E-05
2.68E+01,3.45E-04,-2.28E-04,-3.43E-05,-9.48E-06
2.70E+01,3.45E-04,-2.36E-04,-2.95E-05,8.52E-06
2.72E+01,3.49E-04,-2.40E-04,-3.27E-05,1.25E-05
2.74E+01,3.50E-04,-2.49E-04,-4.51E-05,1.17E-06
2.76E+01,3.49E-04,-2.58E-04,-2.15E-05,3.47E-06
2.78E+01,3.51E-04,-2.57E-04,-2.11E-05,1.18E-05
2.80E+01,3.54E-04,-2.67E-04,-2.03E-05,9.47E-06
2.82E+01,3.55E-04,-2.65E-04,1.17E-06,1.47E-06
2.84E+01,3.54E-04,-2.66E-04,1.07E-05,1.60E-05
2.86E+01,3.61E-04,-2.61E-04,-1.89E-07,1.75E-05
2.88E+01,3.61E-04,-2.66E-04,-2.78E-05,-4.09E-06
2.90E+01,3.59E-04,-2.72E-04,-5.54E-05,-1.42E-05
2.92E+01,3.56E-04,-2.88E-04,-3.51E-05,3.25E-06
2.94E+01,3.61E-04,-2.86E-04,-7.69E-06,5.13E-06
2.96E+01,3.58E-04,-2.91E-04,-2.54E-05,-1.11E-05
2.98E+01,3.56E-04,-2.97E-04,-2.65E-05,-7.16E-06
3.00E+01,3.55E-04,-3.02E-04,-2.87E-05,-3.61E-06
3.02E+01,3.55E-04,-3.08E-04,-3.53E-05,-7.57E-06
3.04E+01,3.52E-04,-3.16E-04,-3.24E-05,-1.12E-05
3.06E+01,3.50E-04,-3.21E-04,-2.72E-05,-3.00E-06
3.08E+01,3.51E-04,-3.27E-04,-3.40E-05,-2.02E-05
3.10E+01,3.42E-04,-3.35E-04,-2.05E-05,-2.60E-05
3.12E+01,3.40E-04,-3.35E-04,5.03E-06,-7.87E-06
3.14E+01,3.39E-04,-3.33E-04,6.06E-06,-1.73E-05
3.16E+01,3.33E-04,-3.33E-04,-6.79E-06,-8.44E-06
3.18E+01,3.36E-04,-3.35E-04,-8.32E-06,1.56E-05
3.20E+01,3.40E-04,-3.36E-04,-1.69E-05,-5.48E-06
3.22E+01,3.34E-04,-3.42E-04,-2.17E-05,-1.87E-05
3.24E+01,3.32E-04,-3.45E-04,-1.31E-05,-1.16E-06
3.26E+01,3.33E-04,-3.47E-04,-1.54E-05,-8.42E-06
3.28E+01,3.29E-04,-3.51E-04,-2.75E-05,-1.20E-05
3.30E+01,3.28E-04,-3.58E-04,-2.24E-05,-4.86E-06
3.32E+01,3.27E-04,-3.60E-04,-8.07E-06,-7.41E-06
3.34E+01,3.25E-04,-3.61E-04,-1.78E-05,3.13E-06
3.36E+01,3.28E-04,-3.67E-04,-3.40E-05,2.50E-05
3.38E+01,3.35E-04,-3.75E-04,-3.49E-05,2.09E-06
3.40E+01,3.29E-04,-3.81E-04,-3.58E-05,8.02E-06
3.42E+01,3.39E-04,-3.89E-04,-2.27E-05,2.78E-05
3.44E+01,3.40E-04,-3.90E-04,2.71E-06,1.28E-05
3.46E+01,3.44E-04,-3.88E-04,6.12E-06,4.97E-06
3.48E+01,3.42E-04,-3.88E-04,-1.33E-05,-2.19E-05
3.50E+01,3.35E-04,-3.94E-04,-3.08E-05,-2.54E-05
3.52E+01,3.32E-04,-4.00E-04,-2.44E-05,5.96E-06
3.54E+01,3.37E-04,-4.03E-04,-2.64E-05,2.50E-05
3.56E+01,3.42E-04,-4.10E-04,-2.49E-05,-5.49E-06
3.58E+01,3.35E-04,-4.13E-04,-7.72E-06,-1.72E-05
3.60E+01,3.35E-04,-4.14E-04,-1.27E-06,-6.29E-06
3.62E+01,3.33E-04,-4.14E-04,-6.81E-06,-7.19E-07
3.64E+01,3.35E-04,-4.16E-04,-1.11E-05,-1.23E-05
3.66E+01,3.28E-04,-4.18E-04,1.93E-06,-1.26E-05
3.68E+01,3.30E-04,-4.16E-04,1.57E-05,9.07E-06
3.70E+01,3.31E-04,-4.12E-04,-4.07E-06,-1.08E-05
3.72E+01,3.25E-04,-4.17E-04,-2.35E-05,-2.24E-05
3.74E+01,3.22E-04,-4.21E-04,-4.71E-06,-1.88E-05
3.76E+01,3.18E-04,-4.19E-04,-9.56E-07,-1.43E-05
3.78E+01,3.17E-04,-4.22E-04,-1.28E-05,-8.95E-06
3.80E+01,3.14E-04,-4.24E-04,-1.09E-05,-1.74E-05
3.82E+01,3.10E-04,-4.26E-04,-1.20E-05,-2.31E-05
3.84E+01,3.05E-04,-4.29E-04,-1.86E-05,-1.04E-05
3.86E+01,3.06E-04,-4.34E-04,-4.42E-05,3.02E-06
3.88E+01,3.06E-04,-4.47E-04,-5.73E-05,-9.18E-06
3.90E+01,3.02E-04,-4.57E-04,-3.91E-05,4.53E-06
3.92E+01,3.08E-04,-4.62E-04,-1.93E-05,4.37E-08
3.94E+01,3.02E-04,-4.64E-04,-1.39E-05,-8.22E-06
3.96E+01,3.05E-04,-4.68E-04,-2.31E-05,8.34E-06
3.98E+01,3.05E-04,-4.74E-04,-2.63E-05,8.98E-06
4.00E+01,3.08E-04,-4.78E-04,-1.13E-05,1.65E-05
4.02E+01,3.12E-04,-4.78E-04,-6.20E-06,1.57E-05
4.04E+01,3.15E-04,-4.81E-04,2.47E-06,1.14E-05
4.06E+01,3.16E-04,-4.77E-04,3.52E-06,-2.79E-06
4.08E+01,3.13E-04,-4.80E-04,-1.22E-05,-9.98E-06
4.10E+01,3.12E-04,-4.82E-04,-1.05E-05,-3.87E-06
4.12E+01,3.12E-04,-4.84E-04,-1.66E-05,8.04E-06
4.14E+01,3.16E-04,-4.89E-04,-2.34E-05,-5.07E-06
4.16E+01,3.10E-04,-4.93E-04,-1.24E-05,1.19E-05
4.18E+01,3.20E-04,-4.94E-04,-4.36E-05,1.97E-05
4.20E+01,3.18E-04,-5.11E-04,-4.82E-05,-9.44E-06
4.22E+01,3.17E-04,-5.13E-04,-1.11E-05,-2.30E-05
4.24E+01,3.09E-04,-5.15E-04,-6.54E-06,-2.25E-05
4.26E+01,3.08E-04,-5.15E-04,-1.17E-05,-9.94E-06
4.28E+01,3.05E-04,-5.20E-04,-1.91E-05,-2.49E-05
4.30E+01,2.98E-04,-5.23E-04,-1.84E-05,-1.45E-05
4.32E+01,2.99E-04,-5.27E-04,-1.49E-05,3.76E-06
4.34E+01,2.99E-04,-5.29E-04,-2.43E-05,1.66E-05
4.36E+01,3.05E-04,-5.37E-04,-4.64E-05,4.61E-06
4.38E+01,3.01E-04,-5.48E-04,-2.97E-05,-1.19E-05
4.40E+01,3.01E-04,-5.49E-04,-1.77E-05,-5.48E-06
4.42E+01,2.99E-04,-5.55E-04,-2.58E-05,-4.43E-06
4.44E+01,2.99E-04,-5.59E-04,-1.46E-05,4.42E-06
4.46E+01,3.01E-04,-5.61E-04,-5.62E-06,1.91E-06
4.48E+01,3.00E-04,-5.61E-04,-1.41E-05,-1.50E-06
4.50E+01,3.00E-04,-5.66E-04,-2.31E-05,-2.44E-07
4.52E+01,3.00E-04,-5.70E-04,-2.27E-05,8.77E-06
4.54E+01,3.03E-04,-5.75E-04,-2.42E-05,6.48E-06
4.56E+01,3.02E-04,-5.80E-04,-2.07E-05,3.75E-06
4.58E+01,3.05E-04,-5.84E-04,-1.67E-05,3.45E-06
4.60E+01,3.03E-04,-5.87E-04,-1.88E-05,-5.45E-06
4.62E+01,3.03E-04,-5.91E-04,-2.16E-05,-2.16E-06
4.64E+01,3.03E-04,-5.95E-04,-2.61E-05,-4.40E-06
4.66E+01,3.01E-04,-6.01E-04,-3.71E-05,-1.66E-06
4.68E+01,3.02E-04,-6.10E-04,-2.59E-05,1.59E-05
4.70E+01,3.07E-04,-6.12E-04,-5.56E-06,9.91E-06
4.72E+01,3.06E-04,-6.12E-04,-2.12E-05,9.56E-06
4.74E+01,3.11E-04,-6.20E-04,-3.39E-05,4.67E-06
4.76E+01,3.08E-04,-6.26E-04,-3.47E-05,6.43E-07
4.78E+01,3.11E-04,-6.34E-04,-3.98E-05,1.29E-05
4.80E+01,3.13E-04,-6.42E-04,-3.16E-05,2.47E-06
4.82E+01,3.12E-04,-6.47E-04,-1.03E-05,-1.35E-05
4.84E+01,3.08E-04,-6.46E-04,3.91E-06,-1.52E-05
4.86E+01,3.06E-04,-6.45E-04,9.21E-06,2.73E-06
4.88E+01,3.09E-04,-6.42E-04,-6.70E-06,6.89E-06
4.90E+01,3.09E-04,-6.48E-04,-2.30E-05,8.53E-07
4.92E+01,3.09E-04,-6.52E-04,-1.45E-05,1.02E-05
4.94E+01,3.13E-04,-6.54E-04,-1.93E-05,5.48E-06
4.96E+01,3.11E-04,-6.59E-04,-3.43E-05,1.01E-05
4.98E+01,3.17E-04,-6.68E-04,-4.76E-05,1.94E-05
5.00E+01,3.19E-04,-6.78E-04,-3.26E-05,1.71E-05
5.02E+01,3.24E-04,-6.81E-04,-1.90E-05,1.88E-05
5.04E+01,3.26E-04,-6.86E-04,-2.34E-05,1.53E-05
5.06E+01,3.30E-04,-6.90E-04,-3.55E-05,2.04E-05
5.08E+01,3.35E-04,-7.00E-04,-3.02E-05,2.20E-05
5.10E+01,3.39E-04,-7.02E-04,-1.65E-05,2.15E-05
5.12E+01,3.43E-04,-7.07E-04,-1.93E-06,1.55E-05
5.14E+01,3.45E-04,-7.03E-04,-5.59E-06,6.55E-06
5.16E+01,3.46E-04,-7.09E-04,-3.44E-05,-4.47E-06
5.18E+01,3.43E-04,-7.17E-04,-4.21E-05,2.19E-06
5.20E+01,3.47E-04,-7.26E-04,-3.64E-05,-7.72E-06
5.22E+01,3.40E-04,-7.31E-04,-9.21E-06,-1.34E-05
5.24E+01,3.41E-04,-7.29E-04,-2.62E-06,-6.47E-06
5.26E+01,3.38E-04,-7.32E-04,-1.88E-05,5.46E-06
5.28E+01,3.44E-04,-7.37E-04,-1.45E-05,1.76E-05
5.30E+01,3.45E-04,-7.38E-04,-8.49E-06,-3.92E-07
5.32E+01,3.43E-04,-7.40E-04,-5.72E-06,-5.55E-06
5.34E+01,3.43E-04,-7.40E-04,-3.22E-06,6.85E-06
5.36E+01,3.46E-04,-7.42E-04,-1.06E-05,-1.02E-05
5.38E+01,3.39E-04,-7.44E-04,-1.83E-05,-2.45E-05
5.40E+01,3.36E-04,-7.49E-04,-2.82E-05,-2.82E-06
5.42E+01,3.37E-04,-7.56E-04,-2.80E-05,4.73E-06
5.44E+01,3.38E-04,-7.60E-04,-1.43E-05,-1.01E-05
5.46E+01,3.33E-04,-7.61E-04,7.03E-06,-2.02E-06
5.48E+01,3.37E-04,-7.57E-04,1.45E-05,8.79E-06
5.50E+01,3.37E-04,-7.56E-04,-2.24E-06,-3.98E-06
5.52E+01,3.36E-04,-7.58E-04,-2.34E-05,-4.51E-06
5.54E+01,3.35E-04,-7.65E-04,-3.05E-05,7.03E-06
5.56E+01,3.39E-04,-7.70E-04,-4.08E-05,3.03E-05
5.58E+01,3.47E-04,-7.81E-04,-2.80E-05,2.73E-05
5.60E+01,3.50E-04,-7.82E-04,-5.81E-06,1.22E-05
5.62E+01,3.52E-04,-7.84E-04,-1.42E-05,8.56E-06
5.64E+01,3.53E-04,-7.87E-04,-4.76E-06,-6.79E-06
5.66E+01,3.49E-04,-7.86E-04,-4.97E-06,7.27E-07
5.68E+01,3.53E-04,-7.89E-04,-3.73E-05,3.27E-06
5.70E+01,3.51E-04,-8.00E-04,-5.23E-05,-1.12E-05
5.72E+01,3.49E-04,-8.10E-04,-2.87E-05,-5.47E-06
5.74E+01,3.48E-04,-8.12E-04,-1.68E-05,-8.12E-06
5.76E+01,3.46E-04,-8.17E-04,-2.93E-05,-1.28E-06
5.78E+01,3.48E-04,-8.24E-04,-5.37E-05,1.46E-05
5.80E+01,3.51E-04,-8.38E-04,1.13E-05,2.18E-05
5.82E+01,3.57E-04,-8.19E-04,1.20E-04,1.48E-05
5.84E+01,3.57E-04,-7.90E-04,1.47E-04,-2.56E-07
5.86E+01,3.57E-04,-7.61E-04,1.31E-04,-2.14E-06
5.88E+01,3.56E-04,-7.38E-04,8.48E-05,-9.14E-07
5.90E+01,3.56E-04,-7.27E-04,3.65E-05,-1.35E-05
5.92E+01,3.51E-04,-7.23E-04,-5.43E-06,-2.35E-05
5.94E+01,3.47E-04,-7.29E-04,-2.77E-05,-5.37E-07
5.96E+01,3.51E-04,-7.34E-04,-2.93E-05,1.02E-05
5.98E+01,3.51E-04,-7.40E-04,-2.81E-05,7.57E-06
6.00E+01,3.54E-04,-7.46E-04,-1.84E-05,1.74E-05
6.02E+01,3.58E-04,-7.48E-04,-1.69E-05,1.98E-05
6.04E+01,3.62E-04,-7.52E-04,-9.03E-06,2.73E-05
6.06E+01,3.69E-04,-7.51E-04,-1.42E-05,5.30E-06
6.08E+01,3.64E-04,-7.58E-04,-2.22E-05,-2.87E-05
6.10E+01,3.57E-04,-7.60E-04,-1.36E-05,-2.39E-05
6.12E+01,3.54E-04,-7.63E-04,-1.49E-05,7.09E-07
6.14E+01,3.58E-04,-7.66E-04,-2.30E-05,1.62E-05
6.16E+01,3.61E-04,-7.73E-04,-3.61E-05,5.01E-06
6.18E+01,3.60E-04,-7.81E-04,-1.23E-05,-1.25E-05
6.20E+01,3.56E-04,-7.78E-04,-9.45E-06,-9.11E-06
6.22E+01,3.56E-04,-7.85E-04,-2.87E-05,1.30E-05
6.24E+01,3.61E-04,-7.89E-04,-1.30E-05,2.29E-05
6.26E+01,3.65E-04,-7.90E-04,-1.09E-05,1.67E-05
6.28E+01,3.68E-04,-7.93E-04,-1.02E-05,4.07E-05
6.30E+01,3.81E-04,-7.94E-04,-2.49E-06,4.48E-05
6.32E+01,3.86E-04,-7.94E-04,-2.05E-05,-1.10E-05
6.34E+01,3.77E-04,-8.02E-04,-2.91E-05,-2.15E-05
6.36E+01,3.77E-04,-8.06E-04,-1.61E-05,6.70E-06
6.38E+01,3.80E-04,-8.08E-04,-1.59E-05,5.60E-06
6.40E+01,3.79E-04,-8.12E-04,-1.34E-05,-2.46E-06
6.42E+01,3.79E-04,-8.14E-04,-1.46E-05,1.98E-06
6.44E+01,3.80E-04,-8.18E-04,-9.90E-06,1.55E-05
6.46E+01,3.85E-04,-8.18E-04,-2.38E-05,1.34E-05
6.48E+01,3.85E-04,-8.28E-04,-3.02E-05,-1.87E-05
6.50E+01,3.77E-04,-8.30E-04,-9.70E-06,-3.09E-05
6.52E+01,3.73E-04,-8.32E-04,-2.00E-05,-1.89E-05
6.54E+01,3.70E-04,-8.38E-04,-1.78E-05,-2.88E-05
6.56E+01,3.62E-04,-8.39E-04,-2.15E-05,-3.57E-05
6.58E+01,3.55E-04,-8.46E-04,-3.91E-05,-1.55E-05
6.60E+01,3.55E-04,-8.54E-04,-3.45E-05,4.19E-06
6.62E+01,3.57E-04,-8.60E-04,-2.54E-05,-5.74E-06
6.64E+01,3.53E-04,-8.65E-04,-1.61E-05,-6.37E-06
6.66E+01,3.55E-04,-8.67E-04,-1.82E-05,-1.63E-05
6.68E+01,3.47E-04,-8.72E-04,-3.34E-05,-2.82E-05
6.70E+01,3.43E-04,-8.80E-04,-2.75E-05,-1.33E-05
6.72E+01,3.41E-04,-8.83E-04,-2.71E-05,-2.44E-05
6.74E+01,3.34E-04,-8.91E-04,-9.79E-06,-1.28E-05
6.76E+01,3.36E-04,-8.87E-04,5.57E-07,2.60E-05
6.78E+01,3.44E-04,-8.91E-04,-2.22E-05,1.52E-05
6.80E+01,3.42E-04,-8.96E-04,-2.72E-05,-2.17E-05
6.82E+01,3.35E-04,-9.02E-04,-3.60E-05,-2.61E-05
6.84E+01,3.32E-04,-9.10E-04,-4.32E-05,-7.23E-07
6.86E+01,3.35E-04,-9.19E-04,-3.00E-05,9.73E-06
6.88E+01,3.36E-04,-9.22E-04,-8.25E-06,-1.07E-05
6.90E+01,3.31E-04,-9.22E-04,3.08E-07,-2.13E-05
6.92E+01,3.27E-04,-9.22E-04,-7.12E-06,7.33E-06
6.94E+01,3.34E-04,-9.25E-04,-9.26E-06,2.81E-05
6.96E+01,3.38E-04,-9.26E-04,-1.93E-05,3.90E-05
6.98E+01,3.49E-04,-9.33E-04,-2.11E-05,1.34E-05
7.00E+01,3.44E-04,-9.34E-04,-3.39E-05,-1.98E-05
7.02E+01,3.41E-04,-9.46E-04,-5.60E-05,-3.12E-06
7.04E+01,3.42E-04,-9.56E-04,-3.02E-05,-9.26E-06
7.06E+01,3.38E-04,-9.58E-04,-3.12E-05,-2.96E-05
7.08E+01,3.31E-04,-9.69E-04,-6.47E-05,-4.19E-06
7.10E+01,3.36E-04,-9.84E-04,-5.20E-05,3.70E-05
7.12E+01,3.45E-04,-9.90E-04,-2.56E-05,3.16E-05
7.14E+01,3.49E-04,-9.94E-04,,
