t,x,y,v_{x},v_{y}
2.026000000E2,7.019374279E-4,-5.521439049E-4,-1.435662047E-5,-5.115803290E-5
2.028000000E2,6.990791778E-4,-5.648659646E-4,2.013888056E-6,-6.572244268E-5
2.030000000E2,7.027429831E-4,-5.784328820E-4,-4.357066048E-7,-5.830574062E-5
2.032000000E2,6.989048951E-4,-5.881882608E-4,-1.553876501E-5,-4.985586607E-5
2.034000000E2,6.965274771E-4,-5.983752284E-4,6.382764646E-7,-5.747831649E-5
2.036000000E2,6.991602057E-4,-6.111795874E-4,8.386082238E-6,-6.339074198E-5
2.038000000E2,6.998819100E-4,-6.237315252E-4,-5.136617710E-7,-5.929633941E-5
2.040000000E2,6.989547410E-4,-6.348981232E-4,-5.099670280E-6,-5.405518534E-5
2.042000000E2,6.978420419E-4,-6.453535994E-4,-3.007216763E-6,-5.173058030E-5
2.044000000E2,6.977518543E-4,-6.555903553E-4,-3.314719020E-6,-4.367470848E-5
2.046000000E2,6.965161542E-4,-6.628234827E-4,-5.548901712E-6,-4.365793585E-5
2.048000000E2,6.955322936E-4,-6.730535297E-4,-1.501877073E-6,-5.154111109E-5
2.050000000E2,6.959154034E-4,-6.834399272E-4,2.131651214E-7,-5.117147172E-5
2.052000000E2,6.956175597E-4,-6.935221184E-4,3.525921914E-6,-3.790639357E-5
2.054000000E2,6.973257722E-4,-6.986024846E-4,-2.349738306E-7,-4.040649386E-5
2.056000000E2,6.955235701E-4,-7.096847159E-4,-5.270761652E-7,-4.783927381E-5
2.058000000E2,6.971149417E-4,-7.177381941E-4,1.095074688E-5,-4.220969633E-5
2.060000000E2,6.999038689E-4,-7.265685944E-4,1.335100707E-5,-3.529318355E-5
2.062000000E2,7.024553445E-4,-7.318554676E-4,5.745856700E-6,-4.545929973E-5
2.064000000E2,7.022022116E-4,-7.447523143E-4,-1.362486613E-6,-4.897608029E-5
2.066000000E2,7.019103499E-4,-7.514458997E-4,5.722650961E-6,-3.784793334E-5
2.068000000E2,7.044912720E-4,-7.598914877E-4,-1.081943269E-5,-3.741499818E-5
2.070000000E2,6.975825768E-4,-7.664118990E-4,-1.683624207E-5,-1.006977277E-4
2.072000000E2,6.977567751E-4,-8.001705787E-4,3.692271529E-6,-1.876193146E-4
2.074000000E2,6.990594854E-4,-8.414596248E-4,2.064936133E-6,-1.479677039E-4
2.076000000E2,6.985827496E-4,-8.593576603E-4,1.628682828E-7,1.530354966E-5
2.078000000E2,6.991246327E-4,-8.353382049E-4,2.349222203E-6,1.083041802E-4
2.080000000E2,6.995224385E-4,-8.160359882E-4,3.906868617E-6,9.666329737E-5
2.082000000E2,7.006873802E-4,-7.966728860E-4,1.127131892E-5,9.297184869E-5
2.084000000E2,7.040309660E-4,-7.788472487E-4,-6.731732388E-6,1.078409454E-4
2.086000000E2,6.979946872E-4,-7.535365078E-4,-5.415077697E-6,1.103108475E-4
2.088000000E2,7.018649349E-4,-7.347229097E-4,4.264409251E-6,1.022032756E-4
2.090000000E2,6.997004509E-4,-7.126551976E-4,3.823683581E-6,9.628050474E-5
2.092000000E2,7.033944084E-4,-6.962107078E-4,2.110653594E-5,9.899846460E-5
2.094000000E2,7.081430653E-4,-6.730558117E-4,1.153955748E-5,1.139295145E-4
2.096000000E2,7.080102314E-4,-6.506389020E-4,5.733950847E-6,9.337468767E-5
2.098000000E2,7.104366457E-4,-6.357059366E-4,4.142337818E-7,8.414163152E-5
2.100000000E2,7.081759249E-4,-6.169822494E-4,-3.439061113E-6,9.884967654E-5
2.102000000E2,7.090610212E-4,-5.961660660E-4,2.967557794E-6,1.021826533E-4
2.104000000E2,7.093629480E-4,-5.761091881E-4,-4.528361922E-6,9.897883297E-5
2.106000000E2,7.072496764E-4,-5.565745328E-4,-9.224666326E-6,1.050581304E-4
2.108000000E2,7.056730815E-4,-5.340859359E-4,-4.118487315E-6,9.953850665E-5
2.110000000E2,7.056022815E-4,-5.167591302E-4,3.548802012E-6,8.862882759E-5
2.112000000E2,7.070926023E-4,-4.986344049E-4,7.115608086E-6,7.476620725E-5
2.114000000E2,7.084485247E-4,-4.868526473E-4,8.298263235E-6,7.758124591E-5
2.116000000E2,7.104119076E-4,-4.676019065E-4,-3.980951065E-6,1.047879817E-4
2.118000000E2,7.068561443E-4,-4.449374546E-4,-6.842014259E-6,1.046591470E-4
2.120000000E2,7.076751019E-4,-4.257382477E-4,-2.495454929E-6,9.789653648E-5
2.122000000E2,7.058579623E-4,-4.057788400E-4,-3.607919955E-6,1.011396409E-4
2.124000000E2,7.062319339E-4,-3.852823914E-4,3.786072238E-6,1.021320369E-4
2.126000000E2,7.073723912E-4,-3.649260252E-4,1.119329036E-6,9.880666518E-5
2.128000000E2,7.066796655E-4,-3.457597253E-4,-5.338768071E-7,1.012280868E-4
2.130000000E2,7.071588405E-4,-3.244347905E-4,1.298419449E-5,9.479159133E-5
2.132000000E2,7.118733433E-4,-3.078430888E-4,1.319963686E-5,9.534843549E-5
2.134000000E2,7.124386953E-4,-2.862954163E-4,5.554559497E-6,1.044919718E-4
2.136000000E2,7.140951671E-4,-2.660463001E-4,6.194575875E-6,9.006295090E-5
2.138000000E2,7.149165256E-4,-2.502702359E-4,2.327914577E-7,8.948159758E-5
2.140000000E2,7.141882837E-4,-2.302536610E-4,4.854854084E-6,9.437521981E-5
2.142000000E2,7.168584672E-4,-2.125201480E-4,1.389765963E-6,9.546715020E-5
2.144000000E2,7.147441901E-4,-1.920668009E-4,4.654100813E-6,9.386973243E-5
2.146000000E2,7.187201076E-4,-1.749722551E-4,1.063692534E-5,9.285489020E-5
2.148000000E2,7.189989602E-4,-1.549248449E-4,1.894143322E-7,1.030344218E-4
2.150000000E2,7.187958733E-4,-1.337584863E-4,7.351705474E-6,1.018357096E-4
2.152000000E2,7.219396424E-4,-1.141905610E-4,5.524850273E-6,1.096696296E-4
2.154000000E2,7.210058134E-4,-8.989063448E-5,-3.121389500E-6,1.126130774E-4
2.156000000E2,7.206910866E-4,-6.914533006E-5,-4.183702776E-7,1.006046365E-4
2.158000000E2,7.208384653E-4,-4.964877988E-5,2.774801901E-6,1.018313965E-4
2.160000000E2,7.218010073E-4,-2.841277146E-5,3.259731777E-6,9.876260134E-5
2.162000000E2,7.221423580E-4,-1.014373935E-5,2.214389624E-5,1.067427930E-4
2.164000000E2,7.306585658E-4,1.428434575E-5,5.449446093E-6,1.025805244E-4
2.166000000E2,7.243221365E-4,3.088847041E-5,-1.585361597E-5,8.364261517E-5
2.168000000E2,7.243171195E-4,4.774139182E-5,2.583596238E-6,9.755066499E-5
2.170000000E2,7.253555749E-4,6.990873640E-5,-2.501968260E-7,1.068664532E-4
2.172000000E2,7.242170407E-4,9.048797309E-5,-4.780029536E-7,1.135944648E-4
2.174000000E2,7.251643738E-4,1.153465223E-4,-1.066060175E-6,1.087267467E-4
2.176000000E2,7.237906167E-4,1.339786718E-4,-1.315091772E-5,1.023024385E-4
2.178000000E2,7.199040067E-4,1.562674977E-4,-1.050322606E-5,9.956635935E-5
2.180000000E2,7.195893262E-4,1.738052155E-4,1.437446323E-5,9.413579764E-5
2.182000000E2,7.256537920E-4,1.939218167E-4,2.113890277E-5,9.404743872E-5
2.184000000E2,7.280448873E-4,2.114241910E-4,3.343367874E-6,9.631377353E-5
2.186000000E2,7.269911391E-4,2.324473262E-4,-2.661676941E-6,1.012842853E-4
2.188000000E2,7.269802166E-4,2.519379051E-4,3.634728735E-7,8.732748694E-5
2.190000000E2,7.271365283E-4,2.673783209E-4,-1.287612188E-5,7.829469072E-5
2.192000000E2,7.218297678E-4,2.832557814E-4,-1.358787709E-5,8.651173631E-5
2.194000000E2,7.217013774E-4,3.019830155E-4,-4.227353794E-6,9.330775146E-5
2.196000000E2,7.201388263E-4,3.205788820E-4,-2.662199026E-7,9.496018877E-5
2.198000000E2,7.215948895E-4,3.399670910E-4,1.603398001E-6,9.851199814E-5
2.200000000E2,7.207801855E-4,3.599836813E-4,-5.055312540E-6,1.145709712E-4
2.202000000E2,7.195727645E-4,3.857954795E-4,1.148063294E-5,1.118304561E-4
2.204000000E2,7.253724387E-4,4.047158637E-4,8.722645214E-6,1.022367848E-4
2.206000000E2,7.230618225E-4,4.266901934E-4,-7.836812412E-6,1.054238089E-4
2.208000000E2,7.222377137E-4,4.468853873E-4,-7.026297963E-7,9.510033069E-5
2.210000000E2,7.227807706E-4,4.647303256E-4,3.688844402E-6,8.922565778E-5
2.212000000E2,7.237132515E-4,4.825756504E-4,2.315987812E-5,9.865105978E-5
2.214000000E2,7.320447219E-4,5.041907496E-4,2.640721882E-5,1.068306316E-4
2.216000000E2,7.342761390E-4,5.253079030E-4,2.974088552E-8,8.855330922E-5
2.218000000E2,7.320566182E-4,5.396120732E-4,-2.635067832E-6,9.611226629E-5
2.220000000E2,7.332221119E-4,5.637528095E-4,-9.390904277E-7,1.045885402E-4
2.222000000E2,7.316809821E-4,5.814474893E-4,-2.999252237E-6,8.782826605E-5
2.224000000E2,7.320224110E-4,5.988841160E-4,-2.539883238E-7,9.925523008E-5
2.226000000E2,7.315793867E-4,6.211495813E-4,-1.335302689E-5,9.490066511E-5
2.228000000E2,7.266812002E-4,6.368443820E-4,-2.214834071E-5,9.817429002E-5
2.230000000E2,7.227200504E-4,6.604192974E-4,1.754735502E-6,1.016829283E-4
2.232000000E2,7.273830944E-4,6.775175533E-4,6.667033411E-6,8.788403047E-5
2.234000000E2,7.253868638E-4,6.955729095E-4,-4.057319556E-6,1.066597949E-4
2.236000000E2,7.257601666E-4,7.201814713E-4,6.800086314E-6,1.210201257E-4
2.238000000E2,7.281068983E-4,7.439809598E-4,8.512188502E-6,1.109554213E-4
2.240000000E2,7.291650420E-4,7.645636398E-4,-1.264199554E-5,1.124950906E-4
2.242000000E2,7.230501001E-4,7.889789961E-4,-1.260947441E-5,1.181699917E-4
2.244000000E2,7.241212522E-4,8.118316365E-4,4.337469066E-6,1.213029004E-4
2.246000000E2,7.247850877E-4,8.375001562E-4,-5.146401773E-6,1.148451053E-4
2.248000000E2,7.220626915E-4,8.577696787E-4,-5.042580337E-6,1.040445989E-4
2.250000000E2,7.227680556E-4,8.791179958E-4,2.126218645E-6,1.033326454E-4
2.252000000E2,7.229131790E-4,8.991027368E-4,4.669080019E-6,1.102118510E-4
2.254000000E2,7.246356876E-4,9.232027362E-4,2.831980658E-7,1.211481560E-4
2.256000000E2,7.230264582E-4,9.475619992E-4,5.062558885E-6,1.032885781E-4
2.258000000E2,7.266607112E-4,9.645181674E-4,1.030260263E-5,9.465563448E-5
2.260000000E2,7.271474992E-4,9.854242530E-4,1.537892420E-5,1.048881667E-4
2.262000000E2,7.328122809E-4,1.006473434E-3,2.016513117E-5,1.171850118E-4
2.264000000E2,7.352135517E-4,1.032298258E-3,1.467402846E-5,1.043144466E-4
2.266000000E2,7.386818922E-4,1.048199213E-3,2.038234298E-5,9.023789431E-5
2.268000000E2,7.433664889E-4,1.068393415E-3,5.070699052E-6,1.028143551E-4
2.270000000E2,7.407101719E-4,1.089324955E-3,-5.277162037E-6,1.080601017E-4
2.272000000E2,7.412556241E-4,1.111617456E-3,1.187907623E-5,1.023309707E-4
2.274000000E2,7.454618023E-4,1.130257343E-3,-1.453863667E-5,7.334165350E-5
2.276000000E2,7.354401694E-4,1.140954118E-3,,
2.322000000E2,7.155867871E-4,1.062096174E-3,,
2.324000000E2,7.179179046E-4,1.053852008E-3,-2.846500970E-7,-3.350342435E-5
2.326000000E2,7.154729271E-4,1.048694804E-3,-9.622156413E-6,-3.402666136E-5
2.328000000E2,7.140690420E-4,1.040241344E-3,6.760485348E-6,-4.231661244E-5
2.330000000E2,7.181771212E-4,1.031768159E-3,8.683433983E-6,-6.500901755E-5
2.332000000E2,7.175424156E-4,1.014237737E-3,-1.222440683E-5,-7.162425769E-5
2.334000000E2,7.132873585E-4,1.003118456E-3,-8.256088615E-6,-4.389145363E-5
2.336000000E2,7.142399802E-4,9.966811551E-4,9.094638877E-6,-2.822595897E-5
2.338000000E2,7.169252141E-4,9.918280723E-4,1.601913456E-6,-4.303069364E-5
2.340000000E2,7.148807455E-4,9.794688777E-4,-3.654818344E-6,-7.361167348E-5
2.342000000E2,7.154632867E-4,9.623834029E-4,-5.680841441E-6,-7.670297370E-5
2.344000000E2,7.126084090E-4,9.487876882E-4,7.386440719E-8,-6.177908328E-5
2.346000000E2,7.154928325E-4,9.376717696E-4,1.125335936E-5,-5.976129105E-5
2.348000000E2,7.171097527E-4,9.248831718E-4,-2.122275472E-6,-5.987787741E-5
2.350000000E2,7.146439223E-4,9.137206186E-4,-1.497948712E-5,-4.042012216E-5
2.352000000E2,7.111179579E-4,9.087151229E-4,-6.488106989E-6,-3.480544797E-5
2.354000000E2,7.120486795E-4,8.997984395E-4,6.993869230E-7,-5.855355862E-5
2.356000000E2,7.113977126E-4,8.852936995E-4,-4.271064838E-6,-5.854979651E-5
2.358000000E2,7.103402536E-4,8.763785208E-4,-4.831658687E-6,-5.779014903E-5
2.360000000E2,7.094650492E-4,8.621776398E-4,-1.200439343E-5,-6.127189170E-5
2.362000000E2,7.055384962E-4,8.518697642E-4,-1.699913922E-5,-5.527658864E-5
2.364000000E2,7.026653935E-4,8.400670044E-4,-9.908287696E-6,-6.104252230E-5
2.366000000E2,7.015751811E-4,8.274527553E-4,-6.052535167E-6,-6.379602701E-5
2.368000000E2,7.002443794E-4,8.145485936E-4,-4.199998570E-6,-5.851124881E-5
2.370000000E2,6.998951817E-4,8.040482557E-4,8.467285843E-7,-5.486964054E-5
2.372000000E2,7.005830708E-4,7.926007374E-4,1.024429573E-5,-4.916346867E-5
2.374000000E2,7.039929000E-4,7.843828683E-4,1.741803986E-5,-4.519843911E-5
2.376000000E2,7.075502868E-4,7.745213617E-4,2.361857119E-5,-4.205820088E-5
2.378000000E2,7.134403285E-4,7.675595879E-4,-8.614823720E-6,-4.506156258E-5
2.380000000E2,7.041043573E-4,7.564967367E-4,-1.340728327E-5,-6.005841709E-5
2.382000000E2,7.080774152E-4,7.435362211E-4,-5.176530030E-6,-5.659932138E-5
2.384000000E2,7.020337453E-4,7.338570081E-4,-1.811180233E-5,-4.328476289E-5
2.386000000E2,7.008326942E-4,7.262223159E-4,-3.729043995E-6,-5.395700577E-5
2.388000000E2,7.005421277E-4,7.122742058E-4,-6.019824770E-6,-7.749440771E-5
2.390000000E2,6.984247643E-4,6.952245528E-4,-7.958585869E-6,-6.028737903E-5
2.392000000E2,6.973586933E-4,6.881592542E-4,3.667874636E-6,-4.419668912E-5
2.394000000E2,6.998919142E-4,6.775458772E-4,1.378791731E-5,-4.191689291E-5
2.396000000E2,7.028738603E-4,6.713924971E-4,5.946041508E-6,-3.943330973E-5
2.398000000E2,7.022703308E-4,6.617725533E-4,-6.341205263E-6,-4.319710893E-5
2.400000000E2,7.003373781E-4,6.541136535E-4,-8.388730115E-6,-4.478817773E-5
2.402000000E2,6.989148387E-4,6.438572822E-4,-8.690744339E-6,-4.819101457E-5
2.404000000E2,6.968610804E-4,6.348372477E-4,-2.528271673E-6,-5.920056613E-5
2.406000000E2,6.979035301E-4,6.201770557E-4,-6.101662845E-6,-5.396574556E-5
2.408000000E2,6.944204153E-4,6.132509494E-4,-3.436529722E-6,-3.066232720E-5
2.410000000E2,6.965289182E-4,6.079121249E-4,-2.632231973E-6,-3.506219623E-5
2.412000000E2,6.933675225E-4,5.992260709E-4,-9.551386460E-6,-3.745897379E-5
2.414000000E2,6.927083636E-4,5.929285353E-4,-8.886897441E-6,-3.408605853E-5
2.416000000E2,6.898127635E-4,5.855916475E-4,-1.120534523E-5,-5.025268640E-5
2.418000000E2,6.882262255E-4,5.728274608E-4,-2.012984983E-6,-6.785642127E-5
2.420000000E2,6.890075695E-4,5.584490790E-4,-1.273941121E-5,-7.496799299E-5
2.422000000E2,6.831304610E-4,5.428402636E-4,-3.715105032E-5,-6.702684162E-5
2.424000000E2,6.741471494E-4,5.316383424E-4,-2.710253309E-5,-4.550992440E-5
2.426000000E2,6.722894478E-4,5.246362938E-4,-9.362576775E-6,-4.041185266E-5
2.428000000E2,6.704021187E-4,5.154736013E-4,-6.590779185E-6,-5.972189810E-5
2.430000000E2,6.696531361E-4,5.007475346E-4,4.195465650E-6,-4.967491502E-5
2.432000000E2,6.720803049E-4,4.956036353E-4,4.603382290E-6,-4.370821897E-5
2.434000000E2,6.714944890E-4,4.832642470E-4,-2.159150520E-6,-4.959013998E-5
2.436000000E2,6.712166447E-4,4.757675793E-4,6.496789937E-6,-6.785870914E-5
2.438000000E2,6.740932050E-4,4.561207633E-4,1.979443610E-5,-8.786682691E-5
2.440000000E2,6.791344192E-4,4.406208486E-4,1.732811097E-6,-6.463300859E-5
2.442000000E2,6.747863294E-4,4.302675599E-4,-5.263245924E-6,-4.372320894E-5
2.444000000E2,6.770291208E-4,4.231315650E-4,-1.255793588E-5,-5.713800818E-5
2.446000000E2,6.697631551E-4,4.074123566E-4,-1.776837644E-5,-6.237589677E-5
2.448000000E2,6.699217702E-4,3.981812063E-4,-8.400326932E-6,-3.313489828E-5
2.450000000E2,6.664030243E-4,3.941583973E-4,-1.628797040E-5,-2.814598368E-5
2.452000000E2,6.634065821E-4,3.869228128E-4,-1.165178154E-5,-3.374428197E-5
2.454000000E2,6.617423117E-4,3.806606845E-4,-3.539387911E-6,-3.475288591E-5
2.456000000E2,6.619908269E-4,3.730216584E-4,-1.020196620E-7,-5.416792951E-5
2.458000000E2,6.617015038E-4,3.589935127E-4,8.373802038E-6,-5.738465957E-5
2.460000000E2,6.653403477E-4,3.500677946E-4,7.160900529E-6,-4.648347933E-5
2.462000000E2,6.645658640E-4,3.404001210E-4,-1.021757933E-5,-5.814236431E-5
2.464000000E2,6.612533160E-4,3.268108489E-4,-2.898347175E-6,-6.271157922E-5
2.466000000E2,6.634065252E-4,3.153154893E-4,-3.204627624E-6,-5.083459409E-5
2.468000000E2,6.599714649E-4,3.064770112E-4,-1.122868097E-5,-4.334164143E-5
2.470000000E2,6.589150528E-4,2.979788327E-4,-1.615084132E-6,-4.329778930E-5
2.472000000E2,6.593254313E-4,2.891578955E-4,7.499670167E-6,-3.725749048E-5
2.474000000E2,6.619149208E-4,2.830758365E-4,1.226555293E-5,-4.828841296E-5
2.476000000E2,6.642316525E-4,2.698425303E-4,1.155248075E-5,-6.599191534E-5
2.478000000E2,6.665359131E-4,2.566790704E-4,5.838176872E-7,-3.815755449E-5
2.480000000E2,6.644651795E-4,2.545795085E-4,-4.459469961E-6,-3.113695483E-5
2.482000000E2,6.647521252E-4,2.442242885E-4,-9.833536133E-6,-4.891426489E-5
2.484000000E2,6.605317651E-4,2.350138026E-4,3.831548438E-7,-5.095451654E-5
2.486000000E2,6.649053871E-4,2.238424819E-4,9.900673287E-6,-7.437996578E-5
2.488000000E2,6.644920344E-4,2.052618163E-4,-3.016977176E-6,-8.602563165E-5
2.490000000E2,6.636985962E-4,1.894322292E-4,-5.064160825E-6,-5.407641958E-5
2.492000000E2,6.624663701E-4,1.836312484E-4,-2.331609511E-6,-2.013832032E-5
2.494000000E2,6.627659524E-4,1.813769011E-4,-1.688236296E-6,-3.395316969E-5
2.496000000E2,6.617910755E-4,1.700499806E-4,6.696129486E-6,-5.832035302E-5
2.498000000E2,6.654444042E-4,1.580487599E-4,1.320315008E-5,-3.712783095E-5
2.500000000E2,6.670723356E-4,1.551988482E-4,2.594805248E-6,-3.698686389E-5
2.502000000E2,6.664823263E-4,1.432540143E-4,-1.581654811E-5,-4.114491326E-5
2.504000000E2,6.607457163E-4,1.387408829E-4,-1.516919710E-5,-3.152043672E-5
2.506000000E2,6.604146475E-4,1.306458396E-4,7.878132378E-6,-3.676506872E-5
2.508000000E2,6.638969693E-4,1.240348554E-4,1.564759541E-5,-6.219221057E-5
2.510000000E2,6.666736856E-4,1.057689554E-4,-4.400967438E-6,-6.850168701E-5
2.512000000E2,6.621365823E-4,9.663418059E-5,-3.574612970E-6,-4.722278264E-5
2.514000000E2,6.652438404E-4,8.687984234E-5,9.550410076E-6,-5.109464890E-5
2.516000000E2,6.659567463E-4,7.619632103E-5,8.173055437E-6,-4.645124066E-5
2.518000000E2,6.685130626E-4,6.829934608E-5,-9.531536278E-6,-3.576006025E-5
2.520000000E2,6.621441318E-4,6.189229693E-5,-7.582638569E-6,-2.722254936E-5
2.522000000E2,6.654800072E-4,5.741032633E-5,8.711219382E-6,-3.618629136E-5
2.524000000E2,6.656286196E-4,4.741778039E-5,5.202396046E-6,-5.951351774E-5
2.526000000E2,6.675609656E-4,3.360491924E-5,8.242261239E-6,-5.514961656E-5
2.528000000E2,6.689255241E-4,2.535793377E-5,9.553466812E-6,-5.315241358E-5
2.530000000E2,6.713823523E-4,1.234395381E-5,-4.868256153E-6,-6.524201529E-5
2.532000000E2,6.669782216E-4,-7.388723473E-7,-2.036810186E-5,-4.058462681E-5
2.534000000E2,6.632351116E-4,-3.889896917E-6,-1.776126727E-5,-4.208092739E-5
2.536000000E2,6.598737147E-4,-1.757124330E-5,-1.639739426E-5,-7.079751423E-5
2.538000000E2,6.566761539E-4,-3.220890261E-5,-4.742665793E-6,-6.653703770E-5
2.540000000E2,6.579766484E-4,-4.418605838E-5,3.587208412E-6,-6.709851469E-5
2.542000000E2,6.581110372E-4,-5.904830849E-5,-3.393759496E-7,-6.313074283E-5
2.544000000E2,6.578408980E-4,-6.943835552E-5,7.435416639E-6,-4.084606646E-5
2.546000000E2,6.610852039E-4,-7.538673507E-5,1.577534038E-5,-4.395368674E-5
2.548000000E2,6.641510342E-4,-8.701983021E-5,5.482374893E-6,-6.240410392E-5
2.550000000E2,6.632781539E-4,-1.003483766E-4,-1.954226953E-5,-5.103254014E-5
2.552000000E2,6.563341263E-4,-1.074328463E-4,-1.527120411E-5,-4.744284260E-5
2.554000000E2,6.571696722E-4,-1.193255137E-4,-2.411609368E-6,-5.982213429E-5
2.556000000E2,6.553694826E-4,-1.313617000E-4,-4.259471328E-6,-5.682475695E-5
2.558000000E2,6.554658837E-4,-1.420554165E-4,7.834076251E-6,-5.380201453E-5
2.560000000E2,6.585031131E-4,-1.528825058E-4,8.512217344E-7,-3.832161892E-5
2.562000000E2,6.558063724E-4,-1.573840640E-4,-1.463477125E-5,-4.617100432E-5
2.564000000E2,6.526492046E-4,-1.713509075E-4,-3.063866495E-6,-5.744628318E-5
2.566000000E2,6.545808258E-4,-1.803625773E-4,2.740423477E-6,-1.004962750E-4
2.568000000E2,6.537453740E-4,-2.115494175E-4,-3.560717777E-6,-1.767143433E-4
2.570000000E2,6.531565387E-4,-2.510483146E-4,-8.485182295E-6,-1.875883087E-4
2.572000000E2,6.503513011E-4,-2.865847410E-4,-4.636326706E-7,-1.152168949E-4
2.574000000E2,6.529710856E-4,-2.971350726E-4,9.421529972E-6,-5.349984171E-5
2.576000000E2,6.541199131E-4,-3.079846777E-4,2.449420715E-5,-4.569005445E-5
2.578000000E2,6.627687685E-4,-3.154110944E-4,1.498738159E-5,1.140041186E-6
2.580000000E2,6.601148657E-4,-3.075286612E-4,1.383509384E-5,6.528784307E-5
2.582000000E2,6.683028060E-4,-2.892959571E-4,2.128915759E-5,8.437727793E-5
2.584000000E2,6.686305287E-4,-2.737777501E-4,-2.417867923E-6,7.931081566E-5
2.586000000E2,6.673356588E-4,-2.575716309E-4,-1.282889801E-5,9.443259665E-5
2.588000000E2,6.634989695E-4,-2.360047114E-4,-2.404398653E-6,1.154769445E-4
2.590000000E2,6.663738994E-4,-2.113808531E-4,-7.597771788E-6,9.635415790E-5
2.592000000E2,6.604598608E-4,-1.974630482E-4,-1.965086257E-6,1.017109507E-4
2.594000000E2,6.655878649E-4,-1.706964728E-4,1.318142530E-5,1.125751616E-4
2.596000000E2,6.657324309E-4,-1.524329836E-4,4.372536391E-6,1.023782002E-4
2.598000000E2,6.673368794E-4,-1.297451927E-4,1.172726001E-5,1.000114038E-4
2.600000000E2,6.704233349E-4,-1.124284221E-4,1.473254375E-5,9.995412953E-5
2.602000000E2,6.732298969E-4,-8.976354091E-5,1.468266749E-6,1.166598975E-4
2.604000000E2,6.710106416E-4,-6.576446309E-5,-1.103929691E-5,1.024101423E-4
2.606000000E2,6.688141782E-4,-4.879948400E-5,-6.435458021E-6,1.023596728E-4
2.608000000E2,6.684364584E-4,-2.482059398E-5,-9.402193516E-6,1.003255020E-4
2.610000000E2,6.650533008E-4,-8.669283188E-6,-2.109814772E-5,6.905274486E-5
2.612000000E2,6.599971993E-4,2.800503968E-6,-9.524338642E-6,1.158936997E-4
2.614000000E2,6.612435653E-4,3.768819671E-5,3.959247344E-6,1.393933405E-4
2.616000000E2,6.615808983E-4,5.855784019E-5,4.461929130E-6,1.089254219E-4
2.618000000E2,6.630283369E-4,8.125836547E-5,-1.112119531E-5,1.025344343E-4
