t,x,y,v_{x},v_{y}
3.302000000E2,1.217936561E-3,7.319071795E-4,1.846125996E-6,-2.204492620E-5
3.304000000E2,1.219590369E-3,7.270791032E-4,-1.496071332E-6,-4.632601560E-5
3.306000000E2,1.217338133E-3,7.133767733E-4,-4.380209030E-6,-3.700189997E-5
3.308000000E2,1.217838285E-3,7.122783432E-4,8.133426875E-6,-3.912899730E-5
3.310000000E2,1.220591503E-3,6.977251743E-4,-4.431404816E-6,-2.688214262E-5
3.312000000E2,1.216065723E-3,7.015254862E-4,-9.246168790E-6,-2.312945861E-6
3.314000000E2,1.216893036E-3,6.967999960E-4,1.560181928E-5,-1.441890382E-5
3.316000000E2,1.222306451E-3,6.957579246E-4,4.957118085E-7,-3.218884503E-5
3.318000000E2,1.217091321E-3,6.839244580E-4,-1.382784207E-5,-2.899491811E-5
3.320000000E2,1.216775314E-3,6.841599574E-4,-1.057240444E-5,1.093790252E-5
3.322000000E2,1.212862359E-3,6.882996190E-4,-3.118722692E-5,-8.688890738E-6
3.324000000E2,1.204300423E-3,6.806844011E-4,-2.113660823E-5,-3.206322545E-5
3.326000000E2,1.204407716E-3,6.754743288E-4,9.722840442E-6,-1.865889709E-5
3.328000000E2,1.208189559E-3,6.732208423E-4,2.031178772E-5,-2.475151688E-5
3.330000000E2,1.212532431E-3,6.655737221E-4,2.086665255E-5,-1.726408491E-5
3.332000000E2,1.216536220E-3,6.663152083E-4,-1.741711439E-6,1.074452306E-5
3.334000000E2,1.211835746E-3,6.698715313E-4,-2.294462757E-5,-5.098444938E-6
3.336000000E2,1.207358369E-3,6.642758303E-4,-1.417113445E-5,-3.540271537E-6
3.338000000E2,1.206167292E-3,6.684554227E-4,-7.590884436E-6,9.625814353E-6
3.340000000E2,1.204322016E-3,6.681261561E-4,-8.565827496E-6,-2.502148169E-5
3.342000000E2,1.202740961E-3,6.584468300E-4,7.611799371E-6,-2.945770246E-5
3.344000000E2,1.207366735E-3,6.563430751E-4,1.155191306E-5,-1.873005723E-5
3.346000000E2,1.207361727E-3,6.509548071E-4,2.344375709E-6,-2.410948534E-5
3.348000000E2,1.208304486E-3,6.466992809E-4,1.072077874E-5,-2.151152341E-5
3.350000000E2,1.211650038E-3,6.423501977E-4,2.120451488E-5,-3.077288231E-5
3.352000000E2,1.216786292E-3,6.343901280E-4,2.421520255E-5,-2.226693842E-5
3.354000000E2,1.221336119E-3,6.334434224E-4,3.576261115E-5,1.906742762E-5
3.356000000E2,1.231091336E-3,6.420170991E-4,3.341987981E-5,-1.114345655E-6
3.358000000E2,1.234704071E-3,6.329976841E-4,-7.379559716E-9,-1.294208820E-5
3.360000000E2,1.231088384E-3,6.368402638E-4,-1.091232465E-5,-2.544350388E-6
3.362000000E2,1.230339141E-3,6.319799439E-4,1.116430002E-5,-1.055405230E-5
3.364000000E2,1.235554104E-3,6.326186429E-4,1.935427428E-8,-1.549272361E-6
3.366000000E2,1.230346883E-3,6.313602350E-4,-2.217902966E-5,2.913412561E-8
3.368000000E2,1.226682492E-3,6.326302965E-4,-1.089197831E-5,-6.671292256E-6
3.370000000E2,1.225990091E-3,6.286917181E-4,-3.193258309E-6,-1.553931703E-5
3.372000000E2,1.225405189E-3,6.264145697E-4,-1.138065226E-5,-1.018503316E-5
3.374000000E2,1.221437831E-3,6.246177048E-4,1.901911920E-6,6.203156422E-6
3.376000000E2,1.226165954E-3,6.288958323E-4,1.472695046E-5,1.003176120E-5
3.378000000E2,1.227328611E-3,6.286304093E-4,-1.261402859E-5,-9.589495795E-6
3.380000000E2,1.221120342E-3,6.250600340E-4,-2.703348317E-5,-1.003385253E-5
3.382000000E2,1.216515217E-3,6.246168683E-4,-7.046097102E-7,-1.297053723E-5
3.384000000E2,1.220838498E-3,6.198718191E-4,1.887751898E-5,-4.275752966E-5
3.386000000E2,1.224066225E-3,6.075138564E-4,1.245740950E-5,-3.797034747E-5
3.388000000E2,1.225821462E-3,6.046836801E-4,2.420903557E-5,-8.605965450E-6
3.390000000E2,1.233749839E-3,6.040714703E-4,3.251163733E-5,-1.120077799E-5
3.392000000E2,1.238826117E-3,6.002033689E-4,2.736440418E-6,1.047626146E-5
3.394000000E2,1.234844415E-3,6.082619748E-4,1.090129409E-5,2.115033746E-5
3.396000000E2,1.243186635E-3,6.086635039E-4,2.314731867E-5,1.083126921E-7
3.398000000E2,1.244103343E-3,6.083052999E-4,1.861842181E-6,-9.890641720E-6
3.400000000E2,1.243931372E-3,6.047072472E-4,-1.306063979E-5,-3.249501604E-6
3.402000000E2,1.238879087E-3,6.070054993E-4,-1.015037310E-5,3.681030951E-7
3.404000000E2,1.239871222E-3,6.048544884E-4,1.797341922E-6,-2.933290996E-5
