,t,x,y,v_{x},v_{y}
71,41.4,-0.00095,0.00047,3.52e-05,3.07e-05
72,41.6,-0.0009429999999999999,0.000475,1.9e-05,3.66e-05
73,41.8,-0.0009420000000000001,0.000484,1.24e-06,4.02e-05
74,42.0,-0.0009420000000000001,0.000491,-4.890000000000001e-06,4.5400000000000006e-05
75,42.2,-0.0009440000000000001,0.0005020000000000001,-1.33e-05,5.31e-05
76,42.4,-0.000948,0.000513,-5.23e-06,4.96e-05
77,42.6,-0.000947,0.000522,5.739999999999999e-06,4.28e-05
78,42.8,-0.000945,0.0005300000000000001,1.09e-05,3.06e-05
79,43.0,-0.0009420000000000001,0.000535,9.15e-06,3.2500000000000004e-05
80,43.2,-0.0009420000000000001,0.000543,1.3100000000000002e-05,6.31e-05
81,43.4,-0.0009370000000000001,0.0005600000000000001,1.38e-05,6.07e-05
82,43.6,-0.000936,0.0005670000000000001,-4.6499999999999995e-06,2.61e-05
83,43.8,-0.0009390000000000001,0.00057,-1.6e-05,3.09e-05
84,44.0,-0.0009420000000000001,0.000579,-1.62e-05,5.0299999999999996e-05
85,44.2,-0.000945,0.00059,-6.529999999999999e-06,4.81e-05
86,44.4,-0.000945,0.000599,5.3e-06,4.41e-05
87,44.6,-0.0009429999999999999,0.000608,5.08e-06,5.76e-05
88,44.8,-0.0009429999999999999,0.000622,3.93e-06,6.02e-05
89,45.0,-0.0009420000000000001,0.000632,1.1600000000000001e-06,4.53e-05
90,45.2,-0.0009429999999999999,0.00064,-2.5e-06,3.43e-05
91,45.4,-0.0009429999999999999,0.0006459999999999999,-1.46e-05,2.92e-05
92,45.6,-0.000948,0.0006509999999999999,-2.6300000000000002e-05,3.95e-05
93,45.8,-0.000953,0.000662,-1.57e-05,3.5799999999999996e-05
94,46.0,-0.000955,0.0006659999999999999,-4.54e-06,5.1200000000000004e-05
95,46.2,-0.000955,0.0006820000000000001,-1.15e-05,6.02e-05
96,46.4,-0.0009590000000000001,0.00069,-2.1000000000000002e-05,3.83e-05
97,46.6,-0.000963,0.000697,-1.03e-05,4.6e-05
98,46.8,-0.000963,0.000708,-2.7600000000000003e-06,5.8700000000000004e-05
99,47.0,-0.0009640000000000001,0.000721,-2.85e-05,5.4300000000000005e-05
100,47.2,-0.000975,0.00073,-2.6700000000000002e-05,5.0900000000000004e-05
101,47.4,-0.000975,0.000741,-1.11e-06,6.23e-05
102,47.6,-0.000975,0.000755,-1.32e-06,4.62e-05
103,47.8,-0.000976,0.00076,-1.07e-05,3.29e-05
104,48.0,-0.00098,0.000768,-8.47e-06,5.5e-05
105,48.2,-0.000979,0.000782,4.13e-06,3.61e-05
106,48.4,-0.000978,0.000783,-1.7e-06,2.5300000000000002e-05
107,48.6,-0.00098,0.0007920000000000001,-9.2e-06,4.5900000000000004e-05
108,48.8,-0.000982,0.000801,-6.13e-06,4.9000000000000005e-05
109,49.0,-0.000982,0.000811,-5.27e-06,5.9800000000000003e-05
110,49.2,-0.000984,0.000825,-1.13e-05,5.22e-05
111,49.4,-0.000987,0.0008320000000000001,-7.259999999999999e-06,4.9000000000000005e-05
112,49.6,-0.000987,0.0008440000000000001,5.28e-06,4.98e-05
113,49.8,-0.000985,0.000852,-6.6700000000000005e-06,3.41e-05
114,50.0,-0.000989,0.000858,-7.88e-06,3.57e-05
