t,x,y,v_{x},v_{y}
3.620000000E1,6.368058608E-4,5.021989019E-4,-1.029668693E-5,-2.175792806E-5
3.640000000E1,6.341829568E-4,4.983294255E-4,6.601508034E-6,-2.883316950E-5
3.660000000E1,6.394464640E-4,4.906656341E-4,1.681222427E-5,-4.509890419E-5
3.680000000E1,6.409078465E-4,4.802898639E-4,2.359733875E-6,-3.600670652E-5
3.700000000E1,6.403903575E-4,4.762629515E-4,-8.519539377E-9,-3.523246988E-5
3.720000000E1,6.409044387E-4,4.661968759E-4,-3.727032187E-6,-3.677809945E-5
3.740000000E1,6.388995447E-4,4.615517117E-4,-5.229670876E-7,-1.931665697E-5
3.760000000E1,6.406952518E-4,4.584702131E-4,2.167864689E-6,-2.667301717E-5
3.780000000E1,6.397666905E-4,4.508825049E-4,5.450983276E-7,-2.881640846E-5
3.800000000E1,6.409132912E-4,4.469436497E-4,2.390175706E-6,-3.165338562E-5
3.820000000E1,6.407227608E-4,4.382211506E-4,-7.544040359E-7,-5.764011817E-5
3.840000000E1,6.406115296E-4,4.238876025E-4,7.804511101E-6,-5.330572262E-5
3.860000000E1,6.438445652E-4,4.168988616E-4,1.693792411E-7,-3.018614714E-5
3.880000000E1,6.406792813E-4,4.118131436E-4,-9.273779040E-7,-2.237047850E-5
3.900000000E1,6.434736141E-4,4.079506702E-4,6.772794632E-6,-3.422525227E-5
3.920000000E1,6.433883991E-4,3.981230427E-4,9.635857835E-7,-4.750068376E-5
3.940000000E1,6.438590484E-4,3.889503967E-4,-1.522205536E-6,-3.964473045E-5
3.960000000E1,6.427795169E-4,3.822651505E-4,8.343367887E-8,-2.788257566E-5
3.980000000E1,6.438924219E-4,3.777973664E-4,-6.481427724E-6,-3.593765063E-5
4.000000000E1,6.401869458E-4,3.678900903E-4,-3.059301798E-5,-3.813497825E-5
4.020000000E1,6.316552147E-4,3.625433751E-4,-3.125561034E-5,-3.611833029E-5
4.040000000E1,6.276847017E-4,3.534427582E-4,8.462245120E-7,-3.875374806E-5
4.060000000E1,6.319937045E-4,3.470418759E-4,7.016440284E-6,-3.387931558E-5
4.080000000E1,6.304912778E-4,3.398910319E-4,-1.192708113E-6,-5.217999610E-5
4.100000000E1,6.315166212E-4,3.261698774E-4,1.612374417E-8,-7.296850314E-5
4.120000000E1,6.304977273E-4,3.107036307E-4,-1.186428746E-6,-4.690876380E-5
4.140000000E1,6.310420497E-4,3.074063719E-4,2.268684000E-6,-1.233955551E-5
4.160000000E1,6.314052009E-4,3.057678085E-4,2.665459964E-7,-2.491166157E-5
4.180000000E1,6.311486681E-4,2.974417073E-4,5.735735244E-6,-3.735021553E-5
4.200000000E1,6.336994950E-4,2.908277222E-4,9.188274780E-6,-2.684377330E-5
4.220000000E1,6.348239781E-4,2.867041980E-4,1.222333593E-5,-1.854358180E-5
4.240000000E1,6.385888294E-4,2.834102895E-4,3.740288666E-8,-1.773402283E-5
4.260000000E1,6.348389392E-4,2.796105888E-4,1.149412254E-6,-2.897972223E-5
4.280000000E1,6.390485943E-4,2.718184006E-4,1.973783145E-5,-4.603714479E-5
4.300000000E1,6.427340718E-4,2.611957309E-4,7.399440900E-6,-5.623041123E-5
4.320000000E1,6.420083706E-4,2.493262361E-4,6.091112566E-6,-4.620389901E-5
4.340000000E1,6.451705168E-4,2.427141713E-4,-1.617652891E-6,-5.733219218E-5
4.360000000E1,6.413613095E-4,2.263933593E-4,-2.051163551E-5,-5.636556889E-5
4.380000000E1,6.369658626E-4,2.201679437E-4,-2.496957498E-5,-2.052609873E-5
4.400000000E1,6.313734795E-4,2.181829198E-4,-2.013941727E-5,-2.524381187E-5
4.420000000E1,6.289100957E-4,2.100704190E-4,-8.927327717E-6,-5.548712643E-5
4.440000000E1,6.278025484E-4,1.959880692E-4,-1.126669291E-6,-5.216206704E-5
4.460000000E1,6.284594280E-4,1.892055922E-4,-1.509570568E-5,-2.011523640E-5
4.480000000E1,6.217642661E-4,1.879419746E-4,-1.723420271E-5,-1.363127914E-5
4.500000000E1,6.215657469E-4,1.837530805E-4,-3.066930199E-6,-2.606769577E-5
4.520000000E1,6.205374940E-4,1.775148963E-4,-2.454385880E-6,-2.813252193E-5
4.540000000E1,6.205839926E-4,1.725000718E-4,-7.544480030E-6,-1.930125083E-5
4.560000000E1,6.175197020E-4,1.697943960E-4,-8.540283496E-6,-1.980092568E-6
4.580000000E1,6.171678792E-4,1.717080347E-4,8.583395030E-6,-1.220812337E-5
4.600000000E1,6.209530600E-4,1.649111467E-4,3.390730350E-6,-3.095811207E-5
4.620000000E1,6.185241713E-4,1.593247899E-4,-1.013480233E-5,-2.829196390E-5
4.640000000E1,6.168991391E-4,1.535943611E-4,-1.957896432E-6,-3.989432841E-5
4.660000000E1,6.177410127E-4,1.433670585E-4,-7.924989677E-6,-4.502700475E-5
4.680000000E1,6.137291432E-4,1.355835592E-4,-3.361446365E-5,-5.791937718E-5
4.700000000E1,6.042952273E-4,1.201993077E-4,-4.582606802E-5,-3.739545130E-5
4.720000000E1,5.953987160E-4,1.206253787E-4,-1.738825471E-5,-1.410555095E-5
4.740000000E1,5.973399254E-4,1.145570873E-4,2.344859556E-6,-3.008566135E-5
4.760000000E1,5.963366598E-4,1.085911141E-4,-2.871191199E-6,-4.212534275E-5
4.780000000E1,5.961914489E-4,9.770695018E-5,-4.699226582E-6,-4.388811336E-5
4.800000000E1,5.944569692E-4,9.103586880E-5,-1.502655353E-5,-4.387854832E-5
4.820000000E1,5.901808275E-4,8.015553086E-5,-4.628716010E-6,-5.051689022E-5
4.840000000E1,5.926054828E-4,7.082911271E-5,2.240528086E-6,-3.809269744E-5
4.860000000E1,5.910770387E-4,6.491845188E-5,-7.189116548E-6,-2.084344139E-5
4.880000000E1,5.897298362E-4,6.249173615E-5,-3.064330554E-6,-2.117560445E-5
4.900000000E1,5.898513065E-4,5.644821010E-5,6.194747999E-6,-2.796921987E-5
4.920000000E1,5.922077354E-4,5.130404820E-5,4.212586497E-6,-3.099786288E-5
4.940000000E1,5.915363411E-4,4.404906495E-5,4.707389030E-6,-6.167742672E-5
4.960000000E1,5.940906910E-4,2.663307752E-5,3.678175776E-6,-4.750739958E-5
4.980000000E1,5.930076114E-4,2.504610512E-5,-1.373198764E-5,-1.236734338E-5
5.000000000E1,5.885978959E-4,2.168614017E-5,-1.163766078E-5,-2.006732274E-5
5.020000000E1,5.883525471E-4,1.701917602E-5,-2.770686519E-7,-2.697095419E-5
5.040000000E1,5.884870685E-4,1.089775849E-5,-2.459424622E-6,-2.500389092E-5
5.060000000E1,5.873687772E-4,7.017619657E-6,4.287373594E-6,-1.918284302E-5
5.080000000E1,5.902020179E-4,3.224621282E-6,1.048985486E-5,-2.522282977E-5
5.100000000E1,5.915647192E-4,-3.071512252E-6,3.085866002E-6,-4.219816844E-5
5.120000000E1,5.914363643E-4,-1.365464609E-5,4.112944757E-6,-3.029736483E-5
5.140000000E1,5.932098971E-4,-1.519045818E-5,2.303171790E-6,-2.339306527E-5
5.160000000E1,5.923576330E-4,-2.301187220E-5,-9.353953339E-6,-3.701939466E-5
5.180000000E1,5.894683158E-4,-2.999821605E-5,-1.059998866E-5,-2.465148516E-5
5.200000000E1,5.881176376E-4,-3.287246627E-5,-1.363345008E-5,-1.468973483E-5
5.220000000E1,5.840149357E-4,-3.587410998E-5,-6.016291371E-6,-1.494420600E-5
5.240000000E1,5.857111210E-4,-3.885014867E-5,7.087739975E-7,-1.391516530E-5
5.260000000E1,5.842984453E-4,-4.144017610E-5,-8.349095732E-7,-9.728671451E-6
5.280000000E1,5.853771572E-4,-4.274161725E-5,-3.220199905E-6,-4.956407432E-6
5.300000000E1,5.830103654E-4,-4.342273907E-5,-5.565243974E-6,-1.424064759E-5
5.320000000E1,5.831510596E-4,-4.843787628E-5,4.433729628E-6,-2.501495947E-5
5.340000000E1,5.847838572E-4,-5.342872286E-5,1.196501429E-5,-4.048258963E-5
5.360000000E1,5.879370653E-4,-6.463091213E-5,2.080019875E-6,-6.177522962E-5
5.380000000E1,5.856158652E-4,-7.813881471E-5,1.680654414E-5,-7.710955699E-5
5.400000000E1,5.946596830E-4,-9.547473493E-5,3.930439458E-6,-4.857111325E-5
5.420000000E1,5.871880409E-4,-9.756726001E-5,-3.024642427E-5,-1.489789079E-5
5.440000000E1,5.825611133E-4,-1.014338912E-4,-5.006601455E-6,-8.023623827E-6
5.460000000E1,5.851854004E-4,-1.007767095E-4,3.766260991E-6,-3.192400970E-5
5.480000000E1,5.840676177E-4,-1.142034951E-4,2.715285242E-6,-7.670854768E-5
5.500000000E1,5.862715145E-4,-1.314601286E-4,4.749348948E-5,-1.448233387E-4
5.520000000E1,6.030650135E-4,-1.721328306E-4,3.179589551E-5,-1.489924649E-4
5.540000000E1,5.989898727E-4,-1.910571146E-4,-1.256036546E-6,-8.541048510E-5
5.560000000E1,6.025625988E-4,-2.062970246E-4,-3.809977522E-5,-8.931815436E-6
5.580000000E1,5.837499626E-4,-1.946298407E-4,-5.749856187E-5,-3.712285790E-5
5.600000000E1,5.795631741E-4,-2.211461678E-4,8.652696203E-6,-5.707988302E-5
5.620000000E1,5.872110411E-4,-2.174617939E-4,2.888884055E-5,2.805148285E-5
5.640000000E1,5.911187103E-4,-2.099255747E-4,2.791192324E-5,-3.837889445E-5
5.660000000E1,5.983758103E-4,-2.328133517E-4,9.210934668E-6,-1.911966742E-5
5.680000000E1,5.948030842E-4,-2.175734416E-4,8.931815436E-6,-3.809977522E-5
5.700000000E1,6.019485365E-4,-2.480532618E-4,1.765508304E-5,-1.049490472E-4
5.720000000E1,6.018651174E-4,-2.595530605E-4,-3.757956598E-6,-4.869021711E-5
5.740000000E1,6.004453539E-4,-2.675293487E-4,-1.247520939E-7,-3.159760382E-5
5.760000000E1,6.018152166E-4,-2.721921020E-4,4.663216102E-6,-2.706343561E-5
5.780000000E1,6.023106403E-4,-2.783547229E-4,1.816752814E-6,-4.340348462E-5
5.800000000E1,6.025419177E-4,-2.895534959E-4,-2.995779430E-6,-3.278223457E-5
5.820000000E1,6.011123286E-4,-2.914676167E-4,-1.321842880E-5,-2.203438582E-5
5.840000000E1,5.972545462E-4,-2.983672502E-4,-3.327367935E-6,-3.188413240E-5
5.860000000E1,5.997813814E-4,-3.042212697E-4,1.509992189E-5,-2.446559214E-5
5.880000000E1,6.032945149E-4,-3.081534871E-4,-1.406696796E-6,-3.215948896E-5
5.900000000E1,5.992187027E-4,-3.170850653E-4,-5.446829028E-6,-2.747962281E-5
5.920000000E1,6.011157833E-4,-3.191453362E-4,-1.913273134E-6,1.224664731E-5
5.940000000E1,5.984533934E-4,-3.121864063E-4,-9.564691347E-6,6.555812553E-5
5.960000000E1,5.972899068E-4,-2.929220860E-4,5.821804042E-6,9.087470710E-5
5.980000000E1,6.007821150E-4,-2.758365235E-4,2.016279616E-5,7.654232311E-5
6.000000000E1,6.053550252E-4,-2.623051567E-4,2.012404548E-5,7.034772020E-5
6.020000000E1,6.088317332E-4,-2.476974354E-4,-5.941389676E-6,8.724146153E-5
6.040000000E1,6.029784694E-4,-2.274085721E-4,-1.051238595E-5,8.373049713E-5
6.060000000E1,6.046267788E-4,-2.142052366E-4,-1.137403288E-5,8.106319175E-5
6.080000000E1,5.984288562E-4,-1.949832954E-4,-1.360002516E-5,9.165997076E-5
6.100000000E1,5.991867688E-4,-1.775412483E-4,8.548802112E-6,7.204391839E-5
6.120000000E1,6.018483771E-4,-1.661657281E-4,1.343087173E-5,7.908936176E-5
6.140000000E1,6.045591175E-4,-1.459055036E-4,-6.598794085E-6,9.911690557E-5
6.160000000E1,5.992088594E-4,-1.265189658E-4,-1.078974997E-5,8.471634812E-5
6.180000000E1,6.002432175E-4,-1.120189643E-4,1.266447366E-5,9.297350918E-5
6.200000000E1,6.042746489E-4,-8.932956215E-5,-1.258723958E-6,1.018293707E-4
6.220000000E1,5.997397279E-4,-7.128721605E-5,-1.479479163E-5,7.035232566E-5
6.240000000E1,5.983567322E-4,-6.118863189E-5,2.122666631E-6,6.206396566E-5
6.260000000E1,6.005887945E-4,-4.646162978E-5,-5.560399995E-6,6.485792007E-5
6.280000000E1,5.961325722E-4,-3.524546386E-5,-1.416019933E-5,6.875386242E-5
6.300000000E1,5.949247148E-4,-1.896008481E-5,-1.407181410E-5,7.065239349E-5
6.320000000E1,5.905038466E-4,-6.984506463E-6,-1.773392273E-4,-3.142971496E-4
6.340000000E1,5.239890239E-4,-1.446789447E-4,-1.645147139E-4,-2.839825375E-4
6.360000000E1,5.246979610E-4,-1.205775215E-4,1.474241759E-4,4.716068447E-4
6.380000000E1,5.829586943E-4,4.396379319E-5,1.103675864E-4,5.083409347E-4
6.400000000E1,5.688449956E-4,8.275885240E-5,2.955088112E-6,1.154095174E-4
6.420000000E1,5.841407295E-4,9.012760013E-5,6.614844050E-5,1.619478561E-5
6.440000000E1,5.953043718E-4,8.923676664E-5,3.152825772E-5,3.051165544E-5
6.460000000E1,5.967520326E-4,1.023322623E-4,-8.174946010E-6,6.036957459E-5
6.480000000E1,5.920343934E-4,1.133845965E-4,-1.004958828E-5,7.430921643E-5
6.500000000E1,5.927321973E-4,1.320559489E-4,2.080212115E-6,8.482444644E-5
6.520000000E1,5.928664782E-4,1.473143751E-4,-1.438525487E-6,6.827326184E-5
6.540000000E1,5.921567871E-4,1.593652536E-4,-1.738065075E-6,6.214288056E-5
6.560000000E1,5.921712522E-4,1.721715273E-4,6.507412597E-6,6.619926559E-5
6.580000000E1,5.947597521E-4,1.858449599E-4,-1.927681289E-4,-5.115024639E-5
6.600000000E1,5.150640006E-4,1.517114287E-4,7.066816609E-6,7.979077778E-5
6.620000000E1,5.975864788E-4,2.177612710E-4,2.147717269E-4,1.681110372E-4
6.640000000E1,6.009726914E-4,2.189558436E-4,1.661045833E-6,-7.266702393E-6
6.660000000E1,5.982508971E-4,2.148545900E-4,-2.105424277E-4,-1.260866052E-4
6.680000000E1,5.167557203E-4,1.685212015E-4,-2.039771554E-4,-1.208099857E-4
6.700000000E1,5.166600350E-4,1.665305957E-4,4.477286405E-7,-2.255023519E-5
6.720000000E1,5.169348117E-4,1.595011075E-4,-3.396496246E-7,-4.267613328E-5
6.740000000E1,5.165241751E-4,1.494601424E-4,2.088953044E-4,8.392612445E-6
6.760000000E1,6.004929335E-4,1.628581524E-4,1.983711549E-4,2.188271679E-5
6.780000000E1,5.958726371E-4,1.582132291E-4,2.528475838E-6,-2.039989882E-5
