t,x,y,v_{y},v_{x}
2.040000000E1,2.398896413E-4,6.515763486E-4,1.313090061E-4,2.307365867E-5
2.060000000E1,2.381047169E-4,6.715075512E-4,1.387291656E-4,-8.366900047E-6
2.080000000E1,2.365428812E-4,7.070680149E-4,1.479459014E-4,3.172995348E-6
2.100000000E1,2.393739150E-4,7.306859118E-4,1.265071814E-4,-5.115181771E-7
2.120000000E1,2.363382740E-4,7.576708874E-4,1.215747804E-4,4.607990474E-6
2.140000000E1,2.412171112E-4,7.793158239E-4,1.196573286E-4,1.396461149E-5
2.160000000E1,2.419241186E-4,8.055338189E-4,1.436915787E-4,1.019031040E-5
2.180000000E1,2.452932354E-4,8.367924554E-4,1.581277025E-4,3.824081387E-6
2.200000000E1,2.434537511E-4,8.687848999E-4,1.562529763E-4,2.856662243E-5
2.220000000E1,2.567198844E-4,8.992936460E-4,1.502952555E-4,3.873428560E-5
2.240000000E1,2.589474654E-4,9.289030021E-4,1.412775708E-4,1.221930194E-5
2.260000000E1,2.616076051E-4,9.558046743E-4,1.489329473E-4,1.484362367E-5
2.280000000E1,2.648849148E-4,9.884761810E-4,1.480798614E-4,7.035212963E-6
2.300000000E1,2.644216903E-4,1.015036619E-3,1.276712613E-4,2.804149629E-6
2.320000000E1,2.660065747E-4,1.039544686E-3,1.320006318E-4,5.871246437E-6
2.340000000E1,2.667701889E-4,1.067836872E-3,1.554018468E-4,-1.346384302E-6
2.360000000E1,2.654680210E-4,1.101705424E-3,1.576898306E-4,-5.492014872E-6
2.380000000E1,2.645733829E-4,1.130912804E-3,1.279349077E-4,-1.133972737E-6
2.400000000E1,2.650144319E-4,1.152879387E-3,1.144459931E-4,5.068395918E-6
2.420000000E1,2.666007413E-4,1.176691201E-3,1.567511606E-4,1.676413581E-5
2.440000000E1,2.717200862E-4,1.215579852E-3,1.697601844E-4,2.991083546E-5
2.460000000E1,2.785650755E-4,1.244595275E-3,1.285872699E-4,2.678074554E-5
2.480000000E1,2.824323844E-4,1.267014759E-3,1.313377143E-4,1.753274458E-5
2.500000000E1,2.855781733E-4,1.297130361E-3,1.589985070E-4,3.483558060E-6
2.520000000E1,2.838258076E-4,1.330614162E-3,1.248522120E-4,9.916819270E-6
2.540000000E1,2.895449010E-4,1.347071245E-3,3.367219932E-5,1.741890644E-5
2.560000000E1,2.907933702E-4,1.344083042E-3,-9.978513947E-6,4.643831193E-6
2.580000000E1,2.914024335E-4,1.343079840E-3,-3.217168132E-7,1.762031858E-6
2.600000000E1,2.914981830E-4,1.343954355E-3,-1.116780670E-5,5.914544187E-6
2.620000000E1,2.937682512E-4,1.338612717E-3,-2.049806483E-5,-1.488058044E-7
2.640000000E1,2.914386606E-4,1.335755129E-3,-1.356895309E-5,-5.752587672E-6
2.660000000E1,2.914672161E-4,1.333185136E-3,-9.289435733E-6,1.181090410E-6
2.680000000E1,2.919110968E-4,1.332039355E-3,-9.371260559E-6,7.321194177E-6
2.700000000E1,2.943956938E-4,1.329436632E-3,-9.110149871E-6,5.843898634E-6
2.720000000E1,2.942486563E-4,1.328395295E-3,-2.727005354E-6,-5.848692660E-6
2.740000000E1,2.920562167E-4,1.328345829E-3,1.422754620E-6,-1.355568626E-5
2.760000000E1,2.888263817E-4,1.328964397E-3,-1.235999265E-5,-1.313518852E-5
2.780000000E1,2.868021413E-4,1.323401832E-3,-2.203506113E-5,1.114685026E-6
2.800000000E1,2.892722558E-4,1.320150373E-3,-4.532506480E-5,2.313500129E-5
2.820000000E1,2.960561418E-4,1.305271806E-3,-4.264776372E-5,2.347971389E-5
2.840000000E1,2.986641413E-4,1.303091267E-3,-1.392531388E-5,6.528922176E-6
2.860000000E1,2.986677107E-4,1.299701681E-3,-2.459171689E-5,-1.277972826E-5
2.880000000E1,2.935522500E-4,1.293254580E-3,-3.093849324E-5,-2.626582449E-5
2.900000000E1,2.881613809E-4,1.287326284E-3,-3.163673072E-5,-1.115594440E-5
2.920000000E1,2.890898722E-4,1.280599888E-3,-3.618159011E-5,-1.600697034E-6
