t,x,y,v_{y},v_{x}
7.78E+01,-1.53E-04,-3.89E-04,3.33E-05,4.06E-06
7.80E+01,-1.52E-04,-3.84E-04,3.12E-05,2.56E-06
7.82E+01,-1.52E-04,-3.76E-04,2.98E-05,7.24E-07
7.84E+01,-1.51E-04,-3.72E-04,2.99E-05,2.00E-06
7.86E+01,-1.51E-04,-3.65E-04,2.79E-05,6.51E-06
7.88E+01,-1.49E-04,-3.61E-04,3.77E-05,2.56E-05
7.90E+01,-1.41E-04,-3.49E-04,4.61E-05,1.62E-05
7.92E+01,-1.42E-04,-3.42E-04,5.02E-05,-5.86E-06
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
