,t,x,y,v_{x},v_{y}
603,374,0.000113,-0.000883,3.46E-06,-3.13E-05
604,374,0.000116,-0.000891,7.56E-06,-4.03E-05
605,375,0.000116,-0.000899,2.01E-06,-4.49E-05
606,375,0.000117,-0.000909,-1.33E-05,-3.29E-05
607,375,0.000111,-0.000912,-2.22E-05,-2.40E-05
608,375,0.000108,-0.000918,-1.05E-05,-2.79E-05
609,375,0.000107,-0.000924,-6.74E-06,-3.84E-05
610,376,0.000105,-0.000934,-6.20E-06,-3.73E-05
611,376,0.000104,-0.000938,-8.03E-06,-3.31E-05
612,376,0.000102,-0.000947,-1.42E-05,-5.10E-05
613,376,9.83E-05,-0.000959,-2.20E-05,-4.78E-05
614,376,9.30E-05,-0.000966,-2.79E-05,-3.19E-05
615,377,8.72E-05,-0.000972,-2.45E-05,-3.75E-05
616,377,8.32E-05,-0.000981,-1.05E-05,-4.55E-05
617,377,8.30E-05,-0.00099,2.61E-06,-6.49E-05
618,377,8.43E-05,-0.00101,7.70E-06,-7.35E-05
619,377,8.60E-05,-0.00102,-4.94E-06,-5.38E-05
620,378,8.23E-05,-0.00103,-1.76E-05,-3.49E-05
621,378,7.90E-05,-0.00103,-1.24E-05,-2.94E-05
622,378,7.73E-05,-0.00104,-5.32E-06,-4.67E-05
623,378,7.69E-05,-0.00105,-1.53E-08,-4.65E-05
624,378,7.73E-05,-0.00106,2.46E-07,-4.83E-05
625,379,7.70E-05,-0.00107,5.13E-06,-4.29E-05
626,379,7.94E-05,-0.00108,1.18E-05,-3.92E-05
627,379,8.17E-05,-0.00109,3.08E-06,-4.84E-05
628,379,8.06E-05,-0.0011,1.08E-07,-6.50E-05
629,379,8.17E-05,-0.00111,2.02E-06,-5.49E-05
630,380,8.14E-05,-0.00112,-4.57E-06,-3.00E-05
631,380,7.99E-05,-0.00112,9.28E-06,-3.02E-05
632,380,8.51E-05,-0.00113,2.97E-05,-3.65E-05
633,380,9.18E-05,-0.00114,9.19E-06,-4.56E-05
634,380,8.88E-05,-0.00115,-5.13E-06,-3.90E-05
635,381,8.97E-05,-0.00116,1.61E-05,-4.91E-05
636,381,9.52E-05,-0.00117,9.87E-06,-5.09E-05
637,381,9.37E-05,-0.00118,-1.01E-05,-3.40E-05
638,381,9.12E-05,-0.00118,-7.06E-06,-3.43E-05
639,381,9.09E-05,-0.00119,1.29E-06,-6.77E-05
640,382,9.17E-05,-0.00121,-5.22E-06,-8.50E-05
641,382,8.88E-05,-0.00122,-1.57E-05,-5.39E-05
642,382,8.54E-05,-0.00123,-2.06E-05,-3.26E-05
643,382,8.05E-05,-0.00124,5.43E-06,-3.83E-05
644,382,8.76E-05,-0.00124,1.97E-05,-3.53E-05
645,383,8.84E-05,-0.00125,7.26E-06,-2.92E-05
646,383,9.05E-05,-0.00126,1.45E-05,-2.99E-05
647,383,9.42E-05,-0.00126,-1.58E-05,-1.78E-05
648,383,8.42E-05,-0.00126,-1.44E-05,-3.93E-05
649,383,8.85E-05,-0.00128,1.45E-05,-5.98E-05
650,384,9.00E-05,-0.00129,6.67E-06,-5.76E-05
651,384,9.11E-05,-0.0013,-4.78E-07,-6.11E-05
652,384,8.98E-05,-0.00131,-6.47E-07,-3.17E-05
653,384,9.09E-05,-0.00131,1.10E-06,-2.66E-05
654,384,9.02E-05,-0.00132,5.02E-06,-4.09E-05
655,385,9.29E-05,-0.00133,9.35E-06,-5.23E-05
656,385,9.40E-05,-0.00134,1.49E-05,-4.63E-05
657,385,9.88E-05,-0.00135,3.78E-05,-3.52E-05
658,385,0.000109,-0.00136,2.22E-05,-4.59E-05
659,385,0.000108,-0.00137,5.12E-07,-3.84E-05
660,386,0.000109,-0.00137,1.64E-05,-3.05E-05
661,386,0.000114,-0.00138,1.39E-05,-2.55E-05
662,386,0.000115,-0.00138,1.15E-06,-3.37E-05
663,386,0.000115,-0.00139,4.98E-06,-4.91E-05
664,386,0.000117,-0.0014,1.03E-05,-3.37E-05
665,387,0.000119,-0.00141,-5.85E-06,-5.74E-05
666,387,0.000115,-0.00143,-1.51E-05,-7.69E-05
667,387,0.000113,-0.00144,2.97E-06,-4.06E-05
668,387,0.000116,-0.00144,-4.46E-07,-3.73E-05
669,387,0.000113,-0.00145,-1.03E-05,-3.88E-05
670,388,0.000112,-0.00146,-6.11E-06,-3.03E-05
671,388,0.00011,-0.00146,-8.19E-06,-3.58E-05
672,388,0.000108,-0.00147,-2.98E-06,-3.91E-05
673,388,0.000109,-0.00148,-8.59E-06,-3.73E-05
674,388,0.000105,-0.00149,-2.27E-05,-4.36E-05
675,389,9.99E-05,-0.0015,-2.74E-05,-3.55E-05
676,389,9.39E-05,-0.0015,-5.45E-06,-4.01E-05
677,389,9.77E-05,-0.00151,2.63E-05,-4.45E-05
678,389,0.000104,-0.00152,1.64E-05,-1.81E-05
679,389,0.000104,-0.00152,-5.96E-06,-3.84E-05
680,390,0.000102,-0.00153,5.89E-07,-9.49E-05
681,390,0.000105,-0.00156,-8.51E-07,-9.26E-05
682,390,0.000102,-0.00157,-1.40E-06,-7.18E-05
683,390,0.000104,-0.00159,-1.99E-06,-5.95E-05
684,390,0.000101,-0.00159,-7.58E-06,-2.78E-06
685,391,0.000101,-0.00159,1.71E-05,1.69E-05
686,391,0.000108,-0.00159,1.64E-05,1.38E-05
687,391,0.000108,-0.00158,-2.07E-05,2.68E-05
688,391,9.95E-05,-0.00158,-2.70E-05,2.31E-05
689,391,9.67E-05,-0.00157,-2.71E-06,1.61E-05
690,392,9.84E-05,-0.00157,-2.80E-06,1.44E-05
691,392,9.56E-05,-0.00157,-5.98E-06,-1.85E-05
692,392,9.60E-05,-0.00158,-8.46E-06,-4.47E-05
693,392,9.22E-05,-0.00159,1.74E-06,-1.70E-05
694,392,9.67E-05,-0.00159,2.33E-05,-3.19E-05
695,393,0.000102,-0.0016,8.42E-06,-4.83E-05
696,393,0.0001,-0.0016,-2.05E-07,-1.76E-05
697,393,0.000101,-0.00161,-2.37E-06,-2.19E-05
698,393,9.91E-05,-0.00161,7.51E-06,-5.68E-05
699,393,0.000104,-0.00163,3.80E-05,-9.84E-05
700,394,0.000114,-0.00165,3.15E-05,-0.00011
701,394,0.000117,-0.00167,1.08E-05,-8.51E-05
702,394,0.000119,-0.00169,2.38E-05,-8.80E-05
703,394,0.000127,-0.00171,3.81E-05,-6.90E-05
