t,x,y,v_{y},v_{x}
2.474000000E2,6.818105236E-4,6.580283097E-4,4.237863752E-5,-8.049027791E-6
2.476000000E2,6.801736003E-4,6.674717851E-4,3.987947497E-5,-2.637195456E-6
2.478000000E2,6.807556454E-4,6.739800997E-4,3.428104338E-5,2.646155853E-6
2.480000000E2,6.812320627E-4,6.811842024E-4,4.173464401E-5,4.734842408E-6
2.482000000E2,6.826495823E-4,6.906739573E-4,5.058612150E-5,3.807055515E-6
2.484000000E2,6.827548849E-4,7.014186510E-4,4.355534986E-5,2.219186345E-6
2.486000000E2,6.835372569E-4,7.080960973E-4,3.075177471E-5,7.105308229E-7
2.488000000E2,6.830390972E-4,7.137193609E-4,3.288986555E-5,-3.612599873E-7
2.490000000E2,6.833927529E-4,7.212520435E-4,4.489718975E-5,5.614225919E-7
2.492000000E2,6.832636663E-4,7.316782368E-4,3.452834285E-5,3.700434970E-7
2.494000000E2,6.835407703E-4,7.350633806E-4,2.573386255E-5,1.169456794E-6
2.496000000E2,6.837314490E-4,7.419717819E-4,2.725012517E-5,-6.837529992E-6
2.498000000E2,6.808057583E-4,7.459634307E-4,3.342156335E-5,-3.988480695E-7
2.500000000E2,6.835719097E-4,7.553404072E-4,3.280931037E-5,8.217443553E-6
2.502000000E2,6.840927357E-4,7.590871549E-4,3.345496763E-5,-2.245566324E-6
2.504000000E2,6.826736832E-4,7.687223942E-4,3.887243196E-5,2.211454863E-6
2.506000000E2,6.849773177E-4,7.746361276E-4,3.528394840E-5,7.219843147E-6
2.508000000E2,6.855616205E-4,7.828359736E-4,5.857202621E-5,1.166216097E-5
2.510000000E2,6.896421820E-4,7.980649381E-4,6.541882515E-5,1.083854251E-5
2.512000000E2,6.898970375E-4,8.090035037E-4,4.092781108E-5,-8.570404643E-6
2.514000000E2,6.862140202E-4,8.144360625E-4,3.738529830E-5,-1.070347396E-5
2.516000000E2,6.856156479E-4,8.239576230E-4,4.534419275E-5,5.599327663E-7
2.518000000E2,6.864379933E-4,8.325737396E-4,3.670046042E-5,-7.008432193E-7
2.520000000E2,6.853353106E-4,8.386378072E-4,3.298080573E-5,-3.940367108E-6
2.522000000E2,6.848618464E-4,8.457660619E-4,4.202835852E-5,-3.907375516E-6
2.524000000E2,6.837723604E-4,8.554491506E-4,4.112072441E-5,-8.580798501E-6
2.526000000E2,6.814295270E-4,8.622143517E-4,3.690879823E-5,-6.223730846E-6
2.528000000E2,6.812828681E-4,8.702126699E-4,3.666788789E-5,-5.544710952E-6
2.530000000E2,6.792116427E-4,8.768815069E-4,2.508639618E-5,-2.382088238E-5
2.532000000E2,6.717545151E-4,8.802472283E-4,5.915840639E-5,-2.859899204E-7
2.534000000E2,6.790972467E-4,9.005448694E-4,6.215723081E-5,3.985195555E-7
2.536000000E2,6.719139229E-4,9.051101207E-4,3.000244449E-5,-2.651778692E-5
2.538000000E2,6.684901319E-4,9.125458472E-4,4.215191982E-5,-8.387096016E-6
2.540000000E2,6.685590845E-4,9.219708886E-4,4.777380024E-5,3.855313449E-6
2.542000000E2,6.700322573E-4,9.316553673E-4,3.300669102E-5,1.605862246E-6
2.544000000E2,6.692014294E-4,9.351735650E-4,2.667736576E-5,8.910810493E-6
2.546000000E2,6.735965815E-4,9.423263136E-4,5.169563067E-5,-4.192565216E-6
2.548000000E2,6.675244033E-4,9.558518173E-4,5.039163612E-5,-1.413288549E-5
2.550000000E2,6.679434273E-4,9.624829681E-4,3.567458021E-5,6.002688138E-7
2.552000000E2,6.677645109E-4,9.701216493E-4,2.341499712E-5,-9.672279730E-6
2.554000000E2,6.640745154E-4,9.718489669E-4,-2.211997241E-6,-1.301334796E-5
2.556000000E2,6.625591717E-4,9.692368504E-4,8.875643237E-5,2.446374901E-6
2.558000000E2,6.650530654E-4,1.007351540E-3,1.117207519E-4,-2.709819024E-6
2.560000000E2,6.614752441E-4,1.013925151E-3,4.451566308E-5,-8.560491230E-6
2.562000000E2,6.616288689E-4,1.025157805E-3,5.010027279E-5,-4.189157189E-6
2.564000000E2,6.597995812E-4,1.033965260E-3,3.941499886E-5,-3.279707324E-6
2.566000000E2,6.603169860E-4,1.040923805E-3,3.353230837E-5,5.850328016E-6
2.568000000E2,6.621397124E-4,1.047378184E-3,3.612996030E-5,1.799730938E-5
2.570000000E2,6.675159097E-4,1.055375789E-3,3.462226738E-5,1.816148390E-5
2.572000000E2,6.694043060E-4,1.061227091E-3,3.290870200E-5,3.907090405E-6
2.574000000E2,6.690787459E-4,1.068539270E-3,2.843516512E-5,5.415891157E-6
2.576000000E2,6.715706624E-4,1.072601157E-3,1.802343037E-5,-2.897752199E-6
2.578000000E2,6.679196450E-4,1.075748642E-3,7.864503200E-7,-6.497285496E-6
2.580000000E2,6.689717482E-4,1.072915737E-3,6.352602222E-5,1.756430526E-5
2.582000000E2,6.749453671E-4,1.101159051E-3,8.702586806E-5,2.082671499E-5
2.584000000E2,6.773024342E-4,1.107726084E-3,3.276093288E-5,1.475209527E-5
2.586000000E2,6.808462052E-4,1.114263424E-3,3.622397267E-5,3.295806367E-6
2.588000000E2,6.786207568E-4,1.122215673E-3,4.057503293E-5,3.472613370E-6
