 ,X,Y,Position,Time
270,30.479,0.918,39.630,807
271,30.772,0.920,39.923,810
272,31.055,0.920,40.206,813
273,31.331,0.913,40.482,816
274,31.577,0.905,40.728,819
275,31.809,0.888,40.960,822
276,32.038,0.913,41.189,825
277,32.233,0.917,41.384,828
278,32.415,0.898,41.567,831
279,32.576,0.915,41.727,834
280,32.742,0.918,41.893,837
281,32.867,0.905,42.018,840
282,32.972,0.913,42.123,843
283,33.079,0.905,42.230,846
284,33.167,0.884,42.318,849
285,33.229,0.901,42.380,852
286,33.255,0.913,42.406,855
287,33.296,0.888,42.447,858
288,33.296,0.888,42.447,861
289,33.291,0.905,42.443,864
290,33.257,0.902,42.408,867
291,33.220,0.896,42.371,870
292,33.159,0.911,42.311,873
293,33.079,0.896,42.230,876
294,32.974,0.902,42.125,879
295,32.859,0.908,42.010,882
296,32.725,0.896,41.876,885
297,32.556,0.910,41.707,888
298,32.406,0.913,41.557,891
299,32.233,0.917,41.384,894
300,32.041,0.902,41.192,897
301,31.815,0.911,40.966,900
302,31.585,0.908,40.737,903
303,31.345,0.913,40.496,906
304,31.070,0.920,40.221,909
305,30.815,0.914,39.966,912
306,30.496,0.913,39.647,915
307,30.226,0.920,39.377,918
308,29.913,0.918,39.064,921
309,29.576,0.913,38.728,924
310,29.251,0.908,38.402,927
311,28.897,0.908,38.048,930
312,28.544,0.908,37.695,933
313,28.155,0.920,37.306,936
314,27.801,0.920,36.952,939
315,27.404,0.914,36.555,942
316,27.023,0.920,36.174,945
317,26.590,0.927,35.742,948
318,26.172,0.930,35.323,951
319,25.749,0.920,34.900,954
320,25.331,0.948,34.482,957
321,24.883,0.937,34.034,960
322,24.441,0.928,33.592,963
323,24.013,0.936,33.164,966
324,23.566,0.933,32.717,969
325,23.875,0.920,33.026,972
326,23.097,0.928,32.248,975
327,22.666,0.939,31.817,978
328,22.187,0.931,31.338,981
329,21.753,0.928,30.904,984
330,21.275,0.937,30.426,987
331,20.830,0.936,29.981,990
332,20.365,0.931,29.516,993
333,19.917,0.936,29.068,996
334,19.479,0.931,28.630,999
335,19.772,0.920,28.923,1002
336,19.009,0.929,28.160,1005
337,19.347,0.920,28.499,1008
338,18.569,0.928,27.720,1011
339,18.120,0.913,27.271,1014
340,17.685,0.920,26.836,1017
341,17.261,0.920,26.412,1020
342,16.828,0.931,25.979,1023
343,16.384,0.914,25.535,1026
344,15.968,0.912,25.119,1029
345,15.591,0.903,24.742,1032
346,15.170,0.891,24.321,1035
347,14.761,0.896,23.912,1038
348,14.388,0.914,23.539,1041
349,14.025,0.904,23.176,1044
350,13.644,0.891,22.796,1047
351,13.299,0.920,22.450,1050
352,12.953,0.900,22.104,1053
353,12.623,0.888,21.774,1056
354,12.287,0.888,21.438,1059
355,11.990,0.899,21.142,1062
356,11.684,0.884,20.835,1065
357,11.421,0.891,20.572,1068
358,11.134,0.881,20.286,1071
359,10.872,0.874,20.023,1074
360,10.631,0.888,19.783,1077
361,10.405,0.893,19.556,1080
362,10.193,0.893,19.344,1083
363,10.003,0.881,19.154,1086
364,9.839,0.893,18.990,1089
365,9.660,0.869,18.811,1092
366,9.518,0.888,18.669,1095
367,9.380,0.881,18.531,1098
368,9.279,0.884,18.430,1101
369,9.184,0.884,18.336,1104
370,9.090,0.877,18.241,1107
371,9.019,0.884,18.170,1110
372,8.984,0.869,18.135,1113
373,8.949,0.884,18.100,1116
374,8.932,0.880,18.083,1119
375,8.932,0.880,18.083,1122
376,8.956,0.888,18.108,1125
377,9.002,0.867,18.153,1128
378,9.055,0.884,18.206,1131
379,9.134,0.867,18.285,1134
380,9.214,0.867,18.365,1137
381,9.331,0.876,18.483,1140
382,9.437,0.881,18.588,1143
383,9.574,0.873,18.725,1146
384,9.734,0.881,18.885,1149
385,9.897,0.876,19.048,1152
386,10.051,0.893,19.202,1155
387,10.271,0.874,19.423,1158
388,10.489,0.880,19.640,1161
389,10.710,0.881,19.861,1164
390,10.929,0.884,20.080,1167
391,11.183,0.893,20.334,1170
392,11.460,0.900,20.611,1173
393,11.719,0.873,20.870,1176
394,12.010,0.892,21.161,1179
395,12.323,0.888,21.474,1182
396,12.637,0.881,21.788,1185
397,12.953,0.900,22.104,1188
398,13.292,0.913,22.443,1191
399,13.606,0.895,22.757,1194
400,13.975,0.899,23.126,1197
401,14.335,0.915,23.486,1200
402,14.696,0.895,23.847,1203
403,15.068,0.900,24.219,1206
404,15.467,0.915,24.618,1209
405,15.835,0.918,24.986,1212
406,16.255,0.918,25.406,1215
407,16.659,0.928,25.810,1218
408,16.942,0.849,26.093,1221
409,17.077,0.923,26.228,1224
410,17.473,0.939,26.624,1227
411,17.880,0.937,27.031,1230
412,18.304,0.909,27.455,1233
413,18.724,0.945,27.875,1236
414,19.138,0.936,28.290,1239
415,19.572,0.900,28.724,1242
416,19.999,0.918,29.151,1245
417,20.408,0.958,29.560,1248
418,20.833,0.928,29.984,1251
419,21.261,0.936,30.412,1254
420,21.661,0.948,30.812,1257
421,22.090,0.942,31.241,1260
422,22.521,0.931,31.672,1263
423,22.925,0.948,32.076,1266
424,23.319,0.931,32.470,1269
425,23.704,0.930,32.855,1272
426,24.127,0.942,33.279,1275
427,24.508,0.944,33.659,1278
428,24.912,0.912,34.063,1281
429,25.303,0.945,34.454,1284
430,25.669,0.940,34.820,1287
431,26.022,0.918,35.173,1290
432,26.368,0.937,35.519,1293
433,26.729,0.918,35.880,1296
434,27.073,0.903,36.224,1299
435,27.412,0.928,36.563,1302
436,27.740,0.922,36.892,1305
437,28.023,0.918,37.175,1308
438,28.356,0.918,37.507,1311
439,28.640,0.914,37.792,1314
440,28.897,0.899,38.048,1317
441,29.145,0.920,38.296,1320
442,29.438,0.913,38.589,1323
443,29.675,0.908,38.827,1326
444,29.888,0.908,39.039,1329
445,30.092,0.913,39.243,1332
446,30.291,0.893,39.442,1335
447,30.489,0.920,39.640,1338
448,30.637,0.913,39.789,1341
449,30.818,0.888,39.970,1344
450,30.977,0.913,40.128,1347
451,31.070,0.920,40.221,1350
452,31.196,0.920,40.347,1353
453,31.272,0.902,40.423,1356
454,31.381,0.914,40.532,1359
455,31.427,0.880,40.578,1362
456,31.486,0.913,40.638,1365
457,31.540,0.918,40.691,1368
458,31.550,0.920,40.701,1371
459,31.550,0.920,40.701,1374
460,31.550,0.920,40.701,1377
461,31.515,0.908,40.666,1380
462,31.465,0.901,40.616,1383
463,31.409,0.920,40.560,1386
464,31.338,0.920,40.489,1389
465,31.223,0.913,40.375,1392
466,31.145,0.912,40.296,1395
467,31.019,0.908,40.171,1398
468,30.883,0.903,40.034,1401
469,30.747,0.911,39.899,1404
470,30.595,0.908,39.746,1407
471,30.409,0.902,39.560,1410
472,30.206,0.920,39.357,1413
473,30.013,0.920,39.165,1416
474,29.800,0.905,38.951,1419
475,29.569,0.920,38.720,1422
476,29.322,0.908,38.473,1425
477,29.074,0.920,38.225,1428
478,28.791,0.920,37.942,1431
479,28.536,0.914,37.687,1434
480,28.225,0.920,37.376,1437
481,27.953,0.922,37.104,1440
482,27.639,0.929,36.790,1443
483,27.306,0.920,36.457,1446
484,27.023,0.920,36.174,1449
485,26.671,0.930,35.822,1452
486,26.322,0.930,35.473,1455
487,25.967,0.948,35.118,1458
488,25.608,0.939,34.759,1461
489,25.275,0.921,34.426,1464
490,24.910,0.940,34.061,1467
491,24.537,0.940,33.689,1470
492,24.168,0.937,33.319,1473
493,23.778,0.933,32.929,1476
494,23.383,0.948,32.534,1479
495,23.000,0.933,32.151,1482
496,23.309,0.849,32.460,1485
497,22.601,0.943,31.753,1488
498,22.218,0.948,31.369,1491
499,21.827,0.936,30.978,1494
500,21.432,0.930,30.583,1497
501,21.045,0.943,30.196,1500
502,20.647,0.940,29.798,1503
503,20.260,0.923,29.411,1506
504,19.869,0.940,29.020,1509
505,19.479,0.931,28.630,1512
506,19.069,0.930,28.220,1515
507,18.675,0.939,27.826,1518
508,18.290,0.948,27.441,1521
509,17.903,0.930,27.055,1524
510,17.526,0.937,26.677,1527
511,17.181,0.914,26.332,1530
512,16.801,0.908,25.952,1533
513,16.447,0.931,25.598,1536
514,16.101,0.914,25.252,1539
515,15.747,0.905,24.898,1542
516,15.421,0.920,24.572,1545
517,15.068,0.920,24.219,1548
518,14.768,0.903,23.919,1551
519,14.473,0.905,23.625,1554
520,14.148,0.920,23.299,1557
521,13.877,0.904,23.028,1560
522,13.562,0.903,22.713,1563
523,13.319,0.912,22.470,1566
524,13.024,0.900,22.175,1569
525,12.783,0.903,21.935,1572
526,12.556,0.908,21.707,1575
527,12.341,0.891,21.492,1578
528,12.108,0.884,21.259,1581
529,11.911,0.905,21.062,1584
530,11.743,0.902,20.894,1587
531,11.542,0.884,20.694,1590
532,11.425,0.899,20.576,1593
533,11.248,0.900,20.399,1596
534,11.118,0.884,20.269,1599
535,10.976,0.884,20.128,1602
536,10.900,0.892,20.051,1605
537,10.788,0.877,19.939,1608
538,10.721,0.891,19.872,1611
539,10.653,0.881,19.805,1614
540,10.613,0.884,19.764,1617
541,10.576,0.884,19.727,1620
542,10.547,0.893,19.698,1623
543,10.552,0.884,19.703,1626
544,10.569,0.881,19.720,1629
545,10.583,0.896,19.735,1632
546,10.631,0.888,19.783,1635
547,10.675,0.876,19.827,1638
548,10.750,0.909,19.902,1641
549,10.855,0.891,20.006,1644
550,10.933,0.891,20.084,1647
551,11.071,0.899,20.222,1650
552,11.173,0.892,20.324,1653
553,11.301,0.895,20.452,1656
554,11.460,0.920,20.611,1659
555,11.637,0.884,20.788,1662
556,11.802,0.884,20.953,1665
557,11.990,0.908,21.142,1668
558,12.199,0.891,21.350,1671
559,12.418,0.891,21.570,1674
560,12.627,0.908,21.778,1677
561,12.875,0.902,22.026,1680
562,13.122,0.899,22.273,1683
563,13.370,0.920,22.521,1686
564,13.634,0.901,22.785,1689
565,13.911,0.898,23.062,1692
566,14.201,0.909,23.352,1695
567,14.481,0.903,23.632,1698
568,14.813,0.905,23.964,1701
569,15.107,0.918,24.258,1704
570,15.421,0.920,24.572,1707
571,15.750,0.898,24.901,1710
572,16.100,0.923,25.252,1713
573,16.376,0.849,25.527,1716
574,16.412,0.920,25.563,1719
575,16.754,0.908,25.905,1722
576,17.119,0.939,26.270,1725
577,17.473,0.939,26.624,1728
578,17.826,0.920,26.978,1731
579,18.182,0.930,27.333,1734
580,18.559,0.931,27.710,1737
581,18.913,0.931,28.064,1740
582,19.206,0.920,28.357,1743
583,19.283,0.939,28.434,1746
584,19.637,0.951,28.789,1749
585,20.034,0.923,29.185,1752
586,20.338,0.849,29.489,1755
587,20.365,0.931,29.516,1758
588,20.732,0.948,29.884,1761
589,21.100,0.920,30.251,1764
590,21.490,0.928,30.641,1767
591,21.847,0.945,30.998,1770
592,22.210,0.930,31.361,1773
593,22.572,0.948,31.723,1776
594,22.934,0.948,32.085,1779
595,23.302,0.923,32.453,1782
596,23.655,0.923,32.807,1785
597,24.006,0.931,33.157,1788
598,24.317,0.937,33.468,1791
599,24.656,0.936,33.807,1794
600,25.000,0.939,34.151,1797
601,25.325,0.939,34.476,1800
602,25.608,0.920,34.759,1803
603,25.944,0.937,35.095,1806
604,26.264,0.912,35.415,1809
605,26.527,0.920,35.679,1812
606,26.836,0.931,35.987,1815
607,27.093,0.920,36.245,1818
608,27.376,0.920,36.528,1821
609,27.624,0.928,36.775,1824
610,27.872,0.920,37.023,1827
611,28.119,0.908,37.270,1830
612,28.339,0.914,37.490,1833
613,28.551,0.914,37.702,1836
614,28.756,0.899,37.907,1839
615,28.933,0.920,38.084,1842
616,29.117,0.914,38.268,1845
617,29.286,0.920,38.437,1848
618,29.456,0.914,38.607,1851
619,29.576,0.913,38.728,1854
620,29.711,0.920,38.862,1857
621,29.852,0.920,39.003,1860
622,29.923,0.920,39.074,1863
623,30.037,0.905,39.189,1866
624,30.108,0.913,39.259,1869
625,30.181,0.917,39.333,1872
626,30.241,0.908,39.392,1875
627,30.266,0.918,39.417,1878
628,30.277,0.920,39.428,1881
629,30.284,0.913,39.435,1884
630,30.277,0.920,39.428,1887
631,30.277,0.920,39.428,1890
632,30.241,0.908,39.392,1893
633,30.206,0.920,39.357,1896
634,30.142,0.913,39.293,1899
635,30.064,0.920,39.216,1902
636,29.994,0.920,39.145,1905
637,29.895,0.914,39.046,1908
638,29.782,0.920,38.933,1911
639,29.675,0.908,38.827,1914
640,29.499,0.920,38.650,1917
641,29.357,0.920,38.508,1920
642,29.216,0.920,38.367,1923
643,29.059,0.920,38.210,1926
644,28.882,0.912,38.033,1929
645,28.685,0.908,37.836,1932
646,28.463,0.913,37.615,1935
647,28.232,0.927,37.383,1938
648,28.013,0.920,37.164,1941
649,27.801,0.920,36.952,1944
650,27.568,0.929,36.719,1947
651,27.295,0.918,36.446,1950
652,27.043,0.929,36.194,1953
653,26.747,0.927,35.898,1956
654,26.492,0.928,35.643,1959
655,26.181,0.927,35.332,1962
656,25.920,0.939,35.071,1965
657,25.606,0.930,34.757,1968
658,25.325,0.939,34.476,1971
659,24.993,0.945,34.144,1974
660,24.663,0.942,33.814,1977
661,24.352,0.934,33.503,1980
662,24.023,0.949,33.174,1983
663,23.680,0.937,32.831,1986
664,23.344,0.939,32.495,1989
665,23.012,0.945,32.164,1992
666,22.672,0.949,31.823,1995
667,22.326,0.923,31.477,1998
668,21.978,0.945,31.129,2001
669,21.621,0.931,30.772,2004
670,21.275,0.937,30.426,2007
671,21.611,0.920,30.762,2010
672,20.931,0.931,30.082,2013
673,20.611,0.931,29.762,2016
674,20.257,0.931,29.408,2019
675,19.917,0.936,29.068,2022
676,19.563,0.936,28.714,2025
677,19.218,0.930,28.369,2028
678,18.895,0.930,28.046,2031
679,19.206,0.990,28.357,2034
680,18.559,0.931,27.710,2037
681,18.208,0.923,27.360,2040
682,17.869,0.923,27.020,2043
683,18.216,0.990,27.367,2046
684,17.527,0.929,26.678,2049
685,17.233,0.914,26.384,2052
686,16.907,0.920,26.058,2055
687,16.632,0.890,25.783,2058
688,16.313,0.905,25.464,2061
689,16.019,0.914,25.170,2064
690,15.732,0.914,24.883,2067
691,15.453,0.907,24.604,2070
692,15.181,0.914,24.332,2073
693,14.898,0.914,24.049,2076
694,14.675,0.907,23.826,2079
695,14.423,0.908,23.574,2082
696,14.148,0.920,23.299,2085
697,13.941,0.892,23.092,2088
698,13.730,0.909,22.881,2091
699,13.511,0.920,22.662,2094
700,13.331,0.891,22.482,2097
701,13.137,0.903,22.288,2100
702,12.966,0.903,22.117,2103
703,12.800,0.888,21.952,2106
704,12.645,0.895,21.796,2109
705,12.527,0.895,21.678,2112
706,12.404,0.895,21.555,2115
707,12.277,0.878,21.428,2118
708,12.188,0.903,21.339,2121
709,12.071,0.898,21.222,2124
710,12.002,0.888,21.153,2127
711,11.949,0.899,21.101,2130
712,11.884,0.900,21.035,2133
713,11.849,0.884,21.000,2136
714,11.834,0.903,20.985,2139
715,11.814,0.884,20.965,2142
716,11.819,0.892,20.970,2145
717,11.834,0.903,20.985,2148
718,11.849,0.884,21.000,2151
719,11.884,0.900,21.035,2154
720,11.942,0.892,21.093,2157
721,12.008,0.881,21.159,2160
722,12.079,0.895,21.230,2163
723,12.196,0.905,21.347,2166
724,12.277,0.878,21.428,2169
725,12.394,0.888,21.545,2172
726,12.505,0.900,21.656,2175
727,12.645,0.895,21.796,2178
728,12.776,0.881,21.927,2181
729,12.948,0.909,22.099,2184
730,13.122,0.899,22.273,2187
731,13.299,0.884,22.450,2190
732,13.476,0.908,22.627,2193
733,13.688,0.908,22.839,2196
734,13.900,0.884,23.052,2199
735,14.123,0.898,23.274,2202
736,14.343,0.909,23.494,2205
737,14.589,0.897,23.740,2208
738,14.827,0.914,23.979,2211
739,15.066,0.909,24.217,2214
740,15.319,0.891,24.470,2217
741,15.598,0.920,24.749,2220
742,15.856,0.913,25.007,2223
743,16.157,0.923,25.308,2226
744,16.412,0.920,25.563,2229
745,16.733,0.936,25.884,2232
746,17.048,0.912,26.199,2235
747,17.322,0.936,26.473,2238
748,17.650,0.928,26.801,2241
749,17.960,0.898,27.111,2244
750,18.251,0.939,27.402,2247
751,18.576,0.939,27.727,2250
752,18.913,0.913,28.064,2253
753,19.206,0.884,28.357,2256
754,19.218,0.930,28.369,2259
755,19.524,0.955,28.675,2262
756,19.858,0.920,29.009,2265
757,20.166,0.948,29.318,2268
758,20.486,0.949,29.637,2271
759,20.833,0.928,29.984,2274
760,21.135,0.942,30.286,2277
761,21.440,0.948,30.591,2280
762,21.779,0.940,30.930,2283
763,22.071,0.939,31.222,2286
764,22.396,0.949,31.547,2289
765,22.708,0.939,31.859,2292
766,23.005,0.941,32.156,2295
767,23.309,0.943,32.460,2298
768,23.627,0.939,32.778,2301
769,23.882,0.914,33.033,2304
770,24.199,0.948,33.350,2307
771,24.444,0.936,33.595,2310
772,24.759,0.920,33.910,2313
773,25.013,0.949,34.164,2316
774,25.263,0.933,34.415,2319
775,25.530,0.913,34.681,2322
776,25.774,0.937,34.925,2325
777,26.000,0.948,35.152,2328
778,26.245,0.920,35.396,2331
779,26.459,0.930,35.610,2334
780,26.675,0.948,35.826,2337
781,26.881,0.920,36.032,2340
782,27.083,0.918,36.234,2343
783,27.267,0.942,36.418,2346
784,27.447,0.920,36.598,2349
785,27.624,0.928,36.775,2352
786,27.803,0.930,36.954,2355
787,27.971,0.881,37.122,2358
788,28.096,0.924,37.247,2361
789,28.237,0.955,37.388,2364
790,28.367,0.900,37.518,2367
791,28.492,0.947,37.644,2370
792,28.587,0.939,37.738,2373
793,28.692,0.881,37.843,2376
794,28.763,0.914,37.914,2379
795,28.846,0.947,37.997,2382
796,28.894,0.891,38.045,2385
797,28.933,0.920,38.084,2388
798,28.979,0.944,38.130,2391
799,29.010,0.893,38.161,2394
800,29.019,0.910,38.170,2397
801,29.047,0.951,38.198,2400
802,29.010,0.913,38.162,2403
803,29.010,0.913,38.162,2406
804,28.972,0.948,38.123,2409
805,28.933,0.920,38.084,2412
806,28.897,0.899,38.048,2415
807,28.803,0.955,37.954,2418
808,28.749,0.905,37.900,2421
809,28.646,0.892,37.797,2424
810,28.557,0.945,37.708,2427
811,28.437,0.920,37.589,2430
812,28.328,0.891,37.479,2433
813,28.196,0.949,37.347,2436
814,28.023,0.918,37.175,2439
815,27.883,0.884,37.034,2442
816,27.734,0.947,36.885,2445
817,27.557,0.933,36.708,2448
818,27.553,0.918,36.704,2451
