 ,X,Y,Position,Time
150,22.044,1.194,31.196,447
151,22.390,1.220,31.542,450
152,22.734,1.221,31.886,453
153,23.076,1.184,32.228,456
154,23.424,1.218,32.577,459
155,23.760,1.229,32.912,462
156,24.091,1.174,33.244,465
157,24.436,1.211,33.588,468
158,24.773,1.218,33.926,471
159,25.109,1.180,34.261,474
160,25.429,1.211,34.581,477
161,25.764,1.228,34.917,480
162,26.090,1.177,35.242,483
163,26.416,1.201,35.568,486
164,26.710,1.236,35.862,489
165,27.031,1.184,36.183,492
166,27.334,1.201,36.486,495
167,27.623,1.228,36.775,498
168,27.926,1.194,37.078,501
169,28.188,1.194,37.341,504
170,28.473,1.221,37.626,507
171,28.746,1.201,37.899,510
172,29.004,1.198,38.157,513
173,29.243,1.211,38.395,516
174,29.506,1.192,38.658,519
175,29.741,1.174,38.894,522
176,29.965,1.196,39.117,525
177,30.186,1.194,39.339,528
178,30.391,1.165,39.544,531
179,30.583,1.201,39.735,534
180,30.795,1.201,39.947,537
181,30.964,1.162,40.117,540
182,31.148,1.201,40.300,543
183,31.296,1.194,40.449,546
184,31.457,1.165,40.610,549
185,31.596,1.198,40.749,552
186,31.728,1.201,40.880,555
187,31.850,1.148,41.002,558
188,31.960,1.196,41.113,561
189,32.066,1.201,41.219,564
190,32.155,1.161,41.308,567
191,32.243,1.189,41.395,570
192,32.293,1.201,41.446,573
193,32.356,1.161,41.508,576
194,32.419,1.186,41.572,579
195,32.437,1.196,41.589,582
196,32.470,1.161,41.623,585
197,32.487,1.175,41.640,588
198,32.490,1.201,41.642,591
199,32.487,1.175,41.640,594
200,32.466,1.169,41.618,597
201,32.419,1.201,41.572,600
202,32.379,1.175,41.531,603
203,32.338,1.165,41.491,606
204,32.278,1.201,41.430,609
205,32.210,1.175,41.362,612
206,32.112,1.154,41.265,615
207,32.021,1.203,41.174,618
208,31.932,1.194,41.084,621
209,31.783,1.165,40.936,624
210,31.660,1.196,40.812,627
211,31.519,1.192,40.671,630
212,31.378,1.161,40.531,633
213,31.218,1.201,40.371,636
214,31.042,1.201,40.194,639
215,30.865,1.165,40.018,642
216,30.689,1.201,39.841,645
217,30.477,1.201,39.629,648
218,30.290,1.165,39.442,651
219,30.053,1.201,39.206,654
220,29.841,1.201,38.994,657
221,29.600,1.174,38.753,660
222,29.347,1.201,38.499,663
223,29.107,1.208,38.259,666
224,28.860,1.177,38.013,669
225,28.595,1.199,37.747,672
226,28.323,1.201,37.475,675
227,28.046,1.174,37.199,678
228,27.758,1.201,36.910,681
229,27.475,1.220,36.628,684
230,27.185,1.194,36.338,687
231,26.883,1.194,36.036,690
232,26.563,1.219,35.716,693
233,26.274,1.201,35.427,696
234,25.936,1.201,35.089,699
235,25.643,1.228,34.795,702
236,25.321,1.189,34.473,705
237,25.003,1.201,34.156,708
238,24.693,1.232,33.846,711
239,24.367,1.201,33.520,714
240,24.042,1.195,33.195,717
241,23.716,1.228,32.868,720
242,23.406,1.194,32.558,723
243,23.076,1.193,32.229,726
244,22.755,1.236,31.907,729
245,22.462,1.211,31.615,732
246,22.143,1.189,31.295,735
247,21.830,1.229,30.983,738
248,21.542,1.201,30.695,741
249,21.224,1.201,30.377,744
250,20.912,1.229,30.065,747
251,20.632,1.220,29.784,750
252,20.341,1.201,29.494,753
253,20.064,1.229,29.217,756
254,19.785,1.218,28.938,759
255,19.536,1.187,28.689,762
256,19.282,1.220,28.434,765
257,19.022,1.223,28.174,768
258,18.788,1.201,27.940,771
259,18.555,1.210,27.708,774
260,18.343,1.210,27.496,777
261,18.088,1.174,27.240,780
262,17.891,1.212,27.043,783
263,17.720,1.226,26.872,786
264,17.514,1.190,26.667,789
265,17.344,1.211,26.496,792
266,17.194,1.216,26.347,795
267,17.049,1.177,26.202,798
268,16.881,1.201,26.033,801
269,16.745,1.229,25.897,804
270,16.651,1.192,25.804,807
271,16.527,1.201,25.680,810
272,16.416,1.216,25.569,813
273,16.335,1.193,25.488,816
274,16.255,1.203,25.408,819
275,16.174,1.220,25.327,822
276,16.139,1.189,25.291,825
277,16.104,1.201,25.256,828
278,16.061,1.229,25.214,831
279,16.039,1.194,25.192,834
280,16.029,1.173,25.182,837
281,16.037,1.228,25.189,840
282,16.040,1.194,25.193,843
283,16.077,1.186,25.229,846
284,16.106,1.211,25.258,849
285,16.146,1.195,25.299,852
286,16.181,1.194,25.334,855
287,16.265,1.206,25.418,858
288,16.335,1.201,25.488,861
289,16.417,1.170,25.570,864
290,16.527,1.201,25.680,867
291,16.649,1.201,25.802,870
292,16.739,1.181,25.892,873
293,16.881,1.201,26.033,876
294,17.017,1.218,26.170,879
295,17.155,1.189,26.308,882
296,17.304,1.201,26.457,885
297,17.455,1.221,26.607,888
298,17.630,1.195,26.782,891
299,17.818,1.193,26.971,894
300,18.011,1.220,27.163,897
301,18.187,1.180,27.340,900
302,18.399,1.201,27.552,903
303,18.587,1.236,27.740,906
304,18.788,1.201,27.940,909
305,19.015,1.201,28.167,912
306,19.268,1.229,28.420,915
307,19.494,1.201,28.646,918
308,19.725,1.201,28.878,921
309,19.988,1.222,29.141,924
310,20.235,1.199,29.388,927
311,20.483,1.201,29.635,930
312,20.753,1.236,29.906,933
313,21.005,1.204,30.158,936
314,21.267,1.194,30.419,939
315,21.548,1.229,30.700,942
316,21.825,1.220,30.977,945
317,22.107,1.201,31.260,948
318,22.390,1.220,31.542,951
319,22.678,1.229,31.830,954
320,22.962,1.194,32.114,957
321,23.239,1.211,32.392,960
322,23.540,1.229,32.693,963
323,23.802,1.201,32.955,966
324,24.111,1.194,33.263,969
325,24.403,1.236,33.555,972
326,24.676,1.198,33.828,975
327,24.983,1.210,34.135,978
328,25.274,1.228,34.426,981
329,25.533,1.189,34.685,984
330,25.835,1.201,34.988,987
331,26.101,1.229,35.254,990
332,26.380,1.196,35.533,993
333,26.635,1.194,35.787,996
334,26.916,1.228,36.069,999
335,27.193,1.201,36.345,1002
336,27.440,1.189,36.592,1005
337,27.699,1.212,36.851,1008
338,27.969,1.201,37.122,1011
339,28.188,1.194,37.341,1014
340,28.449,1.201,37.601,1017
341,28.676,1.201,37.828,1020
342,28.895,1.194,38.047,1023
343,29.107,1.208,38.259,1026
344,29.327,1.201,38.479,1029
345,29.530,1.174,38.682,1032
346,29.735,1.201,38.888,1035
347,29.932,1.201,39.084,1038
348,30.100,1.180,39.253,1041
349,30.274,1.198,39.427,1044
350,30.442,1.201,39.594,1047
351,30.592,1.183,39.744,1050
352,30.731,1.194,39.884,1053
353,30.865,1.201,40.018,1056
354,30.989,1.192,40.141,1059
355,31.104,1.186,40.257,1062
356,31.198,1.191,40.351,1065
357,31.291,1.175,40.444,1068
358,31.367,1.194,40.519,1071
359,31.448,1.196,40.600,1074
360,31.501,1.186,40.653,1077
361,31.528,1.186,40.680,1080
362,31.572,1.201,40.724,1083
363,31.587,1.191,40.739,1086
364,31.596,1.198,40.749,1089
365,31.596,1.198,40.749,1092
366,31.587,1.191,40.739,1095
367,31.579,1.194,40.731,1098
368,31.545,1.194,40.697,1101
369,31.501,1.201,40.653,1104
370,31.437,1.174,40.589,1107
371,31.375,1.201,40.527,1110
372,31.296,1.194,40.449,1113
373,31.218,1.165,40.371,1116
374,31.121,1.194,40.273,1119
375,31.007,1.201,40.159,1122
376,30.879,1.170,40.031,1125
377,30.751,1.194,39.904,1128
378,30.607,1.198,39.760,1131
379,30.466,1.198,39.618,1134
380,30.307,1.194,39.460,1137
381,30.144,1.201,39.296,1140
382,29.990,1.177,39.143,1143
383,29.806,1.201,38.958,1146
384,29.621,1.194,38.773,1149
385,29.417,1.189,38.570,1152
386,29.215,1.189,38.367,1155
387,28.994,1.201,38.146,1158
388,28.753,1.194,37.906,1161
389,28.535,1.201,37.687,1164
390,28.323,1.201,37.475,1167
391,28.104,1.194,37.256,1170
392,27.835,1.194,36.988,1173
393,27.597,1.201,36.749,1176
394,27.334,1.201,36.486,1179
395,27.077,1.198,36.230,1182
396,26.839,1.201,35.992,1185
397,26.557,1.201,35.709,1188
398,26.301,1.194,35.454,1191
399,26.065,1.211,35.217,1194
400,25.770,1.199,34.922,1197
401,25.497,1.201,34.650,1200
402,25.221,1.228,34.374,1203
403,24.952,1.201,34.105,1206
404,24.676,1.198,33.828,1209
405,24.410,1.215,33.562,1212
406,24.155,1.201,33.308,1215
407,23.863,1.199,33.015,1218
408,23.590,1.220,32.743,1221
409,23.308,1.201,32.460,1224
410,23.045,1.201,32.197,1227
411,22.757,1.228,31.910,1230
412,22.513,1.218,31.666,1233
413,22.268,1.201,31.421,1236
414,21.972,1.229,31.124,1239
415,21.754,1.220,30.907,1242
416,21.472,1.201,30.624,1245
417,21.228,1.217,30.380,1248
418,20.977,1.220,30.130,1251
419,20.753,1.212,29.906,1254
420,20.483,1.201,29.635,1257
421,20.271,1.220,29.423,1260
422,20.059,1.201,29.211,1263
423,19.849,1.211,29.002,1266
424,19.629,1.228,28.781,1269
425,19.413,1.199,28.565,1272
426,19.211,1.201,28.364,1275
427,19.011,1.236,28.164,1278
428,18.827,1.199,27.979,1281
429,18.646,1.201,27.799,1284
430,18.482,1.219,27.635,1287
431,18.320,1.186,27.473,1290
432,18.162,1.199,27.315,1293
433,18.011,1.220,27.163,1296
434,17.869,1.201,27.022,1299
435,17.763,1.189,26.916,1302
436,17.615,1.206,26.767,1305
437,17.497,1.201,26.649,1308
438,17.410,1.189,26.563,1311
439,17.304,1.201,26.457,1314
440,17.234,1.201,26.386,1317
441,17.154,1.195,26.306,1320
442,17.092,1.201,26.245,1323
443,17.050,1.195,26.202,1326
444,16.958,1.194,26.111,1329
445,16.941,1.199,26.093,1332
446,16.916,1.189,26.068,1335
447,16.888,1.194,26.040,1338
448,16.881,1.201,26.033,1341
449,16.881,1.201,26.033,1344
450,16.908,1.186,26.060,1347
451,16.932,1.201,26.084,1350
452,16.951,1.201,26.104,1353
453,17.011,1.199,26.164,1356
454,17.057,1.189,26.210,1359
455,17.092,1.201,26.245,1362
456,17.198,1.189,26.351,1365
457,17.276,1.195,26.429,1368
458,17.360,1.215,26.513,1371
459,17.456,1.203,26.608,1374
460,17.587,1.201,26.739,1377
461,17.685,1.207,26.837,1380
462,17.834,1.189,26.987,1383
463,17.950,1.203,27.103,1386
464,18.081,1.201,27.234,1389
465,18.223,1.201,27.375,1392
466,18.415,1.201,27.567,1395
467,18.576,1.201,27.728,1398
468,18.760,1.195,27.912,1401
469,18.957,1.195,28.109,1404
470,19.139,1.211,28.291,1407
471,19.324,1.204,28.477,1410
472,19.537,1.195,28.689,1413
473,19.741,1.201,28.894,1416
474,19.964,1.225,29.117,1419
475,20.193,1.208,29.346,1422
476,20.414,1.211,29.567,1425
477,20.641,1.221,29.793,1428
478,20.864,1.195,30.016,1431
479,21.129,1.203,30.281,1434
480,21.355,1.223,30.508,1437
481,21.602,1.199,30.755,1440
482,21.849,1.203,31.002,1443
483,22.107,1.220,31.260,1446
484,22.370,1.201,31.523,1449
485,22.620,1.199,31.773,1452
486,22.886,1.211,32.039,1455
487,23.147,1.201,32.300,1458
488,23.414,1.189,32.566,1461
489,23.667,1.229,32.819,1464
490,23.950,1.219,33.102,1467
491,24.198,1.195,33.351,1470
492,24.445,1.208,33.598,1473
493,24.723,1.211,33.875,1476
494,24.983,1.201,34.136,1479
495,25.238,1.215,34.390,1482
496,25.497,1.201,34.650,1485
497,25.745,1.189,34.897,1488
498,25.994,1.211,35.146,1491
499,26.255,1.193,35.407,1494
500,26.486,1.201,35.639,1497
501,26.713,1.201,35.866,1500
502,26.981,1.201,36.133,1503
503,27.193,1.201,36.345,1506
504,27.404,1.201,36.557,1509
505,27.631,1.201,36.784,1512
506,27.843,1.201,36.996,1515
507,28.047,1.194,37.200,1518
508,28.262,1.203,37.415,1521
509,28.459,1.183,37.612,1524
510,28.661,1.201,37.813,1527
511,28.810,1.208,37.962,1530
512,28.994,1.201,38.146,1533
513,29.177,1.194,38.330,1536
514,29.311,1.201,38.464,1539
515,29.460,1.194,38.612,1542
516,29.621,1.185,38.774,1545
517,29.742,1.194,38.895,1548
518,29.876,1.201,39.029,1551
519,29.990,1.177,39.143,1554
520,30.095,1.194,39.248,1557
521,30.194,1.189,39.347,1560
522,30.260,1.170,39.413,1563
523,30.364,1.194,39.516,1566
524,30.415,1.186,39.567,1569
525,30.472,1.175,39.625,1572
526,30.519,1.194,39.672,1575
527,30.576,1.194,39.728,1578
528,30.592,1.183,39.744,1581
529,30.598,1.201,39.750,1584
530,30.636,1.192,39.788,1587
531,30.634,1.161,39.786,1590
532,30.607,1.198,39.760,1593
533,30.590,1.194,39.742,1596
534,30.580,1.175,39.733,1599
535,30.539,1.186,39.692,1602
536,30.477,1.201,39.629,1605
537,30.439,1.175,39.592,1608
538,30.371,1.201,39.523,1611
539,30.300,1.186,39.453,1614
540,30.203,1.186,39.355,1617
541,30.124,1.201,39.276,1620
542,30.018,1.201,39.170,1623
543,29.901,1.198,39.053,1626
544,29.806,1.201,38.958,1629
545,29.665,1.201,38.817,1632
546,29.530,1.194,38.683,1635
547,29.409,1.186,38.562,1638
548,29.241,1.201,38.393,1641
549,29.100,1.201,38.252,1644
550,28.947,1.184,38.099,1647
551,28.753,1.208,37.906,1650
552,28.601,1.192,37.753,1653
553,28.400,1.194,37.553,1656
554,28.217,1.206,37.369,1659
555,28.040,1.201,37.193,1662
556,27.835,1.194,36.988,1665
557,27.623,1.208,36.776,1668
558,27.412,1.208,36.564,1671
559,27.211,1.182,36.364,1674
560,27.009,1.215,36.161,1677
561,26.796,1.194,35.948,1680
562,26.566,1.183,35.718,1683
563,26.345,1.220,35.497,1686
564,26.131,1.211,35.284,1689
565,25.886,1.189,35.038,1692
566,25.667,1.195,34.819,1695
567,25.427,1.220,34.579,1698
568,25.205,1.199,34.357,1701
569,24.953,1.210,34.105,1704
570,24.720,1.220,33.873,1707
571,24.493,1.201,33.646,1710
572,24.226,1.201,33.379,1713
573,24.020,1.229,33.172,1716
574,23.795,1.194,32.948,1719
575,23.527,1.194,32.679,1722
576,23.313,1.229,32.466,1725
577,23.068,1.195,32.221,1728
578,22.849,1.189,32.001,1731
579,22.607,1.229,31.760,1734
580,22.379,1.199,31.532,1737
581,22.150,1.195,31.302,1740
582,21.944,1.226,31.097,1743
583,21.726,1.204,30.878,1746
584,21.489,1.187,30.642,1749
585,21.271,1.236,30.424,1752
586,21.048,1.201,30.200,1755
587,20.855,1.201,30.008,1758
588,20.663,1.229,29.815,1761
589,20.463,1.201,29.616,1764
590,20.271,1.201,29.423,1767
591,20.104,1.223,29.257,1770
592,19.916,1.211,29.068,1773
593,19.713,1.194,28.865,1776
594,19.565,1.220,28.717,1779
595,19.391,1.229,28.544,1782
596,19.218,1.194,28.371,1785
597,19.082,1.212,28.234,1788
598,18.961,1.212,28.113,1791
599,18.788,1.201,27.940,1794
600,18.672,1.208,27.825,1797
601,18.574,1.211,27.726,1800
602,18.441,1.194,27.594,1803
603,18.364,1.201,27.516,1806
604,18.230,1.220,27.383,1809
605,18.154,1.190,27.306,1812
606,18.071,1.199,27.223,1815
607,18.011,1.220,27.163,1818
608,17.940,1.201,27.093,1821
609,17.869,1.201,27.022,1824
610,17.837,1.217,26.990,1827
611,17.799,1.201,26.951,1830
612,17.763,1.189,26.916,1833
613,17.749,1.206,26.901,1836
614,17.748,1.197,26.900,1839
615,17.739,1.194,26.891,1842
616,17.749,1.206,26.901,1845
617,17.746,1.187,26.898,1848
618,17.781,1.192,26.934,1851
619,17.801,1.211,26.953,1854
620,17.842,1.195,26.994,1857
621,17.876,1.174,27.028,1860
622,17.952,1.212,27.104,1863
623,18.011,1.201,27.163,1866
624,18.086,1.183,27.238,1869
625,18.172,1.210,27.325,1872
626,18.262,1.220,27.414,1875
627,18.364,1.201,27.516,1878
628,18.483,1.210,27.635,1881
629,18.584,1.220,27.736,1884
630,18.717,1.201,27.869,1887
631,18.860,1.203,28.013,1890
632,18.999,1.220,28.152,1893
633,19.141,1.201,28.293,1896
634,19.284,1.211,28.437,1899
635,19.441,1.215,28.593,1902
636,19.609,1.198,28.762,1905
637,19.776,1.201,28.929,1908
638,19.957,1.229,29.109,1911
639,20.130,1.201,29.282,1914
640,20.322,1.201,29.474,1917
641,20.506,1.228,29.659,1920
642,20.709,1.215,29.862,1923
643,20.906,1.201,30.059,1926
644,21.122,1.228,30.275,1929
645,21.332,1.211,30.485,1932
646,21.542,1.201,30.695,1935
647,21.760,1.229,30.912,1938
648,21.966,1.220,31.118,1941
649,22.178,1.201,31.330,1944
650,22.408,1.232,31.561,1947
651,22.648,1.218,31.800,1950
652,22.874,1.199,32.026,1953
653,23.094,1.211,32.246,1956
654,23.313,1.229,32.466,1959
655,23.527,1.194,32.679,1962
656,23.782,1.210,32.934,1965
657,24.012,1.211,33.165,1968
658,24.226,1.201,33.379,1971
659,24.436,1.211,33.588,1974
660,24.669,1.232,33.821,1977
661,24.897,1.189,34.050,1980
662,25.125,1.201,34.277,1983
663,25.339,1.218,34.491,1986
664,25.558,1.199,34.710,1989
665,25.760,1.201,34.913,1992
666,25.976,1.228,35.129,1995
667,26.179,1.198,35.332,1998
668,26.409,1.194,35.561,2001
669,26.569,1.212,35.721,2004
670,26.788,1.201,35.941,2007
671,26.981,1.201,36.133,2010
672,27.172,1.210,36.325,2013
673,27.334,1.201,36.486,2016
674,27.531,1.191,36.683,2019
675,27.680,1.208,36.832,2022
676,27.843,1.201,36.996,2025
677,27.987,1.192,37.140,2028
678,28.162,1.201,37.314,2031
679,28.316,1.194,37.468,2034
680,28.443,1.175,37.595,2037
681,28.570,1.201,37.722,2040
682,28.711,1.189,37.864,2043
683,28.826,1.183,37.978,2046
684,28.932,1.198,38.085,2049
685,29.056,1.186,38.208,2052
686,29.144,1.198,38.297,2055
687,29.241,1.201,38.393,2058
688,29.311,1.201,38.464,2061
689,29.409,1.186,38.562,2064
690,29.453,1.201,38.605,2067
691,29.530,1.194,38.683,2070
692,29.579,1.201,38.731,2073
693,29.621,1.194,38.773,2076
694,29.665,1.201,38.817,2079
695,29.672,1.194,38.824,2082
696,29.709,1.198,38.862,2085
697,29.735,1.201,38.888,2088
698,29.742,1.194,38.895,2091
699,29.723,1.184,38.876,2094
700,29.709,1.198,38.862,2097
701,29.672,1.194,38.824,2100
702,29.672,1.194,38.824,2103
703,29.629,1.189,38.782,2106
704,29.594,1.201,38.746,2109
705,29.530,1.194,38.683,2112
706,29.460,1.208,38.612,2115
707,29.417,1.189,38.570,2118
708,29.319,1.194,38.471,2121
709,29.241,1.201,38.393,2124
710,29.163,1.208,38.316,2127
711,29.064,1.189,38.217,2130
712,28.965,1.194,38.118,2133
713,28.844,1.194,37.997,2136
714,28.736,1.199,37.889,2139
715,28.612,1.194,37.765,2142
716,28.464,1.201,37.616,2145
717,28.323,1.201,37.475,2148
718,28.181,1.201,37.334,2151
719,28.040,1.201,37.193,2154
720,27.884,1.201,37.036,2157
721,27.722,1.189,36.875,2160
722,27.546,1.201,36.698,2163
723,27.404,1.201,36.557,2166
724,27.193,1.201,36.345,2169
725,27.032,1.201,36.184,2172
726,26.839,1.201,35.992,2175
727,26.645,1.192,35.798,2178
728,26.466,1.210,35.618,2181
729,26.274,1.201,35.427,2184
730,26.062,1.201,35.215,2187
731,25.879,1.204,35.031,2190
732,25.690,1.201,34.842,2193
733,25.480,1.192,34.632,2196
734,25.286,1.201,34.438,2199
735,25.052,1.214,34.204,2202
736,24.835,1.194,33.987,2205
737,24.633,1.210,33.786,2208
738,24.418,1.210,33.570,2211
739,24.216,1.199,33.368,2214
740,24.014,1.201,33.167,2217
741,23.800,1.211,32.953,2220
742,23.590,1.201,32.743,2223
743,23.374,1.218,32.527,2226
744,23.149,1.218,32.301,2229
745,22.944,1.199,32.097,2232
746,22.743,1.201,31.895,2235
747,22.537,1.229,31.689,2238
748,22.339,1.193,31.491,2241
749,22.135,1.204,31.288,2244
750,21.948,1.218,31.101,2247
751,21.754,1.201,30.907,2250
752,21.542,1.201,30.695,2253
753,21.380,1.210,30.533,2256
754,21.189,1.201,30.341,2259
755,21.012,1.189,30.165,2262
756,20.836,1.220,29.988,2265
757,20.666,1.204,29.819,2268
758,20.483,1.201,29.635,2271
759,20.341,1.220,29.494,2274
760,20.196,1.218,29.348,2277
761,20.059,1.201,29.211,2280
762,19.900,1.218,29.052,2283
763,19.757,1.201,28.909,2286
764,19.646,1.194,28.798,2289
765,19.494,1.220,28.646,2292
766,19.375,1.219,28.528,2295
767,19.282,1.201,28.434,2298
768,19.183,1.215,28.336,2301
769,19.082,1.212,28.234,2304
770,18.989,1.199,28.142,2307
771,18.929,1.201,28.081,2310
772,18.834,1.225,27.987,2313
773,18.768,1.193,27.920,2316
774,18.710,1.208,27.862,2319
775,18.648,1.211,27.801,2322
776,18.611,1.189,27.763,2325
777,18.576,1.201,27.728,2328
778,18.555,1.210,27.708,2331
779,18.532,1.194,27.685,2334
780,18.526,1.210,27.678,2337
781,18.507,1.211,27.660,2340
782,18.517,1.209,27.669,2343
783,18.525,1.201,27.677,2346
784,18.533,1.204,27.686,2349
785,18.576,1.201,27.728,2352
786,18.576,1.201,27.728,2355
787,18.629,1.218,27.781,2358
788,18.653,1.194,27.806,2361
789,18.737,1.201,27.889,2364
790,18.790,1.211,27.942,2367
791,18.869,1.203,28.021,2370
792,18.957,1.195,28.109,2373
793,19.014,1.228,28.167,2376
794,19.113,1.195,28.265,2379
795,19.211,1.201,28.364,2382
796,19.317,1.209,28.470,2385
797,19.435,1.212,28.588,2388
798,19.545,1.201,28.697,2391
799,19.670,1.209,28.823,2394
800,19.670,1.209,28.823,2397
