 	X	Y	Position	Time
946	22.701	1.088	31.852	2835
947	22.708	1.061	31.859	2838
948	22.718	1.063	31.869	2841
949	22.743	1.082	31.894	2844
950	22.778	1.061	31.929	2847
951	22.785	1.068	31.936	2850
952	22.843	1.088	31.994	2853
953	22.842	1.068	31.993	2856
954	22.900	1.061	32.051	2859
955	22.934	1.088	32.085	2862
956	22.963	1.067	32.115	2865
957	22.998	1.054	32.149	2868
958	23.031	1.086	32.182	2871
959	23.061	1.061	32.212	2874
960	23.122	1.059	32.273	2877
961	23.147	1.088	32.298	2880
962	23.205	1.072	32.356	2883
963	23.258	1.061	32.409	2886
964	23.276	1.072	32.427	2889
965	23.335	1.079	32.486	2892
966	23.359	1.061	32.510	2895
967	23.419	1.089	32.570	2898
968	23.484	1.072	32.635	2901
969	23.529	1.067	32.680	2904
970	23.572	1.061	32.723	2907
971	23.629	1.072	32.780	2910
972	23.687	1.059	32.839	2913
973	23.705	1.068	32.856	2916
974	23.771	1.072	32.922	2919
975	23.839	1.061	32.991	2922
976	23.883	1.077	33.034	2925
977	23.919	1.079	33.070	2928
978	23.981	1.061	33.132	2931
979	24.052	1.061	33.203	2934
980	24.087	1.073	33.238	2937
981	24.129	1.054	33.281	2940
982	24.195	1.072	33.346	2943
983	24.240	1.085	33.391	2946
984	24.279	1.061	33.430	2949
985	24.335	1.061	33.486	2952
986	24.399	1.088	33.550	2955
987	24.432	1.055	33.583	2958
988	24.476	1.061	33.627	2961
989	24.526	1.087	33.677	2964
990	24.564	1.057	33.716	2967
991	24.618	1.061	33.769	2970
992	24.664	1.085	33.815	2973
993	24.703	1.061	33.855	2976
994	24.744	1.061	33.895	2979
995	24.778	1.080	33.929	2982
996	24.830	1.061	33.981	2985
997	24.845	1.061	33.996	2988
998	24.893	1.068	34.045	2991
999	24.956	1.061	34.107	2994
1000	24.956	1.061	34.107	2997
