 ,X,Y,Position,Time
346,14.387,1.105,21.960,1035
347,14.615,1.131,22.189,1038
348,14.858,1.127,22.431,1041
349,15.083,1.095,22.657,1044
350,15.333,1.128,22.906,1047
351,15.567,1.137,23.140,1050
352,15.837,1.109,23.410,1053
353,16.064,1.137,23.638,1056
354,16.331,1.142,23.904,1059
355,16.601,1.115,24.174,1062
356,16.846,1.137,24.419,1065
357,17.151,1.147,24.724,1068
358,17.405,1.117,24.979,1071
359,17.677,1.124,25.250,1074
360,17.948,1.158,25.521,1077
361,18.208,1.102,25.782,1080
362,18.501,1.128,26.075,1083
363,18.765,1.157,26.339,1086
364,19.049,1.118,26.623,1089
365,19.323,1.135,26.897,1092
366,19.611,1.144,27.184,1095
367,19.885,1.120,27.458,1098
368,20.160,1.144,27.733,1101
369,20.424,1.161,27.997,1104
370,20.705,1.128,28.278,1107
371,20.969,1.137,28.542,1110
372,21.188,1.164,28.762,1113
373,21.478,1.145,29.052,1116
374,21.733,1.120,29.306,1119
375,21.970,1.164,29.543,1122
376,22.241,1.144,29.814,1125
377,22.463,1.127,30.037,1128
378,22.682,1.144,30.255,1131
379,22.895,1.144,30.468,1134
380,23.137,1.121,30.710,1137
381,23.378,1.144,30.952,1140
382,23.566,1.159,31.140,1143
383,23.776,1.117,31.350,1146
384,23.963,1.155,31.536,1149
385,24.155,1.145,31.729,1152
386,24.330,1.120,31.903,1155
387,24.495,1.144,32.069,1158
388,24.665,1.173,32.238,1161
389,24.796,1.135,32.370,1164
390,24.939,1.135,32.512,1167
391,25.096,1.155,32.669,1170
392,25.179,1.125,32.752,1173
393,25.304,1.137,32.878,1176
394,25.407,1.161,32.981,1179
395,25.507,1.135,33.081,1182
396,25.589,1.133,33.162,1185
397,25.662,1.163,33.236,1188
398,25.719,1.125,33.293,1191
399,25.762,1.111,33.335,1194
400,25.815,1.159,33.389,1197
401,25.853,1.128,33.426,1200
402,25.871,1.127,33.445,1203
403,25.871,1.148,33.445,1206
404,25.873,1.137,33.447,1209
405,25.873,1.118,33.447,1212
406,25.838,1.158,33.411,1215
407,25.815,1.135,33.389,1218
408,25.758,1.102,33.331,1221
409,25.731,1.157,33.304,1224
410,25.667,1.144,33.240,1227
411,25.601,1.125,33.174,1230
412,25.518,1.137,33.091,1233
413,25.440,1.144,33.013,1236
414,25.312,1.118,32.886,1239
415,25.229,1.155,32.802,1242
416,25.098,1.164,32.671,1245
417,24.964,1.137,32.538,1248
418,24.852,1.135,32.425,1251
419,24.707,1.151,32.281,1254
420,24.573,1.128,32.147,1257
421,24.388,1.144,31.961,1260
422,24.245,1.164,31.818,1263
423,24.056,1.124,31.630,1266
424,23.893,1.135,31.467,1269
425,23.715,1.147,31.289,1272
426,23.538,1.135,31.111,1275
427,23.314,1.137,30.888,1278
428,23.107,1.164,30.681,1281
429,22.895,1.144,30.468,1284
430,22.710,1.137,30.284,1287
431,22.500,1.166,30.074,1290
432,22.284,1.158,29.857,1293
433,22.063,1.123,29.637,1296
434,21.841,1.169,29.415,1299
435,21.591,1.147,29.165,1302
436,21.345,1.128,28.918,1305
437,21.113,1.163,28.687,1308
438,20.862,1.132,28.435,1311
439,20.613,1.137,28.187,1314
440,20.388,1.145,27.962,1317
441,20.148,1.153,27.721,1320
442,19.885,1.120,27.458,1323
443,19.637,1.152,27.210,1326
444,19.400,1.155,26.974,1329
445,19.123,1.127,26.696,1332
446,18.888,1.137,26.461,1335
447,18.651,1.151,26.225,1338
448,18.392,1.120,25.965,1341
449,18.145,1.129,25.719,1344
450,17.905,1.144,25.479,1347
451,17.650,1.115,25.224,1350
452,17.413,1.127,24.986,1353
453,17.181,1.147,24.754,1356
454,16.941,1.113,24.515,1359
455,16.694,1.117,24.268,1362
456,16.471,1.137,24.044,1365
457,16.242,1.117,23.815,1368
458,16.017,1.113,23.591,1371
459,15.808,1.132,23.381,1374
460,15.567,1.118,23.140,1377
461,15.360,1.110,22.933,1380
462,15.140,1.137,22.714,1383
463,14.943,1.110,22.516,1386
464,14.756,1.108,22.329,1389
465,14.571,1.137,22.145,1392
466,14.377,1.118,21.950,1395
467,14.212,1.110,21.786,1398
468,14.026,1.110,21.600,1401
469,13.867,1.110,21.440,1404
470,13.717,1.102,21.290,1407
471,13.574,1.127,21.148,1410
472,13.422,1.125,20.996,1413
473,13.298,1.110,20.872,1416
474,13.174,1.113,20.748,1419
475,13.050,1.123,20.624,1422
476,12.926,1.102,20.500,1425
477,12.826,1.109,20.400,1428
478,12.728,1.120,20.301,1431
479,12.652,1.118,20.226,1434
480,12.575,1.093,20.148,1437
481,12.500,1.135,20.073,1440
482,12.460,1.102,20.033,1443
483,12.400,1.110,19.973,1446
484,12.359,1.117,19.932,1449
485,12.317,1.102,19.891,1452
486,12.309,1.102,19.882,1455
487,12.295,1.127,19.868,1458
488,12.303,1.110,19.877,1461
489,12.303,1.110,19.877,1464
490,12.303,1.110,19.877,1467
491,12.339,1.105,19.913,1470
492,12.384,1.110,19.957,1473
493,12.439,1.102,20.013,1476
494,12.485,1.115,20.058,1479
495,12.522,1.102,20.095,1482
496,12.613,1.120,20.187,1485
497,12.688,1.102,20.261,1488
498,12.771,1.098,20.345,1491
499,12.872,1.110,20.445,1494
500,12.981,1.124,20.554,1497
501,13.091,1.102,20.664,1500
502,13.221,1.118,20.794,1503
503,13.357,1.110,20.930,1506
504,13.489,1.110,21.063,1509
505,13.638,1.117,21.212,1512
506,13.795,1.109,21.369,1515
507,13.941,1.102,21.515,1518
508,14.106,1.109,21.679,1521
509,14.278,1.117,21.851,1524
510,14.454,1.113,22.027,1527
511,14.633,1.117,22.207,1530
512,14.833,1.114,22.406,1533
513,15.022,1.113,22.596,1536
514,15.237,1.115,22.810,1539
515,15.424,1.118,22.998,1542
516,15.638,1.118,23.211,1545
517,15.851,1.118,23.424,1548
518,16.062,1.127,23.635,1551
519,16.265,1.125,23.839,1554
520,16.480,1.135,24.054,1557
521,16.714,1.135,24.288,1560
522,16.960,1.123,24.533,1563
523,17.181,1.128,24.754,1566
524,17.415,1.137,24.988,1569
525,17.628,1.137,25.201,1572
526,17.877,1.137,25.450,1575
527,18.115,1.135,25.688,1578
528,18.337,1.127,25.910,1581
529,18.559,1.144,26.132,1584
530,18.810,1.135,26.384,1587
531,19.049,1.137,26.623,1590
532,19.263,1.137,26.836,1593
533,19.489,1.133,27.063,1596
534,19.734,1.135,27.308,1599
535,19.976,1.127,27.549,1602
536,20.187,1.137,27.760,1605
537,20.400,1.137,27.973,1608
538,20.613,1.137,28.187,1611
539,20.834,1.144,28.407,1614
540,21.057,1.128,28.631,1617
541,21.288,1.129,28.862,1620
542,21.495,1.141,29.068,1623
543,21.679,1.137,29.253,1626
544,21.893,1.137,29.466,1629
545,22.085,1.147,29.659,1632
546,22.261,1.135,29.835,1635
547,22.442,1.137,30.015,1638
548,22.624,1.147,30.198,1641
549,22.810,1.144,30.383,1644
550,22.963,1.137,30.536,1647
551,23.101,1.137,30.675,1650
552,23.250,1.144,30.824,1653
553,23.413,1.143,30.987,1656
554,23.556,1.143,31.129,1659
555,23.677,1.144,31.250,1662
556,23.819,1.144,31.392,1665
557,23.954,1.137,31.527,1668
558,24.032,1.144,31.606,1671
559,24.157,1.135,31.730,1674
560,24.238,1.137,31.812,1677
561,24.327,1.142,31.901,1680
562,24.388,1.144,31.961,1683
563,24.478,1.135,32.051,1686
564,24.550,1.144,32.123,1689
565,24.592,1.148,32.165,1692
566,24.629,1.132,32.203,1695
567,24.686,1.137,32.260,1698
568,24.716,1.137,32.290,1701
569,24.736,1.137,32.309,1704
570,24.736,1.137,32.309,1707
571,24.736,1.137,32.309,1710
572,24.736,1.137,32.309,1713
573,24.725,1.135,32.299,1716
574,24.707,1.151,32.281,1719
575,24.667,1.148,32.240,1722
576,24.601,1.144,32.174,1725
577,24.574,1.137,32.147,1728
578,24.523,1.137,32.096,1731
579,24.452,1.137,32.025,1734
580,24.380,1.137,31.954,1737
581,24.302,1.144,31.876,1740
582,24.219,1.137,31.792,1743
583,24.138,1.142,31.712,1746
584,24.013,1.145,31.587,1749
585,23.901,1.142,31.474,1752
586,23.792,1.137,31.366,1755
587,23.659,1.135,31.233,1758
588,23.556,1.141,31.129,1761
589,23.389,1.137,30.963,1764
590,23.250,1.144,30.824,1767
591,23.089,1.145,30.663,1770
592,22.944,1.131,30.518,1773
593,22.791,1.135,30.364,1776
594,22.631,1.153,30.205,1779
595,22.461,1.137,30.035,1782
596,22.284,1.158,29.857,1785
597,22.104,1.148,29.677,1788
598,21.893,1.137,29.466,1791
599,21.722,1.134,29.296,1794
600,21.535,1.148,29.109,1797
601,21.324,1.137,28.898,1800
602,21.139,1.134,28.713,1803
603,20.940,1.151,28.514,1806
604,20.735,1.147,28.308,1809
605,20.516,1.135,28.090,1812
606,20.293,1.132,27.867,1815
607,20.092,1.133,27.665,1818
608,19.886,1.128,27.459,1821
609,19.669,1.147,27.242,1824
610,19.455,1.147,27.029,1827
611,19.251,1.125,26.824,1830
612,19.030,1.137,26.603,1833
613,18.810,1.135,26.384,1836
614,18.578,1.135,26.151,1839
615,18.349,1.135,25.923,1842
616,18.161,1.137,25.734,1845
617,17.948,1.117,25.521,1848
618,17.734,1.139,25.308,1851
619,17.514,1.134,25.088,1854
620,17.300,1.121,24.874,1857
621,17.095,1.137,24.668,1860
622,16.891,1.135,24.464,1863
623,16.686,1.120,24.260,1866
624,16.479,1.125,24.052,1869
625,16.277,1.137,23.851,1872
626,16.106,1.108,23.680,1875
627,15.913,1.117,23.486,1878
628,15.724,1.137,23.297,1881
629,15.557,1.117,23.131,1884
630,15.360,1.110,22.933,1887
631,15.222,1.135,22.795,1890
632,15.048,1.102,22.622,1893
633,14.898,1.123,22.472,1896
634,14.749,1.125,22.323,1899
635,14.577,1.109,22.151,1902
636,14.436,1.110,22.009,1905
637,14.308,1.128,21.881,1908
638,14.184,1.109,21.758,1911
639,14.038,1.102,21.612,1914
640,13.932,1.118,21.505,1917
641,13.821,1.113,21.395,1920
642,13.728,1.117,21.301,1923
643,13.636,1.125,21.209,1926
644,13.541,1.127,21.114,1929
645,13.446,1.102,21.019,1932
646,13.391,1.121,20.964,1935
647,13.308,1.114,20.881,1938
648,13.249,1.105,20.823,1941
649,13.221,1.118,20.794,1944
650,13.174,1.113,20.748,1947
651,13.127,1.098,20.700,1950
652,13.105,1.102,20.679,1953
653,13.079,1.118,20.652,1956
654,13.085,1.110,20.658,1959
655,13.085,1.110,20.658,1962
656,13.085,1.110,20.658,1965
657,13.091,1.102,20.664,1968
658,13.122,1.106,20.696,1971
659,13.174,1.113,20.748,1974
660,13.207,1.109,20.780,1977
661,13.241,1.102,20.815,1980
662,13.292,1.118,20.865,1983
663,13.363,1.102,20.937,1986
664,13.439,1.120,21.012,1989
665,13.521,1.114,21.095,1992
666,13.592,1.110,21.166,1995
667,13.674,1.102,21.248,1998
668,13.787,1.127,21.361,2001
669,13.896,1.106,21.470,2004
670,14.009,1.110,21.583,2007
671,14.127,1.142,21.701,2010
672,14.247,1.111,21.820,2013
673,14.379,1.102,21.952,2016
674,14.536,1.125,22.109,2019
675,14.658,1.137,22.231,2022
676,14.803,1.098,22.377,2025
677,14.962,1.117,22.536,2028
678,15.130,1.135,22.703,2031
679,15.294,1.102,22.868,2034
680,15.477,1.131,23.050,2037
681,15.638,1.137,23.211,2040
682,15.823,1.133,23.397,2043
683,16.014,1.128,23.587,2046
684,16.180,1.135,23.754,2049
685,16.376,1.121,23.950,2052
686,16.582,1.128,24.156,2055
687,16.775,1.137,24.348,2058
688,16.968,1.128,24.541,2061
689,17.169,1.109,24.743,2064
690,17.344,1.137,24.917,2067
691,17.555,1.127,25.128,2070
692,17.761,1.117,25.334,2073
693,17.956,1.153,25.529,2076
694,18.164,1.109,25.738,2079
695,18.359,1.102,25.933,2082
696,18.556,1.155,26.130,2085
697,18.765,1.118,26.339,2088
698,18.978,1.116,26.552,2091
699,19.181,1.169,26.755,2094
700,19.398,1.144,26.971,2097
701,19.579,1.120,27.152,2100
702,19.792,1.165,27.365,2103
703,19.985,1.145,27.559,2106
704,20.173,1.109,27.746,2109
705,20.372,1.151,27.945,2112
706,20.544,1.148,28.118,2115
707,20.744,1.125,28.317,2118
708,20.933,1.147,28.507,2121
709,21.104,1.144,28.677,2124
710,21.271,1.120,28.844,2127
711,21.435,1.144,29.009,2130
712,21.594,1.152,29.167,2133
713,21.756,1.109,29.330,2136
714,21.920,1.153,29.494,2139
715,22.085,1.147,29.659,2142
716,22.233,1.137,29.806,2145
717,22.363,1.144,29.937,2148
718,22.504,1.173,30.078,2151
719,22.654,1.128,30.227,2154
720,22.756,1.135,30.330,2157
721,22.894,1.164,30.468,2160
722,23.009,1.128,30.583,2163
723,23.101,1.137,30.675,2166
724,23.219,1.181,30.793,2169
725,23.316,1.127,30.890,2172
726,23.403,1.127,30.977,2175
727,23.468,1.173,31.042,2178
728,23.571,1.132,31.144,2181
729,23.642,1.144,31.216,2184
730,23.681,1.173,31.255,2187
731,23.760,1.137,31.334,2190
732,23.812,1.137,31.385,2193
733,23.855,1.173,31.428,2196
734,23.883,1.137,31.456,2199
735,23.918,1.137,31.492,2202
736,23.956,1.182,31.530,2205
737,23.956,1.163,31.530,2208
738,23.956,1.127,31.530,2211
739,23.963,1.191,31.536,2214
740,23.963,1.155,31.536,2217
741,23.960,1.109,31.533,2220
742,23.926,1.153,31.500,2223
743,23.892,1.155,31.465,2226
744,23.847,1.137,31.421,2229
745,23.816,1.155,31.390,2232
746,23.776,1.173,31.350,2235
747,23.694,1.135,31.268,2238
748,23.634,1.158,31.208,2241
749,23.578,1.147,31.151,2244
750,23.475,1.106,31.049,2247
751,23.417,1.162,30.991,2250
752,23.314,1.173,30.888,2253
753,23.223,1.128,30.796,2256
754,23.101,1.137,30.675,2259
755,22.998,1.177,30.572,2262
756,22.876,1.125,30.449,2265
757,22.756,1.135,30.330,2268
758,22.635,1.165,30.209,2271
759,22.508,1.124,30.082,2274
760,22.355,1.137,29.928,2277
761,22.244,1.191,29.817,2280
762,22.086,1.137,29.660,2283
763,21.920,1.121,29.494,2286
764,21.762,1.173,29.336,2289
765,21.598,1.135,29.171,2292
766,21.431,1.132,29.004,2295
767,21.253,1.173,28.826,2298
768,21.093,1.142,28.666,2301
769,20.918,1.128,28.492,2304
770,20.746,1.155,28.320,2307
771,20.553,1.135,28.126,2310
772,20.372,1.123,27.945,2313
773,20.178,1.155,27.751,2316
774,20.001,1.153,27.575,2319
775,19.819,1.125,27.393,2322
776,19.618,1.137,27.192,2325
777,19.432,1.153,27.006,2328
778,19.235,1.133,26.809,2331
779,19.042,1.144,26.616,2334
780,18.838,1.148,26.412,2337
781,18.655,1.120,26.228,2340
782,18.474,1.144,26.047,2343
783,18.270,1.148,25.843,2346
784,18.079,1.113,25.652,2349
785,17.910,1.127,25.484,2352
786,17.712,1.164,25.286,2355
787,17.521,1.128,25.095,2358
788,17.344,1.118,24.917,2361
789,17.173,1.151,24.746,2364
790,16.988,1.118,24.562,2367
791,16.814,1.120,24.387,2370
792,16.633,1.137,24.206,2373
793,16.473,1.120,24.046,2376
794,16.296,1.098,23.870,2379
795,16.135,1.137,23.709,2382
796,16.005,1.125,23.578,2385
797,15.857,1.110,23.431,2388
798,15.709,1.137,23.282,2391
799,15.557,1.117,23.131,2394
800,15.557,1.117,23.131,2397
