 ,X,Y,Position,Time
315,6.108,1.842,13.754,942
316,6.037,1.842,13.683,945
317,6.007,1.842,13.653,948
318,5.951,1.827,13.597,951
319,5.927,1.845,13.573,954
320,5.916,1.842,13.562,957
321,5.922,1.832,13.568,960
322,5.943,1.834,13.589,963
323,5.998,1.845,13.643,966
324,6.022,1.827,13.668,969
325,6.078,1.842,13.724,972
326,6.129,1.842,13.774,975
327,6.228,1.835,13.873,978
328,6.314,1.850,13.960,981
329,6.404,1.836,14.049,984
330,6.530,1.830,14.176,987
331,6.667,1.849,14.313,990
332,6.802,1.842,14.447,993
333,6.943,1.827,14.589,996
334,7.105,1.852,14.751,999
335,7.273,1.845,14.919,1002
336,7.475,1.842,15.120,1005
337,7.656,1.851,15.302,1008
338,7.860,1.860,15.506,1011
339,8.077,1.842,15.723,1014
340,8.297,1.849,15.942,1017
341,8.517,1.869,16.162,1020
342,8.770,1.842,16.416,1023
343,9.025,1.855,16.670,1026
344,9.279,1.887,16.925,1029
345,9.550,1.852,17.195,1032
346,9.817,1.870,17.462,1035
347,10.104,1.881,17.750,1038
348,10.391,1.866,18.036,1041
349,10.687,1.863,18.332,1044
350,10.978,1.885,18.624,1047
351,11.282,1.863,18.928,1050
352,11.606,1.873,19.252,1053
353,11.901,1.903,19.546,1056
354,12.222,1.904,19.867,1059
355,12.556,1.885,20.202,1062
356,12.876,1.894,20.522,1065
357,13.199,1.878,20.844,1068
358,13.544,1.878,21.190,1071
359,13.859,1.881,21.505,1074
360,14.185,1.886,21.830,1077
361,14.536,1.878,22.182,1080
362,14.867,1.901,22.512,1083
363,15.206,1.919,22.851,1086
364,15.522,1.886,23.168,1089
365,15.859,1.901,23.504,1092
366,16.197,1.907,23.842,1095
367,16.526,1.895,24.171,1098
368,16.840,1.900,24.486,1101
369,17.146,1.913,24.791,1104
370,17.472,1.909,25.118,1107
371,17.795,1.901,25.441,1110
372,18.112,1.935,25.758,1113
373,18.421,1.893,26.067,1116
374,18.697,1.901,26.342,1119
375,19.000,1.921,26.645,1122
376,19.271,1.913,26.917,1125
377,19.555,1.913,27.200,1128
378,19.836,1.923,27.482,1131
379,20.121,1.913,27.767,1134
380,20.357,1.907,28.003,1137
381,20.617,1.948,28.263,1140
382,20.872,1.927,28.518,1143
383,21.094,1.913,28.739,1146
384,21.305,1.922,28.951,1149
385,21.522,1.922,29.167,1152
386,21.719,1.893,29.365,1155
387,21.900,1.920,29.545,1158
388,22.107,1.923,29.753,1161
389,22.263,1.901,29.909,1164
390,22.440,1.913,30.086,1167
391,22.601,1.913,30.247,1170
392,22.745,1.903,30.391,1173
393,22.861,1.929,30.507,1176
394,22.987,1.937,30.633,1179
395,23.097,1.913,30.743,1182
396,23.175,1.920,30.821,1185
397,23.282,1.929,30.928,1188
398,23.349,1.893,30.995,1191
399,23.388,1.920,31.033,1194
400,23.455,1.937,31.101,1197
401,23.487,1.905,31.133,1200
402,23.512,1.911,31.158,1203
403,23.520,1.923,31.166,1206
404,23.522,1.913,31.168,1209
405,23.502,1.922,31.147,1212
406,23.479,1.948,31.125,1215
407,23.425,1.911,31.071,1218
408,23.380,1.913,31.026,1221
409,23.316,1.957,30.962,1224
410,23.246,1.920,30.892,1227
411,23.168,1.913,30.814,1230
412,23.062,1.940,30.707,1233
413,22.955,1.913,30.601,1236
414,22.821,1.920,30.467,1239
415,22.703,1.937,30.349,1242
416,22.573,1.927,30.219,1245
417,22.413,1.895,30.059,1248
418,22.253,1.940,29.899,1251
419,22.078,1.919,29.724,1254
420,21.893,1.913,29.538,1257
421,21.692,1.948,29.338,1260
422,21.511,1.919,29.157,1263
423,21.305,1.904,28.951,1266
424,21.088,1.935,28.734,1269
425,20.872,1.927,28.518,1272
426,20.638,1.904,28.284,1275
427,20.387,1.931,28.033,1278
428,20.130,1.931,27.776,1281
429,19.893,1.885,27.539,1284
430,19.625,1.913,27.271,1287
431,19.385,1.927,27.030,1290
432,19.065,1.886,26.711,1293
433,18.811,1.925,26.456,1296
434,18.499,1.920,26.145,1299
435,18.237,1.881,25.883,1302
436,17.925,1.913,25.571,1305
437,17.637,1.931,25.283,1308
438,17.338,1.904,24.983,1311
439,17.013,1.895,24.659,1314
440,16.721,1.913,24.366,1317
441,16.419,1.895,24.065,1320
442,16.099,1.889,23.744,1323
443,15.800,1.913,23.445,1326
444,15.474,1.881,23.119,1329
445,15.180,1.895,22.825,1332
446,14.858,1.904,22.504,1335
447,14.536,1.878,22.182,1338
448,14.241,1.893,21.887,1341
449,13.922,1.913,21.568,1344
450,13.615,1.878,21.261,1347
451,13.308,1.878,20.954,1350
452,13.008,1.899,20.654,1353
453,12.688,1.886,20.334,1356
454,12.413,1.870,20.059,1359
455,12.113,1.903,19.759,1362
456,11.838,1.886,19.484,1365
457,11.549,1.878,19.194,1368
458,11.271,1.886,18.917,1371
459,10.988,1.886,18.634,1374
460,10.742,1.858,18.387,1377
461,10.490,1.870,18.135,1380
462,10.214,1.878,17.860,1383
463,9.997,1.849,17.643,1386
464,9.762,1.870,17.407,1389
465,9.515,1.887,17.161,1392
466,9.297,1.842,16.942,1395
467,9.091,1.864,16.737,1398
468,8.911,1.870,16.557,1401
469,8.715,1.842,16.360,1404
470,8.509,1.849,16.155,1407
471,8.360,1.878,16.006,1410
472,8.183,1.842,15.829,1413
473,8.041,1.842,15.687,1416
474,7.891,1.855,15.537,1419
475,7.768,1.844,15.413,1422
476,7.644,1.834,15.289,1425
477,7.534,1.870,15.179,1428
478,7.439,1.842,15.085,1431
479,7.368,1.842,15.014,1434
480,7.286,1.863,14.931,1437
481,7.227,1.842,14.872,1440
482,7.163,1.835,14.809,1443
483,7.126,1.854,14.772,1446
484,7.097,1.844,14.743,1449
485,7.070,1.842,14.716,1452
486,7.060,1.845,14.706,1455
487,7.060,1.845,14.706,1458
488,7.077,1.834,14.723,1461
489,7.115,1.856,14.761,1464
490,7.156,1.857,14.802,1467
491,7.219,1.834,14.864,1470
492,7.262,1.842,14.908,1473
493,7.338,1.873,14.983,1476
494,7.431,1.834,15.077,1479
495,7.510,1.842,15.156,1482
496,7.622,1.856,15.268,1485
497,7.730,1.835,15.375,1488
498,7.860,1.860,15.506,1491
499,8.000,1.869,15.646,1494
500,8.155,1.835,15.801,1497
501,8.289,1.842,15.935,1500
502,8.459,1.897,16.104,1503
503,8.644,1.842,16.289,1506
504,8.806,1.852,16.451,1509
505,9.010,1.878,16.655,1512
506,9.203,1.849,16.849,1515
507,9.423,1.842,17.069,1518
508,9.642,1.886,17.288,1521
509,9.846,1.868,17.492,1524
510,10.069,1.850,17.715,1527
511,10.297,1.889,17.943,1530
512,10.554,1.887,18.200,1533
513,10.781,1.878,18.427,1536
514,11.039,1.873,18.685,1539
515,11.293,1.881,18.939,1542
516,11.562,1.864,19.208,1545
517,11.819,1.891,19.464,1548
518,12.080,1.885,19.726,1551
519,12.359,1.885,20.005,1554
520,12.627,1.885,20.273,1557
521,12.912,1.904,20.558,1560
522,13.190,1.878,20.836,1563
523,13.486,1.889,21.131,1566
524,13.747,1.903,21.393,1569
525,14.044,1.885,21.690,1572
526,14.332,1.878,21.978,1575
527,14.622,1.907,22.268,1578
528,14.899,1.878,22.545,1581
529,15.197,1.903,22.843,1584
530,15.489,1.907,23.135,1587
531,15.768,1.889,23.414,1590
532,16.040,1.881,23.686,1593
533,16.339,1.919,23.985,1596
534,16.599,1.878,24.245,1599
535,16.898,1.904,24.543,1602
536,17.148,1.923,24.794,1605
537,17.429,1.892,25.075,1608
538,17.692,1.904,25.338,1611
539,17.932,1.920,25.578,1614
540,18.214,1.885,25.860,1617
541,18.467,1.891,26.112,1620
542,18.693,1.921,26.338,1623
543,18.945,1.919,26.591,1626
544,19.189,1.901,26.834,1629
545,19.413,1.933,27.059,1632
546,19.625,1.913,27.271,1635
547,19.838,1.893,27.484,1638
548,20.061,1.944,27.707,1641
549,20.249,1.928,27.894,1644
550,20.449,1.900,28.095,1647
551,20.637,1.944,28.283,1650
552,20.794,1.908,28.440,1653
553,20.962,1.892,28.608,1656
554,21.120,1.940,28.765,1659
555,21.290,1.933,28.936,1662
556,21.439,1.899,29.085,1665
557,21.565,1.922,29.211,1668
558,21.686,1.940,29.332,1671
559,21.803,1.907,29.449,1674
560,21.893,1.913,29.538,1677
561,22.014,1.922,29.660,1680
562,22.105,1.913,29.751,1683
563,22.185,1.931,29.831,1686
564,22.247,1.933,29.893,1689
565,22.307,1.911,29.953,1692
566,22.369,1.913,30.015,1695
567,22.396,1.920,30.041,1698
568,22.432,1.919,30.078,1701
569,22.440,1.913,30.086,1704
570,22.450,1.930,30.096,1707
571,22.449,1.911,30.095,1710
572,22.439,1.904,30.085,1713
573,22.424,1.933,30.070,1716
574,22.389,1.913,30.034,1719
575,22.362,1.919,30.007,1722
576,22.294,1.929,29.940,1725
577,22.226,1.922,29.872,1728
578,22.178,1.923,29.824,1731
579,22.093,1.929,29.739,1734
580,22.014,1.922,29.660,1737
581,21.893,1.913,29.538,1740
582,21.794,1.929,29.440,1743
583,21.678,1.923,29.324,1746
584,21.538,1.913,29.184,1749
585,21.424,1.929,29.070,1752
586,21.264,1.931,28.910,1755
587,21.113,1.913,28.759,1758
588,20.952,1.913,28.598,1761
589,20.785,1.911,28.431,1764
590,20.619,1.923,28.265,1767
591,20.431,1.911,28.077,1770
592,20.245,1.917,27.891,1773
593,20.062,1.921,27.708,1776
594,19.845,1.920,27.491,1779
595,19.633,1.920,27.278,1782
596,19.413,1.913,27.059,1785
597,19.200,1.913,26.846,1788
598,18.988,1.913,26.634,1791
599,18.771,1.909,26.417,1794
600,18.771,1.909,26.417,1797
