40000	1557869275
40000	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11940	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11940	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11940	1557869276
40	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11940	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
40	1557869276
11960	1557869276
11960	1557869276
11940	1557869276
11940	1557869276
11940	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11940	1557869276
11960	1557869276
40	1557869276
11940	1557869276
40	1557869276
11960	1557869276
11940	1557869276
40	1557869276
11960	1557869276
11960	1557869276
11940	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11940	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11940	1557869276
11960	1557869276
11960	1557869276
11940	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11940	1557869276
11940	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11940	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11940	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
11960	1557869276
40	1557869276
11960	1557869276
11960	1557869276
11940	1557869276
11960	1557869276
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
40	1557869277
40136	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11940	1557869277
11940	1557869277
11960	1557869277
11940	1557869277
11960	1557869277
11940	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11940	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11940	1557869277
11960	1557869277
11940	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11940	1557869277
11940	1557869277
11940	1557869277
11960	1557869277
11940	1557869277
11960	1557869277
11960	1557869277
40	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11940	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11940	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11940	1557869277
11960	1557869277
11960	1557869277
11940	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11940	1557869277
11940	1557869277
11960	1557869277
11940	1557869277
11940	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11940	1557869277
11940	1557869277
11960	1557869277
11960	1557869277
11940	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11940	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11940	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11960	1557869277
11940	1557869277
11960	1557869278
11960	1557869278
11940	1557869278
11960	1557869278
11960	1557869278
11940	1557869278
11940	1557869278
40104	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11940	1557869278
11960	1557869278
11960	1557869278
11940	1557869278
11960	1557869278
11940	1557869278
11960	1557869278
40	1557869278
11960	1557869278
11960	1557869278
11940	1557869278
11960	1557869278
11960	1557869278
11940	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11940	1557869278
40	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11940	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
40	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11940	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11940	1557869278
11960	1557869278
11940	1557869278
11940	1557869278
11960	1557869278
11960	1557869278
11940	1557869278
11940	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11940	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11940	1557869278
11940	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11960	1557869278
11940	1557869278
11960	1557869278
11940	1557869279
11960	1557869279
11960	1557869279
40	1557869279
11960	1557869279
11940	1557869279
11940	1557869279
40112	1557869279
11940	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11940	1557869279
11940	1557869279
11960	1557869279
40	1557869279
11940	1557869279
11960	1557869279
11960	1557869279
11940	1557869279
11960	1557869279
11960	1557869279
11940	1557869279
11960	1557869279
11940	1557869279
11940	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11940	1557869279
11940	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11940	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11940	1557869279
11960	1557869279
11960	1557869279
11940	1557869279
11940	1557869279
11960	1557869279
11940	1557869279
11960	1557869279
11940	1557869279
11960	1557869279
11940	1557869279
11960	1557869279
11940	1557869279
11940	1557869279
40	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11940	1557869279
11940	1557869279
11960	1557869279
11960	1557869279
11940	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11940	1557869279
11960	1557869279
40	1557869279
11960	1557869279
11940	1557869279
11940	1557869279
11960	1557869279
11940	1557869279
11960	1557869279
11940	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11940	1557869279
11960	1557869279
11960	1557869279
11940	1557869279
11940	1557869279
11960	1557869279
11960	1557869279
11960	1557869279
11940	1557869279
11960	1557869279
11960	1557869279
11940	1557869279
11940	1557869279
11960	1557869279
11960	1557869280
11960	1557869280
11940	1557869280
11960	1557869280
11960	1557869280
11940	1557869280
40109	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11940	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11940	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11940	1557869280
11940	1557869280
11940	1557869280
11940	1557869280
11940	1557869280
11940	1557869280
11940	1557869280
11960	1557869280
11940	1557869280
11940	1557869280
11940	1557869280
11960	1557869280
11940	1557869280
11960	1557869280
11960	1557869280
11940	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11940	1557869280
11940	1557869280
11940	1557869280
11940	1557869280
11940	1557869280
11960	1557869280
11960	1557869280
11940	1557869280
11960	1557869280
11940	1557869280
11940	1557869280
11940	1557869280
11960	1557869280
11960	1557869280
11940	1557869280
11960	1557869280
11960	1557869280
11940	1557869280
11960	1557869280
11960	1557869280
11940	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11940	1557869280
11940	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11940	1557869280
11940	1557869280
11960	1557869280
40	1557869280
11940	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11940	1557869280
11940	1557869280
11960	1557869280
11960	1557869280
11940	1557869280
11960	1557869280
11960	1557869280
11960	1557869280
11940	1557869280
11940	1557869280
11960	1557869280
11940	1557869280
11960	1557869280
11960	1557869280
11960	1557869281
11960	1557869281
11960	1557869281
11940	1557869281
11960	1557869281
11960	1557869281
40108	1557869281
11940	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11940	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
40	1557869281
11960	1557869281
11940	1557869281
11940	1557869281
11940	1557869281
11960	1557869281
11940	1557869281
11940	1557869281
11960	1557869281
11940	1557869281
11960	1557869281
11960	1557869281
11940	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11940	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11940	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11940	1557869281
11960	1557869281
11960	1557869281
11940	1557869281
11960	1557869281
11940	1557869281
11960	1557869281
11940	1557869281
11960	1557869281
11940	1557869281
11960	1557869281
11960	1557869281
11940	1557869281
11940	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11940	1557869281
11940	1557869281
11960	1557869281
11960	1557869281
11940	1557869281
11960	1557869281
40	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11940	1557869281
11940	1557869281
11960	1557869281
11940	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11940	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11940	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11940	1557869281
11940	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11940	1557869281
11960	1557869281
11960	1557869281
11940	1557869281
11940	1557869281
11960	1557869281
11960	1557869281
11960	1557869281
11940	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11940	1557869282
40107	1557869282
11940	1557869282
11960	1557869282
11940	1557869282
11940	1557869282
11960	1557869282
11940	1557869282
11940	1557869282
11960	1557869282
11960	1557869282
11940	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11940	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11940	1557869282
11940	1557869282
11940	1557869282
11940	1557869282
11960	1557869282
11960	1557869282
11940	1557869282
11960	1557869282
11940	1557869282
11960	1557869282
11960	1557869282
11940	1557869282
11940	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11940	1557869282
11940	1557869282
11960	1557869282
11960	1557869282
11940	1557869282
11960	1557869282
11940	1557869282
11960	1557869282
11940	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11940	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
40	1557869282
11960	1557869282
11940	1557869282
11960	1557869282
11940	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11940	1557869282
11940	1557869282
11960	1557869282
11960	1557869282
11940	1557869282
11960	1557869282
11940	1557869282
11940	1557869282
40	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11940	1557869282
11960	1557869282
11940	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11940	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11960	1557869282
11940	1557869282
11960	1557869282
11960	1557869282
11940	1557869282
11960	1557869283
11940	1557869283
11960	1557869283
11940	1557869283
11940	1557869283
11940	1557869283
11940	1557869283
40111	1557869283
11960	1557869283
11960	1557869283
11940	1557869283
11940	1557869283
11940	1557869283
11940	1557869283
11960	1557869283
11960	1557869283
11960	1557869283
11940	1557869283
11960	1557869283
11940	1557869283
11940	1557869283
11940	1557869283
11960	1557869283
11960	1557869283
11940	1557869283
11960	1557869283
11960	1557869283
11940	1557869283
11960	1557869283
11960	1557869283
11940	1557869283
11940	1557869283
11960	1557869283
11960	1557869283
11940	1557869283
11940	1557869283
11960	1557869283
11940	1557869283
11960	1557869283
11960	1557869283
11960	1557869283
11940	1557869283
11960	1557869283
11960	1557869283
11940	1557869283
11960	1557869283
11960	1557869283
11940	1557869283
11960	1557869283
11960	1557869283
11940	1557869283
11960	1557869283
11960	1557869283
11940	1557869283
11960	1557869283
11960	1557869283
11960	1557869283
11960	1557869283
11960	1557869283
11960	1557869283
11940	1557869283
11960	1557869283
11940	1557869283
11940	1557869283
11960	1557869283
11960	1557869283
11960	1557869283
11960	1557869283
11940	1557869283
11960	1557869283
11960	1557869283
11960	1557869283
11940	1557869283
11960	1557869283
11960	1557869283
11940	1557869283
11960	1557869283
11960	1557869283
11960	1557869283
11960	1557869283
11940	1557869283
11960	1557869283
11940	1557869283
11960	1557869283
11940	1557869283
11940	1557869283
11960	1557869283
11960	1557869283
11940	1557869283
11940	1557869283
11960	1557869283
11940	1557869283
11960	1557869283
11960	1557869283
11940	1557869283
11960	1557869283
11960	1557869283
11960	1557869283
11960	1557869283
11960	1557869283
11960	1557869283
11960	1557869283
11960	1557869283
11960	1557869283
11960	1557869284
11940	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
40108	1557869284
11960	1557869284
11940	1557869284
11960	1557869284
11960	1557869284
11940	1557869284
11940	1557869284
11960	1557869284
11960	1557869284
11940	1557869284
11960	1557869284
11960	1557869284
11940	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11940	1557869284
11960	1557869284
11960	1557869284
11940	1557869284
11940	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11940	1557869284
11940	1557869284
11960	1557869284
11940	1557869284
11960	1557869284
11940	1557869284
11960	1557869284
11940	1557869284
11960	1557869284
11960	1557869284
11940	1557869284
11940	1557869284
11960	1557869284
11940	1557869284
11960	1557869284
11940	1557869284
11940	1557869284
11960	1557869284
11940	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11940	1557869284
11960	1557869284
11940	1557869284
11960	1557869284
11940	1557869284
11960	1557869284
11940	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11940	1557869284
11940	1557869284
11940	1557869284
11940	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11940	1557869284
11960	1557869284
11960	1557869284
11940	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11940	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11960	1557869284
11940	1557869284
11960	1557869284
11960	1557869285
11960	1557869285
11940	1557869285
11940	1557869285
40	1557869285
11960	1557869285
11960	1557869285
40105	1557869285
11960	1557869285
11960	1557869285
11960	1557869285
11960	1557869285
11960	1557869285
11940	1557869285
11960	1557869285
11960	1557869285
11960	1557869285
11960	1557869285
11960	1557869285
11960	1557869285
11960	1557869285
11960	1557869285
11960	1557869285
11940	1557869285
11940	1557869285
11940	1557869285
11960	1557869285
11940	1557869285
11960	1557869285
11960	1557869285
11940	1557869285
11960	1557869285
11960	1557869285
11940	1557869285
11960	1557869285
11960	1557869285
11940	1557869285
11960	1557869285
11960	1557869285
11960	1557869285
11940	1557869285
11940	1557869285
11960	1557869285
11960	1557869285
11960	1557869285
11940	1557869285
11960	1557869285
11960	1557869285
11960	1557869285
11940	1557869285
11940	1557869285
11940	1557869285
11940	1557869285
11960	1557869285
11940	1557869285
11960	1557869285
11940	1557869285
11940	1557869285
11960	1557869285
11940	1557869285
11960	1557869285
11960	1557869285
11940	1557869285
11940	1557869285
11960	1557869285
11960	1557869285
